  1.93071307E+03  1.97746126E+03  1.98703845E+03  1.97800214E+03  1.98803787E+03  1.34726303E+05  1.98803509E+03  1.97799930E+03  1.98704126E+03  1.97746122E+03  1.93071307E+03
  2.22473163E+03  2.27931139E+03  2.28883731E+03  2.27987948E+03  2.28981138E+03  1.51432438E+05  2.28980858E+03  2.27987661E+03  2.28884025E+03  2.27931132E+03  2.22473163E+03
  4.36123538E+02  4.36533774E+02  4.46106363E+02  4.37093373E+02  4.47058338E+02  3.64952940E+04  4.47055695E+02  4.37090610E+02  4.46109225E+02  4.36533771E+02  4.36123538E+02
  4.98929251E+02  5.01944218E+02  5.11461483E+02  5.02533557E+02  5.12386776E+02  4.13388991E+04  5.12384081E+02  5.02530747E+02  5.11464403E+02  5.01944213E+02  4.98929251E+02
  5.73412889E+02  5.79338054E+02  5.88801125E+02  5.79956523E+02  5.89700415E+02  4.69207839E+04  5.89697700E+02  5.79953686E+02  5.88804034E+02  5.79338039E+02  5.73412889E+02
  6.61417699E+02  6.70582219E+02  6.79992133E+02  6.71229235E+02  6.80865978E+02  5.33117877E+04  6.80863237E+02  6.71226372E+02  6.79995015E+02  6.70582211E+02  6.61417699E+02
  7.64923943E+02  7.77695198E+02  7.87053016E+02  7.78370274E+02  7.87901994E+02  6.05836273E+04  7.87899244E+02  7.78367400E+02  7.87055911E+02  7.77695193E+02  7.64923943E+02
  8.86035057E+02  9.02811017E+02  9.12111608E+02  9.03513662E+02  9.12936227E+02  6.88096625E+04  9.12933438E+02  9.03510752E+02  9.12114471E+02  9.02811003E+02  8.86035057E+02
  1.02693408E+03  1.04814229E+03  1.05739865E+03  1.04887211E+03  1.05819944E+03  7.80630528E+04  1.05819662E+03  1.04886916E+03  1.05740150E+03  1.04814227E+03  1.02693408E+03
  1.19001206E+03  1.21614013E+03  1.22534703E+03  1.21689659E+03  1.22612448E+03  8.84194767E+04  1.22612166E+03  1.21689362E+03  1.22534991E+03  1.21614011E+03  1.19001206E+03
  1.37749344E+03  1.40907631E+03  1.41823459E+03  1.40985898E+03  1.41898918E+03  9.99477942E+04  1.41898630E+03  1.40985597E+03  1.41823748E+03  1.40907630E+03  1.37749344E+03
  1.59226086E+03  1.62987426E+03  1.63898467E+03  1.63068270E+03  1.63971680E+03  1.12729771E+05  1.63971393E+03  1.63067967E+03  1.63898756E+03  1.62987423E+03  1.59226086E+03
  1.83633333E+03  1.88066142E+03  1.88972478E+03  1.88149527E+03  1.89043487E+03  1.26826486E+05  1.89043190E+03  1.88149217E+03  1.88972765E+03  1.88066139E+03  1.83633333E+03
  2.11334006E+03  2.16509136E+03  2.17410833E+03  2.16595006E+03  2.17479682E+03  1.42328257E+05  2.17479385E+03  2.16594691E+03  2.17411110E+03  2.16509132E+03  2.11334006E+03
  4.16054675E+02  4.16457276E+02  4.25532274E+02  4.17322644E+02  4.26200293E+02  3.46536023E+04  4.26197387E+02  4.17319621E+02  4.25535405E+02  4.16457278E+02  4.16054675E+02
  4.76183150E+02  4.79057074E+02  4.88080792E+02  4.79948143E+02  4.88726084E+02  3.92495123E+04  4.88723213E+02  4.79945130E+02  4.88083779E+02  4.79057072E+02  4.76183150E+02
  5.47458514E+02  5.53093883E+02  5.62068653E+02  5.54011749E+02  5.62691896E+02  4.45365969E+04  5.62688975E+02  5.54008692E+02  5.62071650E+02  5.53093881E+02  5.47458514E+02
  6.31591248E+02  6.40303829E+02  6.49229808E+02  6.41247186E+02  6.49831491E+02  5.05744741E+04  6.49828539E+02  6.41244093E+02  6.49232835E+02  6.40303821E+02  6.31591248E+02
  7.30421038E+02  7.42554432E+02  7.51432557E+02  7.43522845E+02  7.52013133E+02  5.74310048E+04  7.52010140E+02  7.43519699E+02  7.51435578E+02  7.42554420E+02  7.30421038E+02
  8.45863740E+02  8.61793713E+02  8.70624786E+02  8.62786704E+02  8.71184742E+02  6.51680948E+04  8.71181730E+02  8.62783526E+02  8.70627855E+02  8.61793698E+02  8.45863740E+02
  9.79930705E+02  1.00006990E+03  1.00885481E+03  1.00108701E+03  1.00939456E+03  7.38510672E+04  1.00939150E+03  1.00108381E+03  1.00885792E+03  1.00006987E+03  9.79930705E+02
  1.13479397E+03  1.15959275E+03  1.16833221E+03  1.16063365E+03  1.16885218E+03  8.35448865E+04  1.16884908E+03  1.16063038E+03  1.16833534E+03  1.15959272E+03  1.13479397E+03
  1.31246133E+03  1.34243169E+03  1.35112635E+03  1.34349579E+03  1.35162690E+03  9.43094171E+04  1.35162374E+03  1.34349247E+03  1.35112947E+03  1.34243166E+03  1.31246133E+03
  1.51553465E+03  1.55122267E+03  1.55987334E+03  1.55230975E+03  1.56035491E+03  1.06214632E+05  1.56035169E+03  1.55230638E+03  1.55987648E+03  1.55122265E+03  1.51553465E+03
  1.74583992E+03  1.78789424E+03  1.79650149E+03  1.78900382E+03  1.79696444E+03  1.19313139E+05  1.79696116E+03  1.78900040E+03  1.79650465E+03  1.78789417E+03  1.74583992E+03
  2.00661702E+03  2.05572329E+03  2.06428787E+03  2.05685513E+03  2.06473252E+03  1.33681255E+05  2.06472919E+03  2.05685166E+03  2.06429107E+03  2.05572325E+03  2.00661702E+03
  3.96891294E+02  3.97287005E+02  4.05914003E+02  3.98433072E+02  4.06339512E+02  3.28941156E+04  4.06336310E+02  3.98429724E+02  4.05917467E+02  3.97287004E+02  3.96891294E+02
  4.54438458E+02  4.57182308E+02  4.65762182E+02  4.58351577E+02  4.66168739E+02  3.72535844E+04  4.66165414E+02  4.58348127E+02  4.65765782E+02  4.57182302E+02  4.54438458E+02
  5.22627122E+02  5.27993905E+02  5.36527652E+02  5.29185916E+02  5.36915533E+02  4.22578697E+04  5.36912190E+02  5.29182427E+02  5.36531256E+02  5.27993899E+02  5.22627122E+02
  6.03039342E+02  6.11327932E+02  6.19816368E+02  6.12542175E+02  6.20186009E+02  4.79615712E+04  6.20182627E+02  6.12538658E+02  6.19819968E+02  6.11327918E+02  6.03039342E+02
  6.97361706E+02  7.08897702E+02  7.17341731E+02  7.10133817E+02  7.17693521E+02  5.44212606E+04  7.17690104E+02  7.10130252E+02  7.17345318E+02  7.08897686E+02  6.97361706E+02
  8.07354419E+02  8.22492233E+02  8.30892572E+02  8.23749774E+02  8.31226869E+02  6.16931758E+04  8.31223436E+02  8.23746184E+02  8.30896138E+02  8.22492211E+02  8.07354419E+02
  9.34845911E+02  9.53976341E+02  9.62333806E+02  9.55254939E+02  9.62651015E+02  6.98331480E+04  9.62647551E+02  9.55251311E+02  9.62337354E+02  9.53976317E+02  9.34845911E+02
  1.08181016E+03  1.10535980E+03  1.11367506E+03  1.10665914E+03  1.11397552E+03  7.88977527E+04  1.11397203E+03  1.10665549E+03  1.11367860E+03  1.10535978E+03  1.08181016E+03
  1.25006357E+03  1.27851527E+03  1.28678899E+03  1.27983493E+03  1.28707303E+03  8.89385215E+04  1.28706953E+03  1.27983125E+03  1.28679251E+03  1.27851525E+03  1.25006357E+03
  1.44194162E+03  1.47581332E+03  1.48404614E+03  1.47715296E+03  1.48431410E+03  1.00014896E+05  1.48431059E+03  1.47714925E+03  1.48404964E+03  1.47581329E+03  1.44194162E+03
  1.65909159E+03  1.69899380E+03  1.70718630E+03  1.70035308E+03  1.70743850E+03  1.12171983E+05  1.70743498E+03  1.70034934E+03  1.70718980E+03  1.69899377E+03  1.65909159E+03
  1.90439129E+03  1.95096178E+03  1.95911442E+03  1.95234021E+03  1.95935115E+03  1.25472614E+05  1.95934764E+03  1.95233651E+03  1.95911794E+03  1.95096176E+03  1.90439129E+03
  3.78566434E+02  3.78956009E+02  3.87170554E+02  3.80351213E+02  3.87389339E+02  3.12175871E+04  3.87385906E+02  3.80347619E+02  3.87174175E+02  3.78956009E+02  3.78566434E+02
  4.33635865E+02  4.36253027E+02  4.44423961E+02  4.37668056E+02  4.44626108E+02  3.53507627E+04  4.44623015E+02  4.37664782E+02  4.44426876E+02  4.36253024E+02  4.33635865E+02
  4.98871796E+02  5.03977394E+02  5.12105236E+02  5.05412003E+02  5.12291618E+02  4.00845586E+04  5.12288493E+02  5.05408707E+02  5.12108087E+02  5.03977386E+02  4.98871796E+02
  5.75700369E+02  5.83577751E+02  5.91663299E+02  5.85031554E+02  5.91834283E+02  4.54671585E+04  5.91831153E+02  5.85028230E+02  5.91666117E+02  5.83577736E+02  5.75700369E+02
  6.65689952E+02  6.76647193E+02  6.84691217E+02  6.78119805E+02  6.84847139E+02  5.15478043E+04  6.84843994E+02  6.78116479E+02  6.84694001E+02  6.76647177E+02  6.65689952E+02
  7.70428230E+02  7.84801912E+02  7.92805178E+02  7.86293027E+02  7.92946359E+02  5.83759729E+04  7.92943193E+02  7.86289680E+02  7.92807919E+02  7.84801895E+02  7.70428230E+02
  8.91595165E+02  9.09746001E+02  9.17709159E+02  9.11255276E+02  9.17835933E+02  6.59994363E+04  9.17832760E+02  9.11251894E+02  9.17711881E+02  9.09745991E+02  8.91595165E+02
  1.03097910E+03  1.05332862E+03  1.06124721E+03  1.05485570E+03  1.06135986E+03  7.44669935E+04  1.06135665E+03  1.05485230E+03  1.06124988E+03  1.05332859E+03  1.03097910E+03
  1.19020624E+03  1.21720284E+03  1.22508773E+03  1.21874744E+03  1.22518657E+03  8.38224331E+04  1.22518333E+03  1.21874400E+03  1.22509039E+03  1.21720280E+03  1.19020624E+03
  1.37137544E+03  1.40350867E+03  1.41135424E+03  1.40507051E+03  1.41143956E+03  9.41158951E+04  1.41143626E+03  1.40506702E+03  1.41135690E+03  1.40350864E+03  1.37137544E+03
  1.57596384E+03  1.61380737E+03  1.62161640E+03  1.61538606E+03  1.62168845E+03  1.05385870E+05  1.62168515E+03  1.61538252E+03  1.62161907E+03  1.61380734E+03  1.57596384E+03
  1.80651330E+03  1.85067689E+03  1.85844874E+03  1.85227224E+03  1.85850773E+03  1.17683334E+05  1.85850438E+03  1.85226866E+03  1.85845131E+03  1.85067685E+03  1.80651330E+03
  3.61110550E+02  3.61494775E+02  3.69325726E+02  3.63106164E+02  3.69366326E+02  2.96209205E+04  3.69364012E+02  3.63103673E+02  3.69326779E+02  3.61494775E+02  3.61110550E+02
  4.13796623E+02  4.16296342E+02  4.24085790E+02  4.17924930E+02  4.24113405E+02  3.35368921E+04  4.24110753E+02  4.17922090E+02  4.24087423E+02  4.16296338E+02  4.13796623E+02
  4.76161169E+02  4.81023731E+02  4.88772745E+02  4.82669069E+02  4.88787226E+02  3.80117995E+04  4.88784496E+02  4.82666156E+02  4.88774468E+02  4.81023716E+02  4.76161169E+02
  5.49534779E+02  5.57028611E+02  5.64737965E+02  5.58690406E+02  5.64739619E+02  4.30872185E+04  5.64736799E+02  5.58687391E+02  5.64739784E+02  5.57028596E+02  5.49534779E+02
  6.35336280E+02  6.45753256E+02  6.53423670E+02  6.47431162E+02  6.53412786E+02  4.88066024E+04  6.53409894E+02  6.47428067E+02  6.53425566E+02  6.45753234E+02  6.35336280E+02
  7.35028085E+02  7.48686352E+02  7.56318508E+02  7.50380133E+02  7.56295378E+02  5.52119650E+04  7.56292397E+02  7.50376938E+02  7.56320512E+02  7.48686323E+02  7.35028085E+02
  8.50117569E+02  8.67366902E+02  8.74961437E+02  8.69076195E+02  8.74926290E+02  6.23445658E+04  8.74923225E+02  8.69072920E+02  8.74963504E+02  8.67366868E+02  8.50117569E+02
  9.82235547E+02  1.00345829E+03  1.01101589E+03  1.00518290E+03  1.01096899E+03  7.02458514E+04  1.01096584E+03  1.00517954E+03  1.01101801E+03  1.00345826E+03  9.82235547E+02
  1.13279332E+03  1.15842090E+03  1.16594213E+03  1.16016058E+03  1.16588374E+03  7.89535495E+04  1.16588053E+03  1.16015712E+03  1.16594434E+03  1.15842086E+03  1.13279332E+03
  1.30372025E+03  1.33421775E+03  1.34170312E+03  1.33597214E+03  1.34163347E+03  8.85075048E+04  1.34163019E+03  1.33596863E+03  1.34170542E+03  1.33421771E+03  1.30372025E+03
  1.49631458E+03  1.53222568E+03  1.53967577E+03  1.53399460E+03  1.53959509E+03  9.89416554E+04  1.53959175E+03  1.53399102E+03  1.53967812E+03  1.53222564E+03  1.49631458E+03
  1.71282395E+03  1.75472202E+03  1.76213734E+03  1.75650525E+03  1.76204586E+03  1.10296728E+05  1.76204239E+03  1.75650155E+03  1.76213979E+03  1.75472197E+03  1.71282395E+03
  3.44396576E+02  3.44776244E+02  3.52244408E+02  3.46573922E+02  3.52136907E+02  2.81000831E+04  3.52133482E+02  3.46570302E+02  3.52247358E+02  3.44776244E+02  3.44396576E+02
  3.94808696E+02  3.97198076E+02  4.04627626E+02  3.99010403E+02  4.04508917E+02  3.18089485E+04  4.04505345E+02  3.99006630E+02  4.04630778E+02  3.97198071E+02  3.94808696E+02
  4.54426309E+02  4.59059880E+02  4.66451621E+02  4.60886528E+02  4.66321972E+02  3.60359964E+04  4.66318317E+02  4.60882668E+02  4.66454825E+02  4.59059870E+02  4.54426309E+02
  5.24477701E+02  5.31609688E+02  5.38964339E+02  5.33450374E+02  5.38823989E+02  4.08179999E+04  5.38820274E+02  5.33446435E+02  5.38967581E+02  5.31609672E+02  5.24477701E+02
  6.06254833E+02  6.16161315E+02  6.23479530E+02  6.18015768E+02  6.23328740E+02  4.61924308E+04  6.23324963E+02  6.18011758E+02  6.23482834E+02  6.16161292E+02  6.06254833E+02
  7.01086426E+02  7.14068737E+02  7.21351209E+02  7.15936735E+02  7.21190209E+02  5.21952702E+04  7.21186347E+02  7.15932646E+02  7.21354547E+02  7.14068707E+02  7.01086426E+02
  8.10334559E+02  8.26723271E+02  8.33970633E+02  8.28604605E+02  8.33799643E+02  5.88615668E+04  8.33795722E+02  8.28600461E+02  8.33974001E+02  8.26723245E+02  8.10334559E+02
  9.35442103E+02  9.55599000E+02  9.62811846E+02  9.57493467E+02  9.62631099E+02  6.62261851E+04  9.62627120E+02  9.57489247E+02  9.62815286E+02  9.55598957E+02  9.35442103E+02
  1.07774829E+03  1.10207311E+03  1.10925205E+03  1.10398049E+03  1.10906171E+03  7.43202869E+04  1.10905768E+03  1.10397621E+03  1.10925551E+03  1.10207307E+03  1.07774829E+03
  1.23887822E+03  1.26782714E+03  1.27497267E+03  1.26974723E+03  1.27477297E+03  8.31777791E+04  1.27476886E+03  1.26974286E+03  1.27497615E+03  1.26782708E+03  1.23887822E+03
  1.42003445E+03  1.45411246E+03  1.46122511E+03  1.45604495E+03  1.46101611E+03  9.28256689E+04  1.46101196E+03  1.45604053E+03  1.46122862E+03  1.45411241E+03  1.42003445E+03
  1.62317783E+03  1.66293125E+03  1.67001133E+03  1.66487604E+03  1.66979349E+03  1.03296379E+05  1.66978929E+03  1.66487156E+03  1.67001495E+03  1.66293119E+03  1.62317783E+03
  3.28420589E+02  3.28796502E+02  3.35923027E+02  3.30752454E+02  3.35689679E+02  2.66524880E+04  3.35685476E+02  3.30748033E+02  3.35927132E+02  3.28796502E+02  3.28420589E+02
  3.76658808E+02  3.78942646E+02  3.86033202E+02  3.80911064E+02  3.85790644E+02  3.01610086E+04  3.85786388E+02  3.80906585E+02  3.86037298E+02  3.78942640E+02  3.76658808E+02
  4.33640142E+02  4.38052222E+02  4.45107540E+02  4.40032946E+02  4.44855918E+02  3.41517775E+04  4.44851616E+02  4.40028401E+02  4.45111659E+02  4.38052211E+02  4.33640142E+02
  5.00495992E+02  5.07279802E+02  5.14300550E+02  5.09272583E+02  5.14040087E+02  3.86537258E+04  5.14035723E+02  5.09267981E+02  5.14304680E+02  5.07279786E+02  5.00495992E+02
  5.78394867E+02  5.87812238E+02  5.94799119E+02  5.89816914E+02  5.94529995E+02  4.36992297E+04  5.94525580E+02  5.89812249E+02  5.94803265E+02  5.87812221E+02  5.78394867E+02
  6.68553869E+02  6.80888633E+02  6.87842303E+02  6.82905061E+02  6.87564734E+02  4.93182666E+04  6.87560285E+02  6.82900333E+02  6.87846461E+02  6.80888615E+02  6.68553869E+02
  7.72188042E+02  7.87752931E+02  7.94673949E+02  7.89780871E+02  7.94388125E+02  5.55423611E+04  7.94383608E+02  7.89776070E+02  7.94678111E+02  7.87752888E+02  7.72188042E+02
  8.90608193E+02  9.09745530E+02  9.16628539E+02  9.11778894E+02  9.16334639E+02  6.23988342E+04  9.16330054E+02  9.11774031E+02  9.16632707E+02  9.09745497E+02  8.90608193E+02
  1.02497249E+03  1.04806603E+03  1.05492342E+03  1.05011649E+03  1.05462163E+03  6.99136100E+04  1.05461701E+03  1.05011158E+03  1.05492760E+03  1.04806599E+03  1.02497249E+03
  1.17676041E+03  1.20423000E+03  1.21105636E+03  1.20629140E+03  1.21074684E+03  7.81145239E+04  1.21074216E+03  1.20628644E+03  1.21106055E+03  1.20422996E+03  1.17676041E+03
  1.34701299E+03  1.37934106E+03  1.38613675E+03  1.38141326E+03  1.38581967E+03  8.70232793E+04  1.38581493E+03  1.38140823E+03  1.38614093E+03  1.37934100E+03  1.34701299E+03
  1.53744910E+03  1.57514730E+03  1.58191289E+03  1.57723017E+03  1.58158840E+03  9.66647599E+04  1.58158363E+03  1.57722511E+03  1.58191708E+03  1.57514727E+03  1.53744910E+03
  3.13210809E+02  3.13583777E+02  3.20388449E+02  3.15673387E+02  3.20048773E+02  2.52731757E+04  3.20044152E+02  3.15668513E+02  3.20392965E+02  3.13583778E+02  3.13210809E+02
  3.59331081E+02  3.61517312E+02  3.68288698E+02  3.63617842E+02  3.67941390E+02  2.85931140E+04  3.67936709E+02  3.63612909E+02  3.68293218E+02  3.61517309E+02  3.59331081E+02
  4.13769808E+02  4.17979956E+02  4.24718668E+02  4.20091177E+02  4.24363952E+02  3.23558943E+04  4.24359231E+02  4.20086196E+02  4.24723197E+02  4.17979946E+02  4.13769808E+02
  4.77544035E+02  4.84006055E+02  4.90712740E+02  4.86127774E+02  4.90350781E+02  3.65899655E+04  4.90346010E+02  4.86122734E+02  4.90717258E+02  4.84006032E+02  4.77544035E+02
  5.51721354E+02  5.60682400E+02  5.67357680E+02  5.62814460E+02  5.66988681E+02  4.13218536E+04  5.66983841E+02  5.62809345E+02  5.67362186E+02  5.60682371E+02  5.51721354E+02
  6.37384946E+02  6.49114687E+02  6.55759164E+02  6.51256964E+02  6.55383292E+02  4.65771468E+04  6.55378396E+02  6.51251795E+02  6.55763685E+02  6.49114652E+02  6.37384946E+02
  7.35634700E+02  7.50428799E+02  7.57042958E+02  7.52581050E+02  7.56660348E+02  5.23806533E+04  7.56655421E+02  7.52575824E+02  7.57047479E+02  7.50428771E+02  7.35634700E+02
  8.47625410E+02  8.65807662E+02  8.72392034E+02  8.67969740E+02  8.72002867E+02  5.87559114E+04  8.71997890E+02  8.67964468E+02  8.72396546E+02  8.65807624E+02  8.47625410E+02
  9.74405326E+02  9.96339482E+02  1.00289459E+03  9.98511283E+02  1.00249900E+03  6.57239029E+04  1.00249396E+03  9.98505925E+02  1.00289908E+03  9.96339436E+02  9.74405326E+02
  1.11726540E+03  1.14334627E+03  1.14987253E+03  1.14552758E+03  1.14947068E+03  7.33062179E+04  1.14946561E+03  1.14552218E+03  1.14987704E+03  1.14334622E+03  1.11726540E+03
  1.27712940E+03  1.30781326E+03  1.31431118E+03  1.31000397E+03  1.31390319E+03  8.15205682E+04  1.31389807E+03  1.30999853E+03  1.31431570E+03  1.30781321E+03  1.27712940E+03
  1.45548677E+03  1.49126161E+03  1.49773160E+03  1.49346158E+03  1.49731758E+03  9.03851345E+04  1.49731241E+03  1.49345606E+03  1.49773609E+03  1.49126154E+03  1.45548677E+03
  2.98663577E+02  2.99034399E+02  3.05536495E+02  3.01237133E+02  3.05107613E+02  2.39591509E+04  3.05102610E+02  3.01231859E+02  3.05541319E+02  2.99034396E+02  2.98663577E+02
  3.42763017E+02  3.44855273E+02  3.51326722E+02  3.47067662E+02  3.50891714E+02  2.70954771E+04  3.50886657E+02  3.47062315E+02  3.51331539E+02  3.44855257E+02  3.42763017E+02
  3.94758187E+02  3.98771440E+02  4.05212793E+02  4.00993282E+02  4.04771828E+02  3.06419726E+04  4.04766711E+02  4.00987872E+02  4.05217589E+02  3.98771418E+02  3.94758187E+02
  4.55569939E+02  4.61719872E+02  4.68131781E+02  4.63951047E+02  4.67685030E+02  3.46206428E+04  4.67679861E+02  4.63945578E+02  4.68136579E+02  4.61719842E+02  4.55569939E+02
