 -2.67818612E+03 -2.67724780E+03 -2.67685091E+03 -2.68372514E+03 -2.67542683E+03  2.03441983E+04 -2.67543867E+03 -2.68373810E+03 -2.67684137E+03 -2.67724782E+03 -2.67818612E+03
 -3.03248486E+03 -3.03047055E+03 -3.03008553E+03 -3.03689854E+03 -3.02869046E+03  2.30997586E+04 -3.02870247E+03 -3.03691172E+03 -3.03007597E+03 -3.03047059E+03 -3.03248486E+03
 -3.45354984E+03 -3.45029667E+03 -3.44992317E+03 -3.45667614E+03 -3.44855652E+03  2.63976230E+04 -3.44856871E+03 -3.45668952E+03 -3.44991358E+03 -3.45029673E+03 -3.45354984E+03
 -3.95351754E+03 -3.94884793E+03 -3.94848563E+03 -3.95517968E+03 -3.94714684E+03  3.03281494E+04 -3.94715920E+03 -3.95519328E+03 -3.94847601E+03 -3.94884802E+03 -3.95351754E+03
 -4.54563427E+03 -4.53935307E+03 -4.53900162E+03 -4.54563785E+03 -4.53769017E+03  3.49888881E+04 -4.53770270E+03 -4.54565165E+03 -4.53899200E+03 -4.53935317E+03 -4.54563427E+03
 -5.24438484E+03 -5.23627739E+03 -5.23593652E+03 -5.24251590E+03 -5.23465187E+03  4.04834240E+04 -5.23466456E+03 -5.24252990E+03 -5.23592686E+03 -5.23627750E+03 -5.24438484E+03
 -6.06596017E+03 -6.05579256E+03 -6.05546197E+03 -6.06198551E+03 -6.05420365E+03  4.69266809E+04 -6.05421651E+03 -6.06199973E+03 -6.05545230E+03 -6.05579269E+03 -6.06596017E+03
 -7.02658837E+03 -7.01408830E+03 -7.01376770E+03 -7.02023631E+03 -7.01253523E+03  5.44298722E+04 -7.01254826E+03 -7.02025074E+03 -7.01375801E+03 -7.01408844E+03 -7.02658837E+03
 -8.14660657E+03 -8.13149236E+03 -8.13118148E+03 -8.13759608E+03 -8.12997442E+03  6.31342170E+04 -8.12998761E+03 -8.13761071E+03 -8.13117177E+03 -8.13149252E+03 -8.14660657E+03
 -9.44314161E+03 -9.42505587E+03 -9.42475448E+03 -9.43111587E+03 -9.42357236E+03  7.31501957E+04 -9.42358574E+03 -9.43113070E+03 -9.42474475E+03 -9.42505605E+03 -9.44314161E+03
 -1.09425819E+04 -1.09211813E+04 -1.09208892E+04 -1.09271982E+04 -1.09197316E+04  8.46580192E+04 -1.09197451E+04 -1.09272132E+04 -1.09208794E+04 -1.09211815E+04 -1.09425819E+04
 -2.26478614E+03 -2.26475962E+03 -2.26449938E+03 -2.27084616E+03 -2.26334661E+03  1.71733063E+04 -2.26335917E+03 -2.27085995E+03 -2.26448943E+03 -2.26475962E+03 -2.26478614E+03
 -2.55066668E+03 -2.54975853E+03 -2.54950733E+03 -2.55579742E+03 -2.54838061E+03  1.93768111E+04 -2.54839335E+03 -2.55581143E+03 -2.54949737E+03 -2.54975855E+03 -2.55066668E+03
 -2.89032048E+03 -2.88838887E+03 -2.88814646E+03 -2.89438098E+03 -2.88704519E+03  2.20203587E+04 -2.88705812E+03 -2.89439522E+03 -2.88813650E+03 -2.88838892E+03 -2.89032048E+03
 -3.29389912E+03 -3.29078837E+03 -3.29055447E+03 -3.29673450E+03 -3.28947815E+03  2.51812503E+04 -3.28949126E+03 -3.29674896E+03 -3.29054451E+03 -3.29078843E+03 -3.29389912E+03
 -3.77272785E+03 -3.76826791E+03 -3.76805316E+03 -3.77417970E+03 -3.76700129E+03  2.89447221E+04 -3.76701457E+03 -3.77419438E+03 -3.76804318E+03 -3.76826799E+03 -3.77272785E+03
 -4.33920771E+03 -4.33321210E+03 -4.33299451E+03 -4.33906854E+03 -4.33196664E+03  3.33997521E+04 -4.33198009E+03 -4.33908344E+03 -4.33298454E+03 -4.33321221E+03 -4.33920771E+03
 -5.00668561E+03 -4.99897403E+03 -4.99876423E+03 -5.00478667E+03 -4.99775988E+03  3.86422815E+04 -4.99777352E+03 -5.00480180E+03 -4.99875425E+03 -4.99897415E+03 -5.00668561E+03
 -5.79024767E+03 -5.78054672E+03 -5.78034452E+03 -5.78631623E+03 -5.77936326E+03  4.47777539E+04 -5.77937707E+03 -5.78633158E+03 -5.78033451E+03 -5.78054686E+03 -5.79024767E+03
 -6.70482366E+03 -6.69289878E+03 -6.69270395E+03 -6.69862580E+03 -6.69174538E+03  5.19077149E+04 -6.69175938E+03 -6.69864138E+03 -6.69269393E+03 -6.69289893E+03 -6.70482366E+03
 -7.76919323E+03 -7.75477487E+03 -7.75458723E+03 -7.76046000E+03 -7.75365095E+03  6.01611947E+04 -7.75366512E+03 -7.76047580E+03 -7.75457720E+03 -7.75477504E+03 -7.76919323E+03
 -8.99897353E+03 -8.98172106E+03 -8.98154038E+03 -8.98736485E+03 -8.98062602E+03  6.96384271E+04 -8.98064040E+03 -8.98738090E+03 -8.98153034E+03 -8.98172125E+03 -8.99897353E+03
 -1.04184529E+04 -1.03980363E+04 -1.03978624E+04 -1.04036393E+04 -1.03969696E+04  8.05031992E+04 -1.03969842E+04 -1.04036556E+04 -1.03978524E+04 -1.03980365E+04 -1.04184529E+04
 -2.15553343E+03 -2.15548988E+03 -2.15534084E+03 -2.16115303E+03 -2.15445248E+03  1.63430384E+04 -2.15446599E+03 -2.16116793E+03 -2.15533049E+03 -2.15548988E+03 -2.15553343E+03
 -2.42949985E+03 -2.42861807E+03 -2.42847574E+03 -2.43423650E+03 -2.42761023E+03  1.84563017E+04 -2.42762392E+03 -2.43425162E+03 -2.42846546E+03 -2.42861809E+03 -2.42949985E+03
 -2.75505976E+03 -2.75320348E+03 -2.75306771E+03 -2.75877795E+03 -2.75222453E+03  2.09917314E+04 -2.75223842E+03 -2.75879333E+03 -2.75305742E+03 -2.75320353E+03 -2.75505976E+03
 -3.14174740E+03 -3.13876737E+03 -3.13863796E+03 -3.14429866E+03 -3.13781666E+03  2.40210937E+04 -3.13783075E+03 -3.14431428E+03 -3.13862765E+03 -3.13876744E+03 -3.14174740E+03
 -3.60016682E+03 -3.59590031E+03 -3.59577706E+03 -3.60138913E+03 -3.59497721E+03  2.76224596E+04 -3.59499150E+03 -3.60140501E+03 -3.59576674E+03 -3.59590040E+03 -3.60016682E+03
 -4.14180501E+03 -4.13607349E+03 -4.13595623E+03 -4.14152054E+03 -4.13517742E+03  3.18786262E+04 -4.13519189E+03 -4.14153667E+03 -4.13594589E+03 -4.13607361E+03 -4.14180501E+03
 -4.77914521E+03 -4.77175309E+03 -4.77164163E+03 -4.77715904E+03 -4.77088346E+03  3.68776454E+04 -4.77089814E+03 -4.77717541E+03 -4.77163126E+03 -4.77175323E+03 -4.77914521E+03
 -5.52604127E+03 -5.51677683E+03 -5.51667099E+03 -5.52214229E+03 -5.51593309E+03  4.27160608E+04 -5.51594796E+03 -5.52215891E+03 -5.51666060E+03 -5.51677698E+03 -5.52604127E+03
 -6.39626536E+03 -6.38487713E+03 -6.38477673E+03 -6.39020270E+03 -6.38405875E+03  4.94875937E+04 -6.38407383E+03 -6.39021958E+03 -6.38476634E+03 -6.38487731E+03 -6.39626536E+03
 -7.40708964E+03 -7.39332105E+03 -7.39322594E+03 -7.39860729E+03 -7.39252751E+03  5.73073249E+04 -7.39254280E+03 -7.39862442E+03 -7.39321554E+03 -7.39332124E+03 -7.40708964E+03
 -8.57280874E+03 -8.55633650E+03 -8.55624656E+03 -8.56158397E+03 -8.55556733E+03  6.62683365E+04 -8.55558282E+03 -8.56160136E+03 -8.55623613E+03 -8.55633673E+03 -8.57280874E+03
 -9.91575383E+03 -9.89626023E+03 -9.89617526E+03 -9.90146942E+03 -9.89551496E+03  7.65181385E+04 -9.89553065E+03 -9.90148706E+03 -9.89616480E+03 -9.89626045E+03 -9.91575383E+03
 -2.05164772E+03 -2.05158647E+03 -2.05152336E+03 -2.05685048E+03 -2.05086732E+03  1.55520872E+04 -2.05088184E+03 -2.05686658E+03 -2.05151263E+03 -2.05158648E+03 -2.05164772E+03
 -2.31414738E+03 -2.31328756E+03 -2.31322948E+03 -2.31850967E+03 -2.31259338E+03  1.75789892E+04 -2.31260816E+03 -2.31852607E+03 -2.31321870E+03 -2.31328759E+03 -2.31414738E+03
 -2.62614277E+03 -2.62435376E+03 -2.62430050E+03 -2.62953473E+03 -2.62368400E+03  2.00102128E+04 -2.62369898E+03 -2.62955140E+03 -2.62428971E+03 -2.62435381E+03 -2.62614277E+03
 -2.99657115E+03 -2.99371018E+03 -2.99366158E+03 -2.99885075E+03 -2.99306429E+03  2.29122494E+04 -2.99307949E+03 -2.99886769E+03 -2.99365080E+03 -2.99371027E+03 -2.99657115E+03
 -3.43529326E+03 -3.43120247E+03 -3.43115836E+03 -3.43630330E+03 -3.43057990E+03  2.63570975E+04 -3.43059531E+03 -3.43632051E+03 -3.43114758E+03 -3.43120258E+03 -3.43529326E+03
 -3.95299727E+03 -3.94751123E+03 -3.94747145E+03 -3.95257297E+03 -3.94691147E+03  3.04211337E+04 -3.94692709E+03 -3.95259045E+03 -3.94746068E+03 -3.94751136E+03 -3.95299727E+03
 -4.56122400E+03 -4.55415313E+03 -4.55411722E+03 -4.55917639E+03 -4.55357570E+03  3.51851470E+04 -4.55359152E+03 -4.55919414E+03 -4.55410645E+03 -4.55415328E+03 -4.56122400E+03
 -5.27277501E+03 -5.26391546E+03 -5.26388392E+03 -5.26890084E+03 -5.26335988E+03  4.07375898E+04 -5.26337591E+03 -5.26891885E+03 -5.26387316E+03 -5.26391563E+03 -5.27277501E+03
 -6.10030180E+03 -6.08941772E+03 -6.08939010E+03 -6.09436577E+03 -6.08888354E+03  4.71628257E+04 -6.08889978E+03 -6.09438405E+03 -6.08937933E+03 -6.08941791E+03 -6.10030180E+03
 -7.05966633E+03 -7.04651014E+03 -7.04648630E+03 -7.05142139E+03 -7.04599693E+03  5.45675963E+04 -7.04601336E+03 -7.05143994E+03 -7.04647553E+03 -7.04651035E+03 -7.05966633E+03
 -8.16392799E+03 -8.14819231E+03 -8.14817212E+03 -8.15306727E+03 -8.14769964E+03  6.30342425E+04 -8.14771628E+03 -8.15308608E+03 -8.14816135E+03 -8.14819253E+03 -8.16392799E+03
 -9.43343344E+03 -9.41480254E+03 -9.41478589E+03 -9.41964170E+03 -9.41433002E+03  7.26964585E+04 -9.41434685E+03 -9.41966076E+03 -9.41477511E+03 -9.41480277E+03 -9.43343344E+03
 -1.95276972E+03 -1.95269012E+03 -1.95269472E+03 -1.95758118E+03 -1.95224308E+03  1.47987284E+04 -1.95225863E+03 -1.95759852E+03 -1.95268373E+03 -1.95269012E+03 -1.95276972E+03
 -2.20425918E+03 -2.20342007E+03 -2.20342804E+03 -2.20827199E+03 -2.20299415E+03  1.67424865E+04 -2.20300980E+03 -2.20828951E+03 -2.20341731E+03 -2.20342010E+03 -2.20425918E+03
 -2.50327278E+03 -2.50154867E+03 -2.50155997E+03 -2.50636210E+03 -2.50114329E+03  1.90732068E+04 -2.50115918E+03 -2.50637991E+03 -2.50154926E+03 -2.50154873E+03 -2.50327278E+03
 -2.85801908E+03 -2.85527313E+03 -2.85528764E+03 -2.86004873E+03 -2.85488782E+03  2.18525685E+04 -2.85490393E+03 -2.86006684E+03 -2.85527695E+03 -2.85527322E+03 -2.85801908E+03
 -3.27776382E+03 -3.27384723E+03 -3.27386481E+03 -3.27858564E+03 -3.27348153E+03  2.51462631E+04 -3.27349786E+03 -3.27860403E+03 -3.27385413E+03 -3.27384735E+03 -3.27776382E+03
 -3.77233843E+03 -3.76708853E+03 -3.76710905E+03 -3.77179035E+03 -3.76674199E+03  2.90248634E+04 -3.76675855E+03 -3.77180903E+03 -3.76709838E+03 -3.76708867E+03 -3.77233843E+03
 -4.35243970E+03 -4.34567765E+03 -4.34570100E+03 -4.35034344E+03 -4.34534986E+03  3.35623917E+04 -4.34536665E+03 -4.35036242E+03 -4.34569033E+03 -4.34567781E+03 -4.35243970E+03
 -5.02999156E+03 -5.02152249E+03 -5.02154856E+03 -5.02615282E+03 -5.02121305E+03  3.88391674E+04 -5.02123007E+03 -5.02617209E+03 -5.02153791E+03 -5.02152268E+03 -5.02999156E+03
 -5.81643747E+03 -5.80603649E+03 -5.80606232E+03 -5.81062902E+03 -5.80574216E+03  4.49324908E+04 -5.80575940E+03 -5.81064860E+03 -5.80605166E+03 -5.80603671E+03 -5.81643747E+03
 -6.72638257E+03 -6.71381253E+03 -6.71384369E+03 -6.71837345E+03 -6.71353861E+03  5.19385663E+04 -6.71355610E+03 -6.71839332E+03 -6.71383304E+03 -6.71381276E+03 -6.72638257E+03
 -7.77171729E+03 -7.75668582E+03 -7.75671937E+03 -7.76121275E+03 -7.75642912E+03  5.99318310E+04 -7.75644682E+03 -7.76123292E+03 -7.75670870E+03 -7.75668607E+03 -7.77171729E+03
 -8.97101312E+03 -8.95322654E+03 -8.95326234E+03 -8.95771991E+03 -8.95298669E+03  6.90327172E+04 -8.95300464E+03 -8.95774040E+03 -8.95325171E+03 -8.95322681E+03 -8.97101312E+03
 -1.85894684E+03 -1.85884823E+03 -1.85890553E+03 -1.86339168E+03 -1.85863468E+03  1.40827152E+04 -1.85865091E+03 -1.86340994E+03 -1.85889518E+03 -1.85884823E+03 -1.85894684E+03
 -2.09984836E+03 -2.09902584E+03 -2.09908544E+03 -2.10353247E+03 -2.09882971E+03  1.59466494E+04 -2.09884636E+03 -2.10355123E+03 -2.09907477E+03 -2.09902587E+03 -2.09984836E+03
 -2.38623246E+03 -2.38456561E+03 -2.38462725E+03 -2.38903613E+03 -2.38438657E+03  1.81803707E+04 -2.38440350E+03 -2.38905523E+03 -2.38461655E+03 -2.38456568E+03 -2.38623246E+03
 -2.72583952E+03 -2.72319732E+03 -2.72326088E+03 -2.72763235E+03 -2.72303497E+03  2.08407299E+04 -2.72305217E+03 -2.72765181E+03 -2.72325015E+03 -2.72319742E+03 -2.72583952E+03
 -3.12720659E+03 -3.12344607E+03 -3.12351146E+03 -3.12784621E+03 -3.12330001E+03  2.39886840E+04 -3.12331748E+03 -3.12786601E+03 -3.12350069E+03 -3.12344620E+03 -3.12720659E+03
 -3.59950460E+03 -3.59447181E+03 -3.59453891E+03 -3.59883761E+03 -3.59434165E+03  2.76878089E+04 -3.59435940E+03 -3.59885776E+03 -3.59452810E+03 -3.59447197E+03 -3.59950460E+03
 -4.15257068E+03 -4.14609416E+03 -4.14616288E+03 -4.15042617E+03 -4.14597957E+03  3.20065948E+04 -4.14599758E+03 -4.15044667E+03 -4.14615205E+03 -4.14609435E+03 -4.15257068E+03
 -4.79734467E+03 -4.78923828E+03 -4.78930851E+03 -4.79353699E+03 -4.78913888E+03  3.70182900E+04 -4.78915716E+03 -4.79355783E+03 -4.78929766E+03 -4.78923849E+03 -4.79734467E+03
 -5.54419011E+03 -5.53423948E+03 -5.53431115E+03 -5.53850540E+03 -5.53415496E+03  4.27923312E+04 -5.53417350E+03 -5.53852659E+03 -5.53430027E+03 -5.53423972E+03 -5.54419011E+03
 -6.40668907E+03 -6.39466714E+03 -6.39474015E+03 -6.39890073E+03 -6.39459717E+03  4.94162362E+04 -6.39461598E+03 -6.39892225E+03 -6.39472923E+03 -6.39466740E+03 -6.40668907E+03
 -7.39556616E+03 -7.38119490E+03 -7.38126915E+03 -7.38539659E+03 -7.38113917E+03  5.69569150E+04 -7.38115823E+03 -7.38541845E+03 -7.38125823E+03 -7.38119517E+03 -7.39556616E+03
 -8.52773111E+03 -8.51072834E+03 -8.51079877E+03 -8.51489856E+03 -8.51068154E+03  6.55220897E+04 -8.51070089E+03 -8.51492078E+03 -8.51078780E+03 -8.51072864E+03 -8.52773111E+03
 -1.76951387E+03 -1.76939566E+03 -1.76949367E+03 -1.77361386E+03 -1.76938065E+03  1.33996726E+04 -1.76939865E+03 -1.77363417E+03 -1.76948193E+03 -1.76939566E+03 -1.76951387E+03
 -2.00031029E+03 -1.99950170E+03 -1.99960068E+03 -2.00368540E+03 -1.99950115E+03  1.51872284E+04 -1.99951946E+03 -2.00370610E+03 -1.99958890E+03 -1.99950174E+03 -2.00031029E+03
 -2.27460047E+03 -2.27298598E+03 -2.27308573E+03 -2.27713572E+03 -2.27299941E+03  1.73274252E+04 -2.27301801E+03 -2.27715679E+03 -2.27307396E+03 -2.27298605E+03 -2.27460047E+03
 -2.59962646E+03 -2.59708064E+03 -2.59718108E+03 -2.60119700E+03 -2.59710771E+03  1.98727204E+04 -2.59712659E+03 -2.60121844E+03 -2.59716932E+03 -2.59708075E+03 -2.59962646E+03
 -2.98329351E+03 -2.97968037E+03 -2.97978142E+03 -2.98376392E+03 -2.97972075E+03  2.28792567E+04 -2.97973991E+03 -2.98378572E+03 -2.97976967E+03 -2.97968052E+03 -2.98329351E+03
 -3.43408098E+03 -3.42925214E+03 -3.42935372E+03 -3.43330339E+03 -3.42930550E+03  2.64058834E+04 -3.42932494E+03 -3.43332556E+03 -3.42934197E+03 -3.42925231E+03 -3.43408098E+03
 -3.96104493E+03 -3.95483715E+03 -3.95493918E+03 -3.95885662E+03 -3.95490320E+03  3.05142575E+04 -3.95492291E+03 -3.95887914E+03 -3.95492745E+03 -3.95483736E+03 -3.96104493E+03
 -4.57412750E+03 -4.56636350E+03 -4.56646593E+03 -4.57035167E+03 -4.56644194E+03  3.52708622E+04 -4.56646192E+03 -4.57037456E+03 -4.56645419E+03 -4.56636373E+03 -4.57412750E+03
 -5.28309915E+03 -5.27360856E+03 -5.27371128E+03 -5.27756588E+03 -5.27369910E+03  4.07387109E+04 -5.27371935E+03 -5.27758913E+03 -5.27369956E+03 -5.27360882E+03 -5.28309915E+03
 -6.10006948E+03 -6.08856660E+03 -6.08866956E+03 -6.09249350E+03 -6.08866897E+03  4.69964056E+04 -6.08868950E+03 -6.09251712E+03 -6.08865786E+03 -6.08856689E+03 -6.10006948E+03
 -7.03487772E+03 -7.02113233E+03 -7.02123546E+03 -7.02502923E+03 -7.02124627E+03  5.41043138E+04 -7.02126707E+03 -7.02505321E+03 -7.02122377E+03 -7.02113264E+03 -7.03487772E+03
 -8.10288135E+03 -8.08660789E+03 -8.08671116E+03 -8.09047520E+03 -8.08673315E+03  6.21585667E+04 -8.08675421E+03 -8.09049954E+03 -8.08669944E+03 -8.08660822E+03 -8.10288135E+03
 -1.68433274E+03 -1.68419437E+03 -1.68432042E+03 -1.68810758E+03 -1.68434710E+03  1.27485034E+04 -1.68436661E+03 -1.68812972E+03 -1.68430805E+03 -1.68419437E+03 -1.68433274E+03
 -1.90546571E+03 -1.90466917E+03 -1.90479498E+03 -1.90854986E+03 -1.90483341E+03  1.44623119E+04 -1.90485323E+03 -1.90857239E+03 -1.90478265E+03 -1.90466922E+03 -1.90546571E+03
 -2.16812998E+03 -2.16656441E+03 -2.16668981E+03 -2.17041306E+03 -2.16673982E+03  1.65124139E+04 -2.16675993E+03 -2.17043598E+03 -2.16667752E+03 -2.16656449E+03 -2.16812998E+03
 -2.47911195E+03 -2.47665728E+03 -2.47678750E+03 -2.48047444E+03 -2.47684884E+03  1.89466903E+04 -2.47686925E+03 -2.48049775E+03 -2.47677523E+03 -2.47665740E+03 -2.47911195E+03
 -2.84569041E+03 -2.84221663E+03 -2.84234105E+03 -2.84600282E+03 -2.84241352E+03  2.18181453E+04 -2.84243422E+03 -2.84602653E+03 -2.84232882E+03 -2.84221679E+03 -2.84569041E+03
 -3.27574011E+03 -3.27110551E+03 -3.27122935E+03 -3.27486124E+03 -3.27131273E+03  2.51777990E+04 -3.27133372E+03 -3.27488534E+03 -3.27121715E+03 -3.27110570E+03 -3.27574011E+03
 -3.77753935E+03 -3.77158837E+03 -3.77171158E+03 -3.77531411E+03 -3.77180567E+03  2.90835212E+04 -3.77182695E+03 -3.77533861E+03 -3.77169941E+03 -3.77158860E+03 -3.77753935E+03
 -4.36027897E+03 -4.35284173E+03 -4.35296425E+03 -4.35653793E+03 -4.35306885E+03  3.35948477E+04 -4.35309044E+03 -4.35656282E+03 -4.35295211E+03 -4.35284198E+03 -4.36027897E+03
 -5.03273700E+03 -5.02361881E+03 -5.02374062E+03 -5.02728593E+03 -5.02385554E+03  3.87686281E+04 -5.02387741E+03 -5.02731121E+03 -5.02372850E+03 -5.02361909E+03 -5.03273700E+03
 -5.80605492E+03 -5.79504773E+03 -5.79516876E+03 -5.79868616E+03 -5.79529383E+03  4.46756821E+04 -5.79531599E+03 -5.79871183E+03 -5.79515667E+03 -5.79504803E+03 -5.80605492E+03
 -6.68911413E+03 -6.67596647E+03 -6.67608670E+03 -6.67957664E+03 -6.67622175E+03  5.13701634E+04 -6.67624421E+03 -6.67960271E+03 -6.67607465E+03 -6.67596681E+03 -6.68911413E+03
 -7.69581466E+03 -7.68027968E+03 -7.68039906E+03 -7.68386195E+03 -7.68054392E+03  5.89376978E+04 -7.68056666E+03 -7.68388841E+03 -7.68038703E+03 -7.68028004E+03 -7.69581466E+03
 -1.60343762E+03 -1.60327861E+03 -1.60342032E+03 -1.60690402E+03 -1.60357029E+03  1.21297720E+04 -1.60359125E+03 -1.60692797E+03 -1.60340769E+03 -1.60327861E+03 -1.60343762E+03
 -1.81516030E+03 -1.81437265E+03 -1.81451290E+03 -1.81796721E+03 -1.81467319E+03  1.37726360E+04 -1.81469448E+03 -1.81799159E+03 -1.81450031E+03 -1.81437270E+03 -1.81516030E+03
 -2.06662219E+03 -2.06509958E+03 -2.06523834E+03 -2.06866385E+03 -2.06540874E+03  1.57357797E+04 -2.06543034E+03 -2.06868865E+03 -2.06522580E+03 -2.06509967E+03 -2.06662219E+03
 -2.36403624E+03 -2.36166378E+03 -2.36180103E+03 -2.36519829E+03 -2.36198133E+03  1.80633796E+04 -2.36200325E+03 -2.36522352E+03 -2.36178854E+03 -2.36166391E+03 -2.36403624E+03
 -2.71417101E+03 -2.71082446E+03 -2.71096018E+03 -2.71432973E+03 -2.71115019E+03  2.08023745E+04 -2.71117243E+03 -2.71435540E+03 -2.71094775E+03 -2.71082464E+03 -2.71417101E+03
