PdfType: central
Format: lhagrid1
---
  1.00000000E-09  1.28050870E-09  1.63970270E-09  2.09965360E-09  2.68862480E-09  3.44280760E-09  4.40854520E-09  5.64518080E-09  7.22870340E-09  9.25641790E-09  1.18529240E-08  1.51777730E-08  1.94352710E-08  2.48870350E-08  3.18680660E-08  4.08073370E-08  5.22541520E-08  6.69118990E-08  8.56812720E-08  1.09715620E-07  1.40491810E-07  1.79900990E-07  2.30364790E-07  2.94984130E-07  3.77729760E-07  4.83686270E-07  6.19364500E-07  7.93101660E-07  1.01557360E-06  1.30045090E-06  1.66523880E-06  2.13235280E-06  2.73049640E-06  3.49642460E-06  4.47720220E-06  5.73309660E-06  7.34128040E-06  9.40057380E-06  1.20375170E-05  1.54141460E-05  1.97379490E-05  2.52746160E-05  3.23643670E-05  4.14428550E-05  5.30679380E-05  6.79539590E-05  8.70156390E-05  1.11424290E-04  1.42679780E-04  1.82702700E-04  2.33952410E-04  2.99578100E-04  3.83612380E-04  4.91219010E-04  6.29010240E-04  8.05453120E-04  1.03138980E-03  1.32070360E-03  1.69117250E-03  2.16556120E-03  2.77302010E-03  3.55087650E-03  4.54692850E-03  5.82238170E-03  7.45561070E-03  9.54697470E-03  1.22249850E-02  1.56542000E-02  2.00453400E-02  2.56682330E-02  3.28683970E-02  4.20882700E-02  5.38943980E-02  6.90122480E-02  8.83707870E-02  1.00000000E-01  1.12162160E-01  1.24324320E-01  1.36486490E-01  1.48648650E-01  1.60810810E-01  1.72972970E-01  1.85135140E-01  1.97297300E-01  2.09459460E-01  2.21621620E-01  2.33783780E-01  2.45945950E-01  2.58108110E-01  2.70270270E-01  2.82432430E-01  2.94594590E-01  3.06756760E-01  3.18918920E-01  3.31081080E-01  3.43243240E-01  3.55405410E-01  3.67567570E-01  3.79729730E-01  3.91891890E-01  4.04054050E-01  4.16216220E-01  4.28378380E-01  4.40540540E-01  4.52702700E-01  4.64864860E-01  4.77027030E-01  4.89189190E-01  5.01351350E-01  5.13513510E-01  5.25675680E-01  5.37837840E-01  5.50000000E-01  5.62162160E-01  5.74324320E-01  5.86486490E-01  5.98648650E-01  6.10810810E-01  6.22972970E-01  6.35135140E-01  6.47297300E-01  6.59459460E-01  6.71621620E-01  6.83783780E-01  6.95945950E-01  7.08108110E-01  7.20270270E-01  7.32432430E-01  7.44594590E-01  7.56756760E-01  7.68918920E-01  7.81081080E-01  7.93243240E-01  8.05405410E-01  8.17567570E-01  8.29729730E-01  8.41891890E-01  8.54054050E-01  8.66216220E-01  8.78378380E-01  8.90540540E-01  9.02702700E-01  9.14864860E-01  9.27027030E-01  9.39189190E-01  9.51351350E-01  9.63513510E-01  9.75675680E-01  9.87837840E-01  1.00000000E+00
  1.65000000E+00  1.78743880E+00  1.94290530E+00  2.11937490E+00  2.32041000E+00  2.55029450E+00  2.81420250E+00  3.11841230E+00  3.47057750E+00  3.88007520E+00  4.35845160E+00  4.92000000E+00
 -5 -4 -3 -2 -1 21  1  2  3  4  5
 -1.53242143E+05 -1.55576186E+05 -2.04203430E+05 -1.80374526E+05 -2.02993655E+05 -2.96499092E+07 -2.02998632E+05 -1.80379628E+05 -2.04199671E+05 -1.55577155E+05 -1.53243113E+05
 -2.13457621E+05 -2.26591081E+05 -2.74974977E+05 -2.51378340E+05 -2.73732706E+05 -3.23481224E+07 -2.73737781E+05 -2.51383535E+05 -2.74971189E+05 -2.26592080E+05 -2.13458618E+05
 -2.90968562E+05 -3.16054955E+05 -3.64200072E+05 -3.40831202E+05 -3.62926219E+05 -3.51782431E+07 -3.62931382E+05 -3.40836490E+05 -3.64196250E+05 -3.16055988E+05 -2.90969584E+05
 -3.88338943E+05 -4.26626771E+05 -4.74537422E+05 -4.51392021E+05 -4.73232887E+05 -3.81195909E+07 -4.73238145E+05 -4.51397408E+05 -4.74533588E+05 -4.26627828E+05 -3.88339991E+05
 -5.08268144E+05 -5.61126501E+05 -6.08806797E+05 -5.85880749E+05 -6.07472427E+05 -4.11518852E+07 -6.07477771E+05 -5.85886234E+05 -6.08802926E+05 -5.61127594E+05 -5.08269218E+05
 -6.53669079E+05 -7.22551517E+05 -7.70005329E+05 -7.47294724E+05 -7.68641959E+05 -4.42489921E+07 -7.68647395E+05 -7.47300291E+05 -7.70001441E+05 -7.22552632E+05 -6.53670179E+05
 -8.27461276E+05 -9.14003098E+05 -9.61234103E+05 -9.38735205E+05 -9.59842528E+05 -4.73838622E+07 -9.59848036E+05 -9.38740858E+05 -9.61230170E+05 -9.14004238E+05 -8.27462402E+05
 -1.03287367E+06 -1.13885300E+06 -1.18586469E+06 -1.16357394E+06 -1.18444568E+06 -5.05243394E+07 -1.18445128E+06 -1.16357969E+06 -1.18586075E+06 -1.13885418E+06 -1.03287482E+06
 -1.27300376E+06 -1.40041015E+06 -1.44720582E+06 -1.42511980E+06 -1.44576011E+06 -5.36390986E+07 -1.44576579E+06 -1.42512563E+06 -1.44720185E+06 -1.40041135E+06 -1.27300493E+06
 -1.55160708E+06 -1.70260288E+06 -1.74918565E+06 -1.72730112E+06 -1.74771394E+06 -5.66852227E+07 -1.74771971E+06 -1.72730706E+06 -1.74918167E+06 -1.70260413E+06 -1.55160828E+06
 -1.87174325E+06 -2.04880849E+06 -2.09518135E+06 -2.07349518E+06 -2.09368432E+06 -5.96318356E+07 -2.09369018E+06 -2.07350120E+06 -2.09517733E+06 -2.04880975E+06 -1.87174447E+06
 -2.23795570E+06 -2.44374724E+06 -2.48991297E+06 -2.46842225E+06 -2.48839132E+06 -6.24195995E+07 -2.48839724E+06 -2.46842830E+06 -2.48990893E+06 -2.44374853E+06 -2.23795696E+06
 -1.61722826E+05 -1.63980245E+05 -2.10558841E+05 -1.88878316E+05 -2.08958711E+05 -2.76718447E+07 -2.08964157E+05 -1.88883892E+05 -2.10554808E+05 -1.63981317E+05 -1.61723897E+05
