 -6.51688574E+04 -6.53234245E+04 -6.84222749E+04 -6.72717736E+04 -6.82231249E+04  1.15554780E+06 -6.82237914E+04 -6.72724639E+04 -6.84218943E+04 -6.53235970E+04 -6.51690298E+04
 -7.35523632E+04 -7.43604311E+04 -7.74446647E+04 -7.63055681E+04 -7.72453095E+04  1.30945449E+06 -7.72459960E+04 -7.63062783E+04 -7.74442689E+04 -7.43606087E+04 -7.35525402E+04
 -8.29660613E+04 -8.44953843E+04 -8.75652573E+04 -8.64373544E+04 -8.73657276E+04  1.48400703E+06 -8.73664258E+04 -8.64380777E+04 -8.75648596E+04 -8.44955669E+04 -8.29662428E+04
 -9.34759536E+04 -9.57996775E+04 -9.88554400E+04 -9.77385214E+04 -9.86557552E+04  1.68104013E+06 -9.86564660E+04 -9.77392570E+04 -9.88550412E+04 -9.57998650E+04 -9.34761395E+04
 -1.05153137E+05 -1.08350562E+05 -1.11392451E+05 -1.10286315E+05 -1.11192630E+05  1.90251002E+06 -1.11193353E+05 -1.10287064E+05 -1.11392051E+05 -1.08350755E+05 -1.05153327E+05
 -1.18068680E+05 -1.22226270E+05 -1.25254509E+05 -1.24158965E+05 -1.25054570E+05  2.15041137E+06 -1.25055305E+05 -1.24159727E+05 -1.25254108E+05 -1.22226467E+05 -1.18068875E+05
 -1.32295993E+05 -1.37508475E+05 -1.40523276E+05 -1.39438142E+05 -1.40323237E+05  2.42680453E+06 -1.40323984E+05 -1.39438916E+05 -1.40522874E+05 -1.37508677E+05 -1.32296193E+05
 -1.47909405E+05 -1.54280714E+05 -1.57282278E+05 -1.56207380E+05 -1.57082156E+05  2.73384227E+06 -1.57082914E+05 -1.56208166E+05 -1.57281874E+05 -1.54280921E+05 -1.47909609E+05
 -1.64980248E+05 -1.72626037E+05 -1.75614553E+05 -1.74549725E+05 -1.75414366E+05  3.07350054E+06 -1.75415136E+05 -1.74550524E+05 -1.75614149E+05 -1.72626249E+05 -1.64980456E+05
 -1.83589316E+05 -1.92636259E+05 -1.95611906E+05 -1.94556990E+05 -1.95411671E+05  3.44823932E+06 -1.95412451E+05 -1.94557800E+05 -1.95611502E+05 -1.92636475E+05 -1.83589529E+05
 -2.03807362E+05 -2.14398564E+05 -2.17361515E+05 -2.16316358E+05 -2.17161247E+05  3.85984778E+06 -2.17162040E+05 -2.16317180E+05 -2.17361111E+05 -2.14398786E+05 -2.03807578E+05
 -2.25721066E+05 -2.38012619E+05 -2.40963035E+05 -2.39927492E+05 -2.40762750E+05  4.31120359E+06 -2.40763553E+05 -2.39928326E+05 -2.40962628E+05 -2.38012845E+05 -2.25721287E+05
 -6.17654948E+04 -6.19146408E+04 -6.48920623E+04 -6.38491401E+04 -6.46857712E+04  1.09680172E+06 -6.46865272E+04 -6.38499228E+04 -6.48916006E+04 -6.19148318E+04 -6.17656859E+04
 -6.96668784E+04 -7.04363738E+04 -7.33998257E+04 -7.23673274E+04 -7.31936432E+04  1.24225555E+06 -7.31943990E+04 -7.23681106E+04 -7.33993895E+04 -7.04365705E+04 -6.96670744E+04
 -7.85149560E+04 -7.99686600E+04 -8.29184058E+04 -8.18961140E+04 -8.27123258E+04  1.40688087E+06 -8.27130933E+04 -8.18969098E+04 -8.29179726E+04 -7.99688621E+04 -7.85151570E+04
 -8.83673945E+04 -9.05742157E+04 -9.35104901E+04 -9.24982136E+04 -9.33045257E+04  1.59232268E+06 -9.33053044E+04 -9.24990212E+04 -9.35100594E+04 -9.05744234E+04 -8.83676004E+04
 -9.92848482E+04 -1.02319476E+05 -1.05242511E+05 -1.04240067E+05 -1.05036675E+05  1.80031419E+06 -1.05037465E+05 -1.04240886E+05 -1.05242082E+05 -1.02319689E+05 -9.92850590E+04
 -1.11329447E+05 -1.15273304E+05 -1.18183309E+05 -1.17190524E+05 -1.17977615E+05  2.03263882E+06 -1.17978417E+05 -1.17191355E+05 -1.18182884E+05 -1.15273523E+05 -1.11329663E+05
 -1.24562719E+05 -1.29504996E+05 -1.32402173E+05 -1.31418879E+05 -1.32196632E+05  2.29109469E+06 -1.32197445E+05 -1.31419722E+05 -1.32401749E+05 -1.29505220E+05 -1.24562939E+05
 -1.39048639E+05 -1.45087222E+05 -1.47971762E+05 -1.46997801E+05 -1.47766387E+05  2.57758292E+06 -1.47767211E+05 -1.46998657E+05 -1.47971340E+05 -1.45087451E+05 -1.39048864E+05
 -1.54848248E+05 -1.62091942E+05 -1.64964025E+05 -1.63999246E+05 -1.64758828E+05  2.89383805E+06 -1.64759664E+05 -1.64000114E+05 -1.64963605E+05 -1.62092176E+05 -1.54848478E+05
 -1.72029275E+05 -1.80597413E+05 -1.83457210E+05 -1.82501467E+05 -1.83252202E+05  3.24199332E+06 -1.83253049E+05 -1.82502348E+05 -1.83456792E+05 -1.80597652E+05 -1.72029510E+05
 -1.90667102E+05 -2.00694123E+05 -2.03541797E+05 -2.02594952E+05 -2.03336990E+05  3.62383983E+06 -2.03337850E+05 -2.02595846E+05 -2.03541380E+05 -2.00694368E+05 -1.90667341E+05
 -2.10790480E+05 -2.22423477E+05 -2.25259180E+05 -2.24321103E+05 -2.25054587E+05  4.04117656E+06 -2.25055456E+05 -2.24322008E+05 -2.25258766E+05 -2.22423727E+05 -2.10790725E+05
 -5.85264603E+04 -5.86702784E+04 -6.15320189E+04 -6.05872684E+04 -6.13217283E+04  1.04080170E+06 -6.13225080E+04 -6.05880781E+04 -6.15316194E+04 -5.86704902E+04 -5.85266720E+04
 -6.59679625E+04 -6.67006462E+04 -6.95490587E+04 -6.86137963E+04 -6.93390914E+04  1.17819112E+06 -6.93398839E+04 -6.86146195E+04 -6.95486621E+04 -6.67008642E+04 -6.59681797E+04
 -7.42758930E+04 -7.56576077E+04 -7.84929319E+04 -7.75669726E+04 -7.82832976E+04  1.33333643E+06 -7.82841036E+04 -7.75678101E+04 -7.84925358E+04 -7.56578319E+04 -7.42761157E+04
 -8.35021817E+04 -8.55978216E+04 -8.84202836E+04 -8.75034554E+04 -8.82109898E+04  1.50771447E+06 -8.82118098E+04 -8.75043075E+04 -8.84198873E+04 -8.55980517E+04 -8.35024099E+04
 -9.36982529E+04 -9.65781418E+04 -9.93879567E+04 -9.84800883E+04 -9.91790117E+04  1.70288051E+06 -9.91798454E+04 -9.84809550E+04 -9.93875612E+04 -9.65783778E+04 -9.36984864E+04
 -1.04916638E+05 -1.08657426E+05 -1.11454797E+05 -1.10555732E+05 -1.11246209E+05  1.92039324E+06 -1.11247056E+05 -1.10556613E+05 -1.11454401E+05 -1.08657668E+05 -1.04916877E+05
 -1.17209954E+05 -1.21895594E+05 -1.24680712E+05 -1.23790299E+05 -1.24472488E+05  2.16183845E+06 -1.24473349E+05 -1.23791195E+05 -1.24680316E+05 -1.21895842E+05 -1.17210198E+05
 -1.30632358E+05 -1.36355010E+05 -1.39128056E+05 -1.38246151E+05 -1.38920204E+05  2.42887900E+06 -1.38921079E+05 -1.38247061E+05 -1.39127661E+05 -1.36355264E+05 -1.30632608E+05
 -1.45235635E+05 -1.52097625E+05 -1.54858773E+05 -1.53985236E+05 -1.54651301E+05  2.72303036E+06 -1.54652189E+05 -1.53986161E+05 -1.54858377E+05 -1.52097885E+05 -1.45235890E+05
 -1.61076609E+05 -1.69190316E+05 -1.71939727E+05 -1.71074429E+05 -1.71732643E+05  3.04614075E+06 -1.71733544E+05 -1.71075368E+05 -1.71939331E+05 -1.69190581E+05 -1.61076869E+05
 -1.78206554E+05 -1.87698238E+05 -1.90436066E+05 -1.89578879E+05 -1.90229377E+05  3.39956218E+06 -1.90230292E+05 -1.89579833E+05 -1.90435670E+05 -1.87698509E+05 -1.78206819E+05
 -1.96686084E+05 -2.07694295E+05 -2.10420684E+05 -2.09571490E+05 -2.10214399E+05  3.78542837E+06 -2.10215329E+05 -2.09572459E+05 -2.10420290E+05 -2.07694571E+05 -1.96686354E+05
 -5.54455915E+04 -5.55841645E+04 -5.83357351E+04 -5.74804513E+04 -5.81239733E+04  9.87477961E+05 -5.81248137E+04 -5.74813251E+04 -5.83353340E+04 -5.55843993E+04 -5.54458262E+04
 -6.24432645E+04 -6.31407781E+04 -6.58796011E+04 -6.50329753E+04 -6.56683656E+04  1.11709116E+06 -6.56692219E+04 -6.50338661E+04 -6.58791990E+04 -6.31410197E+04 -6.24435053E+04
 -7.02382326E+04 -7.15513340E+04 -7.42776576E+04 -7.34395050E+04 -7.40669488E+04  1.26320427E+06 -7.40678211E+04 -7.34404124E+04 -7.42772554E+04 -7.15515824E+04 -7.02384795E+04
 -7.88686708E+04 -8.08584576E+04 -8.35724796E+04 -8.27426567E+04 -8.33623014E+04  1.42705606E+06 -8.33631890E+04 -8.27435808E+04 -8.35720769E+04 -8.08587126E+04 -7.88689236E+04
 -8.83810332E+04 -9.11137024E+04 -9.38156399E+04 -9.29939871E+04 -9.36059954E+04  1.61003909E+06 -9.36068983E+04 -9.29949273E+04 -9.38152367E+04 -9.11139641E+04 -8.83812919E+04
 -9.88133824E+04 -1.02361068E+05 -1.05051111E+05 -1.04237484E+05 -1.04842004E+05  1.81343647E+06 -1.04842923E+05 -1.04238441E+05 -1.05050707E+05 -1.02361336E+05 -9.88136471E+04
 -1.10219974E+05 -1.14661675E+05 -1.17340006E+05 -1.16534267E+05 -1.17131441E+05  2.03878334E+06 -1.17132375E+05 -1.16535239E+05 -1.17339602E+05 -1.14661949E+05 -1.10220245E+05
 -1.22640513E+05 -1.28062968E+05 -1.30729761E+05 -1.29931778E+05 -1.30521742E+05  2.28744209E+06 -1.30522691E+05 -1.29932766E+05 -1.30729356E+05 -1.28063249E+05 -1.22640789E+05
 -1.36118974E+05 -1.42618395E+05 -1.45273811E+05 -1.44483458E+05 -1.45066343E+05  2.56073538E+06 -1.45067307E+05 -1.44484463E+05 -1.45273406E+05 -1.42618682E+05 -1.36119257E+05
 -1.50703827E+05 -1.58386002E+05 -1.61030197E+05 -1.60247354E+05 -1.60823283E+05  2.86027425E+06 -1.60824262E+05 -1.60248376E+05 -1.61029792E+05 -1.58386296E+05 -1.50704115E+05
 -1.66437367E+05 -1.75420842E+05 -1.78053960E+05 -1.77278513E+05 -1.77847605E+05  3.18721525E+06 -1.77848599E+05 -1.77279550E+05 -1.78053554E+05 -1.75421141E+05 -1.66437661E+05
 -1.83369692E+05 -1.93784910E+05 -1.96407092E+05 -1.95638929E+05 -1.96201300E+05  3.54337148E+06 -1.96202309E+05 -1.95639984E+05 -1.96406685E+05 -1.93785217E+05 -1.83369992E+05
 -5.25124698E+04 -5.26458691E+04 -5.52924244E+04 -5.45187421E+04 -5.50813763E+04  9.36781642E+05 -5.50822953E+04 -5.45196985E+04 -5.52919991E+04 -5.26461296E+04 -5.25127302E+04
 -5.90932716E+04 -5.97572314E+04 -6.23916091E+04 -6.16258092E+04 -6.21812498E+04  1.05898767E+06 -6.21821860E+04 -6.16267840E+04 -6.23911841E+04 -5.97574994E+04 -5.90935387E+04
 -6.63956949E+04 -6.76435569E+04 -7.02659731E+04 -6.95079043E+04 -7.00563035E+04  1.19643578E+06 -7.00572571E+04 -6.95088975E+04 -7.02655479E+04 -6.76438323E+04 -6.63959687E+04
 -7.44588517E+04 -7.63481017E+04 -7.89587635E+04 -7.82082808E+04 -7.87497832E+04  1.35024328E+06 -7.87507539E+04 -7.82092922E+04 -7.89583378E+04 -7.63483842E+04 -7.44591320E+04
 -8.33188709E+04 -8.59117899E+04 -8.85108874E+04 -8.77678529E+04 -8.83025974E+04  1.52159457E+06 -8.83035844E+04 -8.77688818E+04 -8.85104611E+04 -8.59120796E+04 -8.33191577E+04
