  1.17996981E+01  1.01974927E+01  7.20351707E+00  8.75133641E+00  7.28577783E+00 -1.78401845E+02  7.28582117E+00  8.75139460E+00  7.20356259E+00  1.01974933E+01  1.17996981E+01
  1.28071447E+01  1.03591551E+01  7.37967164E+00  8.91280999E+00  7.46408228E+00 -1.87930376E+02  7.46412539E+00  8.91286863E+00  7.37972043E+00  1.03591557E+01  1.28071447E+01
  1.40801602E+01  1.06985393E+01  7.73329723E+00  9.25202411E+00  7.81979904E+00 -2.00901547E+02  7.81984226E+00  9.25208361E+00  7.73334890E+00  1.06985405E+01  1.40801602E+01
  1.57054515E+01  1.12943237E+01  8.34307568E+00  9.84764946E+00  8.43161415E+00 -2.18716472E+02  8.43165716E+00  9.84770910E+00  8.34313123E+00  1.12943247E+01  1.57054515E+01
  1.77844529E+01  1.22386708E+01  9.30120038E+00  1.07918646E+01  9.39172075E+00 -2.43042060E+02  9.39176357E+00  1.07919246E+01  9.30125880E+00  1.22386719E+01  1.77844529E+01
  2.04359602E+01  1.36403336E+01  1.07164274E+01  1.21934171E+01  1.08088789E+01 -2.75843520E+02  1.08089216E+01  1.21934779E+01  1.07164888E+01  1.36403351E+01  2.04359602E+01
  2.37932837E+01  1.56187745E+01  1.27083056E+01  1.41718301E+01  1.28025619E+01 -3.19409410E+02  1.28026047E+01  1.41718292E+01  1.27083718E+01  1.56187761E+01  2.37932837E+01
  2.80154662E+01  1.83219383E+01  1.54247211E+01  1.68749902E+01  1.55208489E+01 -3.76380787E+02  1.55208857E+01  1.68750440E+01  1.54247917E+01  1.83219407E+01  2.80154662E+01
  3.32672300E+01  2.18936207E+01  1.90098288E+01  2.04469003E+01  1.91075359E+01 -4.49714155E+02  1.91075557E+01  2.04469225E+01  1.90099259E+01  2.18936235E+01  3.32672300E+01
  3.97646481E+01  2.65386547E+01  2.36663637E+01  2.50905311E+01  2.37654183E+01 -5.42987840E+02  2.37652460E+01  2.50904609E+01  2.36664537E+01  2.65386577E+01  3.97646481E+01
  9.73241503E+00  9.58957299E+00  6.69381550E+00  8.12786612E+00  6.79954491E+00 -1.55544097E+02  6.79955994E+00  8.12792327E+00  6.69386959E+00  9.58957306E+00  9.73241503E+00
  1.03902415E+01  9.59231722E+00  6.71073844E+00  8.13089783E+00  6.81821695E+00 -1.61270304E+02  6.81825806E+00  8.13095520E+00  6.71079699E+00  9.59231751E+00  1.03902415E+01
  1.11811876E+01  9.65757255E+00  6.78992448E+00  8.19645890E+00  6.89909485E+00 -1.68413198E+02  6.89913551E+00  8.19651609E+00  6.78998736E+00  9.65757316E+00  1.11811876E+01
  1.21634249E+01  9.83772661E+00  6.98377365E+00  8.37693696E+00  7.09458280E+00 -1.77877700E+02  7.09462225E+00  8.37699309E+00  6.98384093E+00  9.83772740E+00  1.21634249E+01
  1.34070704E+01  1.01963806E+01  7.35593091E+00  8.73595595E+00  7.46831267E+00 -1.90778623E+02  7.46834867E+00  8.73600733E+00  7.35600415E+00  1.01963814E+01  1.34070704E+01
  1.49953089E+01  1.08091571E+01  7.98176882E+00  9.34894026E+00  8.09574691E+00 -2.08466620E+02  8.09578814E+00  9.34900014E+00  7.98184251E+00  1.08091583E+01  1.49953089E+01
  1.70249825E+01  1.17641835E+01  8.94959670E+00  1.03043014E+01  9.06528187E+00 -2.32539967E+02  9.06532360E+00  1.03043627E+01  8.94968201E+00  1.17641853E+01  1.70249825E+01
  1.96093239E+01  1.31651792E+01  1.03634875E+01  1.17055516E+01  1.04804326E+01 -2.64880598E+02  1.04804718E+01  1.17056127E+01  1.03635698E+01  1.31651810E+01  1.96093239E+01
  2.28738394E+01  1.51247303E+01  1.23356799E+01  1.36654939E+01  1.24540591E+01 -3.07648206E+02  1.24541005E+01  1.36655567E+01  1.23357649E+01  1.51247321E+01  2.28738394E+01
  2.69700476E+01  1.77836632E+01  1.50070604E+01  1.63248179E+01  1.51268288E+01 -3.63374213E+02  1.51268699E+01  1.63248817E+01  1.50071482E+01  1.77836654E+01  2.69700476E+01
  3.20506485E+01  2.12754120E+01  1.85110785E+01  1.98169665E+01  1.86321975E+01 -4.34801286E+02  1.86322401E+01  1.98170326E+01  1.85111698E+01  2.12754148E+01  3.20506485E+01
  3.83217914E+01  2.57948865E+01  2.30426572E+01  2.43368539E+01  2.31650900E+01 -5.25371296E+02  2.31651331E+01  2.43369205E+01  2.30427547E+01  2.57948884E+01  3.83217914E+01
  9.19659104E+00  9.05797860E+00  6.28201747E+00  7.58507017E+00  6.41021133E+00 -1.46395435E+02  6.41025158E+00  7.58512839E+00  6.28209055E+00  9.05797858E+00  9.19659104E+00
  9.83190316E+00  9.07141172E+00  6.30886910E+00  7.59927180E+00  6.43835788E+00 -1.51992685E+02  6.43839687E+00  7.59932984E+00  6.30894925E+00  9.07141198E+00  9.83190316E+00
  1.06001921E+01  9.15113338E+00  6.40176546E+00  7.67975931E+00  6.53250661E+00 -1.59049448E+02  6.53254609E+00  7.67981832E+00  6.40184915E+00  9.15113380E+00  1.06001921E+01
  1.15578560E+01  9.34811915E+00  6.61169523E+00  7.87751368E+00  6.74364900E+00 -1.68448357E+02  6.74368848E+00  7.87757360E+00  6.61178178E+00  9.34812010E+00  1.15578560E+01
  1.27724868E+01  9.72384316E+00  7.00014091E+00  8.25400741E+00  7.13327013E+00 -1.81269817E+02  7.13330995E+00  8.25406862E+00  7.00023151E+00  9.72384437E+00  1.27724868E+01
  1.43237965E+01  1.03509047E+01  7.63971549E+00  8.88184253E+00  7.77398305E+00 -1.98814073E+02  7.77402243E+00  8.88190432E+00  7.63980862E+00  1.03509062E+01  1.43237965E+01
  1.63041392E+01  1.13134555E+01  8.61458052E+00  9.84517167E+00  8.74995158E+00 -2.22611732E+02  8.74999127E+00  9.84523408E+00  8.61467700E+00  1.13134573E+01  1.63041392E+01
  1.88213023E+01  1.27102814E+01  1.00235325E+01  1.12427811E+01  1.01599727E+01 -2.54462463E+02  1.01600130E+01  1.12428449E+01  1.00236324E+01  1.27102836E+01  1.88213023E+01
  2.19933691E+01  1.46474155E+01  1.19726140E+01  1.31807054E+01  1.21100915E+01 -2.96403115E+02  1.21101318E+01  1.31807704E+01  1.19727180E+01  1.46474179E+01  2.19933691E+01
  2.59644197E+01  1.72586513E+01  1.45956286E+01  1.57927385E+01  1.47341098E+01 -3.50855127E+02  1.47341508E+01  1.57928047E+01  1.45957357E+01  1.72586536E+01  2.59644197E+01
  3.08759891E+01  2.06677922E+01  1.80163902E+01  1.92026868E+01  1.81558441E+01 -4.20362657E+02  1.81558845E+01  1.92027538E+01  1.80165003E+01  2.06677953E+01  3.08759891E+01
  3.69242453E+01  2.50598301E+01  2.24198950E+01  2.35955409E+01  2.25602930E+01 -5.08226571E+02  2.25603348E+01  2.35956078E+01  2.24200070E+01  2.50598324E+01  3.69242453E+01
  8.69390186E+00  8.55939354E+00  5.89637153E+00  7.08018317E+00  6.04227436E+00 -1.37825940E+02  6.04230910E+00  7.08019980E+00  5.89646994E+00  8.55939359E+00  8.69390186E+00
  9.30770935E+00  8.58279717E+00  5.93250985E+00  7.10475926E+00  6.07932095E+00 -1.43307202E+02  6.07935720E+00  7.10481669E+00  5.93261035E+00  8.58279753E+00  9.30770935E+00
  1.00541260E+01  8.67585060E+00  6.03806607E+00  7.19900959E+00  6.18575146E+00 -1.50283249E+02  6.18578767E+00  7.19906791E+00  6.03817069E+00  8.67585130E+00  1.00541260E+01
  1.09877533E+01  8.88807971E+00  6.26257923E+00  7.41242920E+00  6.41110734E+00 -1.59614182E+02  6.41114364E+00  7.41248860E+00  6.26268792E+00  8.88808086E+00  1.09877533E+01
  1.21736632E+01  9.27880666E+00  6.66538048E+00  7.80434034E+00  6.81472137E+00 -1.72345832E+02  6.81475767E+00  7.80440050E+00  6.66549313E+00  9.27880797E+00  1.21736632E+01
  1.36881483E+01  9.91763381E+00  7.31608326E+00  8.44434730E+00  7.46620868E+00 -1.89728536E+02  7.46624509E+00  8.44440841E+00  7.31620030E+00  9.91763547E+00  1.36881483E+01
  1.56191817E+01  1.08848137E+01  8.29495192E+00  9.41270389E+00  8.44583340E+00 -2.13226533E+02  8.44586954E+00  9.41276620E+00  8.29507358E+00  1.08848154E+01  1.56191817E+01
  1.80692296E+01  1.22742975E+01  9.69594653E+00  1.08033634E+01  9.84755696E+00 -2.44558576E+02  9.84759367E+00  1.08034264E+01  9.69607261E+00  1.22742997E+01  1.80692296E+01
  2.11493160E+01  1.41858715E+01  1.16188638E+01  1.27161133E+01  1.17711768E+01 -2.85644655E+02  1.17712127E+01  1.27161769E+01  1.16189935E+01  1.41858739E+01  2.11493160E+01
  2.49961930E+01  1.67464024E+01  1.41905783E+01  1.52778215E+01  1.43435687E+01 -3.38796451E+02  1.43436045E+01  1.52778863E+01  1.41907118E+01  1.67464051E+01  2.49961930E+01
  2.97410240E+01  2.00707406E+01  1.75259492E+01  1.86033392E+01  1.76795919E+01 -4.06373898E+02  1.76796267E+01  1.86034047E+01  1.75260864E+01  2.00707429E+01  2.97410240E+01
  3.55700073E+01  2.43340232E+01  2.18001207E+01  2.28678057E+01  2.19543922E+01 -4.91533552E+02  2.19544272E+01  2.28678710E+01  2.18002620E+01  2.43340256E+01  3.55700073E+01
  8.22194831E+00  8.09142761E+00  5.53523888E+00  6.61037741E+00  5.69479309E+00 -1.29810126E+02  5.69481901E+00  6.61042670E+00  5.53537376E+00  8.09142759E+00  8.22194831E+00
  8.81518990E+00  8.12420728E+00  5.58011194E+00  6.64474511E+00  5.74024374E+00 -1.35178248E+02  5.74026739E+00  6.64479378E+00  5.58025373E+00  8.12420760E+00  8.81518990E+00
  9.54045769E+00  8.22957668E+00  5.69736385E+00  6.75169184E+00  5.85804775E+00 -1.42071989E+02  5.85807250E+00  6.75174164E+00  5.69750993E+00  8.22957747E+00  9.54045769E+00
  1.04505446E+01  8.45558309E+00  5.93504279E+00  6.97925890E+00  6.09625019E+00 -1.51327671E+02  6.09627471E+00  6.97931049E+00  5.93519266E+00  8.45558427E+00  1.04505446E+01
  1.16080141E+01  8.85938643E+00  6.35032066E+00  7.38461059E+00  6.51203049E+00 -1.63956113E+02  6.51205519E+00  7.38466297E+00  6.35047420E+00  8.85938790E+00  1.16080141E+01
  1.30857973E+01  9.50762714E+00  7.00984880E+00  8.03438856E+00  7.17203815E+00 -1.81158081E+02  7.17206359E+00  8.03444259E+00  7.01000575E+00  9.50762888E+00  1.30857973E+01
  1.49675963E+01  1.04767455E+01  7.99007650E+00  9.00503441E+00  8.15272438E+00 -2.04332644E+02  8.15274995E+00  9.00508991E+00  7.99023737E+00  1.04767474E+01  1.49675963E+01
  1.73506880E+01  1.18559655E+01  9.38023769E+00  1.03857746E+01  9.54332272E+00 -2.35118971E+02  9.54334929E+00  1.03858317E+01  9.38040269E+00  1.18559680E+01  1.73506880E+01
  2.03393831E+01  1.37391212E+01  1.12741761E+01  1.22704447E+01  1.14376771E+01 -2.75325729E+02  1.14377038E+01  1.22705033E+01  1.12743444E+01  1.37391243E+01  2.03393831E+01
  2.40632404E+01  1.62462867E+01  1.37919733E+01  1.47791202E+01  1.39558703E+01 -3.27155511E+02  1.39558983E+01  1.47791805E+01  1.37921445E+01  1.62462897E+01  2.40632404E+01
  2.86437858E+01  1.94839837E+01  1.70401585E+01  1.80183240E+01  1.72044327E+01 -3.92797071E+02  1.72044601E+01  1.80183858E+01  1.70403333E+01  1.94839867E+01  2.86437858E+01
  3.42573189E+01  2.36176147E+01  2.11841418E+01  2.21534510E+01  2.13487675E+01 -4.75260935E+02  2.13487976E+01  2.21535161E+01  2.11843208E+01  2.36176181E+01  3.42573189E+01
  7.77831082E+00  7.65167061E+00  5.19671844E+00  6.17283595E+00  5.36642862E+00 -1.22320630E+02  5.36644350E+00  6.17287715E+00  5.19689173E+00  7.65167061E+00  7.77831082E+00
  8.35186653E+00  7.69310400E+00  5.24966414E+00  6.21618513E+00  5.41964784E+00 -1.27580602E+02  5.41967438E+00  6.21623900E+00  5.24981993E+00  7.69310443E+00  8.35186653E+00
  9.05666425E+00  7.80970174E+00  5.37756149E+00  6.33468695E+00  5.54781670E+00 -1.34391722E+02  5.54784436E+00  6.33474292E+00  5.37771932E+00  7.80970267E+00  9.05666425E+00
  9.94368274E+00  8.04799340E+00  5.62695892E+00  6.57486584E+00  5.79746795E+00 -1.43565853E+02  5.79749705E+00  6.57492441E+00  5.62711946E+00  8.04799465E+00  9.94368274E+00
  1.10729941E+01  8.46298630E+00  6.05286509E+00  6.99172218E+00  6.22361023E+00 -1.56078653E+02  6.22364047E+00  6.99178322E+00  6.05302815E+00  8.46298800E+00  1.10729941E+01
  1.25142296E+01  9.11840142E+00  6.71900697E+00  7.64897495E+00  6.88997084E+00 -1.73081936E+02  6.89000258E+00  7.64903874E+00  6.71917209E+00  9.11840351E+00  1.25142296E+01
  1.43469337E+01  1.00869417E+01  7.69810446E+00  8.61933815E+00  7.86927200E+00 -1.95910923E+02  7.86930506E+00  8.61940408E+00  7.69827309E+00  1.00869443E+01  1.43469337E+01
  1.66633304E+01  1.14532892E+01  9.07478131E+00  9.98742612E+00  9.24613546E+00 -2.26126829E+02  9.24616984E+00  9.98749460E+00  9.07495250E+00  1.14532908E+01  1.66633304E+01
  1.95613481E+01  1.33053055E+01  1.09372072E+01  1.18414034E+01  1.11087331E+01 -2.65432321E+02  1.11087678E+01  1.18414742E+01  1.09373815E+01  1.33053085E+01  1.95613481E+01
  2.31635069E+01  1.57568312E+01  1.33988203E+01  1.42947015E+01  1.35705025E+01 -3.15922057E+02  1.35705380E+01  1.42947741E+01  1.33989974E+01  1.57568347E+01  2.31635069E+01
  2.75823740E+01  1.89064362E+01  1.65583983E+01  1.74460921E+01  1.67302223E+01 -3.79625843E+02  1.67302585E+01  1.74461667E+01  1.65585796E+01  1.89064397E+01  2.75823740E+01
  3.29844748E+01  2.29099731E+01  2.05717851E+01  2.14514116E+01  2.07437343E+01 -4.59407346E+02  2.07437724E+01  2.14514890E+01  2.05719670E+01  2.29099767E+01  3.29844748E+01
  7.36080709E+00  7.23793854E+00  4.87916791E+00  5.76483539E+00  5.05576122E+00 -1.15317375E+02  5.05580021E+00  5.76491812E+00  4.87936290E+00  7.23793854E+00  7.36080709E+00
  7.91551280E+00  7.28745023E+00  4.93950409E+00  5.81653996E+00  5.11641971E+00 -1.20472409E+02  5.11645945E+00  5.81662405E+00  4.93963155E+00  7.28745071E+00  7.91551280E+00
  8.60049344E+00  7.41434103E+00  5.07714363E+00  5.94561293E+00  5.25428794E+00 -1.27198905E+02  5.25422990E+00  5.94569856E+00  5.07727754E+00  7.41434190E+00  8.60049344E+00
  9.46490683E+00  7.66360247E+00  5.33697453E+00  6.19703897E+00  5.51383868E+00 -1.36284360E+02  5.51389039E+00  6.19712575E+00  5.33711571E+00  7.66360385E+00  9.46490683E+00
  1.05663555E+01  8.08808717E+00  5.77184335E+00  6.62365706E+00  5.94859469E+00 -1.48669196E+02  5.94852886E+00  6.62374528E+00  5.77199092E+00  8.08808895E+00  1.05663555E+01
  1.19712374E+01  8.74862685E+00  6.44259728E+00  7.28630836E+00  6.61940744E+00 -1.65456801E+02  6.61941934E+00  7.28639775E+00  6.44275171E+00  8.74862896E+00  1.19712374E+01
  1.37550540E+01  9.71430035E+00  7.41832048E+00  8.25406969E+00  7.59514893E+00 -1.87919990E+02  7.59518006E+00  8.25416028E+00  7.41848152E+00  9.71430296E+00  1.37550540E+01
  1.60051184E+01  1.10652210E+01  8.77914483E+00  9.60706629E+00  8.95597047E+00 -2.17543615E+02  8.95601049E+00  9.60715816E+00  8.77931143E+00  1.10652240E+01  1.60051184E+01
  1.88132927E+01  1.28841740E+01  1.06078374E+01  1.14280605E+01  1.07846452E+01 -2.55929455E+02  1.07846898E+01  1.14281531E+01  1.06080114E+01  1.28841771E+01  1.88132927E+01
  2.22952298E+01  1.52780868E+01  1.30113603E+01  1.38239884E+01  1.31881289E+01 -3.05065774E+02  1.31881804E+01  1.38240828E+01  1.30115457E+01  1.52780904E+01  2.22952298E+01
  2.65551674E+01  1.83385499E+01  1.60812898E+01  1.68864597E+01  1.62580012E+01 -3.66834608E+02  1.62580506E+01  1.68865550E+01  1.60814295E+01  1.83385536E+01  2.65551674E+01
  3.17500264E+01  2.22118735E+01  1.99640547E+01  2.07618961E+01  2.01407249E+01 -4.43953032E+02  2.01407742E+01  2.07619917E+01  1.99642372E+01  2.22118775E+01  3.17500264E+01
  6.96771021E+00  6.84853640E+00  4.58063240E+00  5.38406500E+00  4.76197854E+00 -1.08749176E+02  4.76203108E+00  5.38415267E+00  4.58077310E+00  6.84853641E+00  6.96771021E+00
  7.50437158E+00  6.90558094E+00  4.64808471E+00  5.44356072E+00  4.82927573E+00 -1.13801286E+02  4.82932764E+00  5.44364917E+00  4.64823311E+00  6.90558151E+00  7.50437158E+00
  8.17017028E+00  7.04188202E+00  4.79462110E+00  5.58229077E+00  4.97564865E+00 -1.20440705E+02  4.97569971E+00  5.58238002E+00  4.79477644E+00  7.04188306E+00  8.17017028E+00
  9.01243938E+00  7.30089217E+00  5.06368663E+00  5.84369656E+00  5.24454197E+00 -1.29430228E+02  5.24459246E+00  5.84378665E+00  5.06384923E+00  7.30089374E+00  9.01243938E+00
  1.00863387E+01  7.73328866E+00  5.50597503E+00  6.27846500E+00  5.68665056E+00 -1.41675047E+02  5.68670085E+00  6.27855647E+00  5.50614490E+00  7.73329059E+00  1.00863387E+01
  1.14551029E+01  8.39708839E+00  6.17950466E+00  6.94460747E+00  6.35999211E+00 -1.58230798E+02  6.36004122E+00  6.94469980E+00  6.17968131E+00  8.39709062E+00  1.14551029E+01
  1.31903068E+01  9.35781857E+00  7.14981524E+00  7.90765837E+00  7.33010696E+00 -1.80309357E+02  7.33015559E+00  7.90775231E+00  7.14999883E+00  9.35782170E+00  1.31903068E+01
  1.53744995E+01  1.06911153E+01  8.49267221E+00  9.24337678E+00  8.67276005E+00 -2.09320981E+02  8.67280842E+00  9.24347172E+00  8.49286307E+00  1.06911173E+01  1.53744995E+01
  1.80937779E+01  1.24749112E+01  1.02857015E+01  1.10293935E+01  1.04655772E+01 -2.46771395E+02  1.04656247E+01  1.10294789E+01  1.02858991E+01  1.24749147E+01  1.80937779E+01
  2.14571145E+01  1.48096084E+01  1.26295630E+01  1.33663450E+01  1.28092192E+01 -2.94544400E+02  1.28092657E+01  1.33664282E+01  1.26297670E+01  1.48096118E+01  2.14571145E+01
  2.55610002E+01  1.77800910E+01  1.56091003E+01  1.63390786E+01  1.57885295E+01 -3.54384619E+02  1.57885757E+01  1.63391595E+01  1.56093119E+01  1.77800955E+01  2.55610002E+01
  3.05529597E+01  2.15237121E+01  1.93616411E+01  2.00849420E+01  1.95408618E+01 -4.28863689E+02  1.95409068E+01  2.00850391E+01  1.93618596E+01  2.15237164E+01  3.05529597E+01
  6.59769576E+00  6.48214501E+00  4.30043300E+00  5.02877793E+00  4.48413737E+00 -1.02572729E+02  4.48418166E+00  5.02887885E+00  4.30061392E+00  6.48214500E+00  6.59769576E+00
  7.11707066E+00  6.54615011E+00  4.37435312E+00  5.09544414E+00  4.55772939E+00 -1.07524860E+02  4.55777312E+00  5.09552986E+00  4.37454169E+00  6.54615074E+00  7.11707066E+00
  7.76428322E+00  6.69097461E+00  4.52894232E+00  5.24291922E+00  4.71198504E+00 -1.14076220E+02  4.71202817E+00  5.24300578E+00  4.52913908E+00  6.69098695E+00  7.76428322E+00
  8.58484583E+00  6.95851605E+00  4.80606956E+00  5.51306644E+00  4.98877443E+00 -1.22964299E+02  4.98881680E+00  5.51315412E+00  4.80627455E+00  6.95851788E+00  8.58484583E+00
  9.63150687E+00  7.39730903E+00  5.25429033E+00  5.95443457E+00  5.43665197E+00 -1.35059144E+02  5.43669422E+00  5.95452368E+00  5.25450352E+00  7.39731144E+00  9.63150687E+00
  1.09644107E+01  8.06258413E+00  5.92887504E+00  6.62225895E+00  6.11085952E+00 -1.51369465E+02  6.11090142E+00  6.62234896E+00  5.92909610E+00  8.06258703E+00  1.09644107E+01
  1.26513237E+01  9.01642762E+00  6.89185956E+00  7.57862700E+00  7.07349041E+00 -1.73047663E+02  7.07353136E+00  7.57871825E+00  6.89208819E+00  9.01643074E+00  1.26513237E+01
  1.47701798E+01  1.03303609E+01  8.21480080E+00  8.89506274E+00  8.39610215E+00 -2.01431303E+02  8.39611279E+00  8.89515508E+00  8.21503708E+00  1.03303645E+01  1.47701798E+01
  1.74015995E+01  1.20771048E+01  9.97042685E+00  1.06442886E+01  1.01513661E+01 -2.37934720E+02  1.01513747E+01  1.06443826E+01  9.97067091E+00  1.20771089E+01  1.74015995E+01
  2.06480735E+01  1.43512069E+01  1.22532930E+01  1.29208560E+01  1.24338654E+01 -2.84339376E+02  1.24339032E+01  1.29209515E+01  1.22535444E+01  1.43512113E+01  2.06480735E+01
  2.45988857E+01  1.72312446E+01  1.51419817E+01  1.58033424E+01  1.53221822E+01 -3.42262163E+02  1.53222197E+01  1.58034390E+01  1.51422404E+01  1.72312496E+01  2.45988857E+01
  2.93924056E+01  2.08457016E+01  1.87649843E+01  1.94202342E+01  1.89448081E+01 -4.14131208E+02  1.89448453E+01  1.94203327E+01  1.87652511E+01  2.08457072E+01  2.93924056E+01
  6.24962090E+00  6.13763434E+00  4.03751655E+00  4.69740277E+00  4.22168985E+00 -9.67623326E+01  4.22172193E+00  4.69747975E+00  4.03774797E+00  6.13763439E+00  6.24962090E+00
  6.75239423E+00  6.20809686E+00  4.11745911E+00  4.77073035E+00  4.30115483E+00 -1.01619019E+02  4.30118604E+00  4.77081440E+00  4.11769925E+00  6.20809772E+00  6.75239423E+00
  7.38155592E+00  6.36066831E+00  4.27934527E+00  4.92612203E+00  4.46256331E+00 -1.08082720E+02  4.46259429E+00  4.92621861E+00  4.27959469E+00  6.36066977E+00  7.38155592E+00
