 -7.73509374E+05 -7.83320387E+05 -7.84238562E+05 -7.84473100E+05 -7.84473061E+05 -7.84473135E+05 -7.84473157E+05 -7.84238633E+05 -7.83320458E+05 -7.73509445E+05  1.52865423E+07
 -8.83009163E+05 -8.92772934E+05 -8.93689737E+05 -8.93923916E+05 -8.93923776E+05 -8.93923855E+05 -8.93923997E+05 -8.93689812E+05 -8.92773009E+05 -8.83009238E+05  1.77063442E+07
 -1.00320789E+06 -1.01292476E+06 -1.01384054E+06 -1.01407457E+06 -1.01407421E+06 -1.01407430E+06 -1.01407466E+06 -1.01384062E+06 -1.01292484E+06 -1.00320796E+06  2.03995701E+07
 -1.13478517E+06 -1.14445602E+06 -1.14537054E+06 -1.14560387E+06 -1.14560408E+06 -1.14560415E+06 -1.14560394E+06 -1.14537062E+06 -1.14445610E+06 -1.13478525E+06  2.33841348E+07
 -1.27844968E+06 -1.28807529E+06 -1.28898821E+06 -1.28922142E+06 -1.28922145E+06 -1.28922153E+06 -1.28922151E+06 -1.28898829E+06 -1.28807538E+06 -1.27844976E+06  2.66782922E+07
 -1.43495883E+06 -1.44453875E+06 -1.44545037E+06 -1.44568376E+06 -1.44568344E+06 -1.44568351E+06 -1.44568386E+06 -1.44545046E+06 -1.44453884E+06 -1.43495892E+06  3.03000507E+07
 -1.60508512E+06 -1.61462130E+06 -1.61553107E+06 -1.61576433E+06 -1.61576403E+06 -1.61576413E+06 -1.61576441E+06 -1.61553116E+06 -1.61462139E+06 -1.60508521E+06  3.42670571E+07
 -1.78968378E+06 -1.79917715E+06 -1.80008288E+06 -1.80031646E+06 -1.80031737E+06 -1.80031747E+06 -1.80031657E+06 -1.80008297E+06 -1.79917724E+06 -1.78968387E+06  3.85972515E+07
 -1.98963563E+06 -1.99908545E+06 -1.99999059E+06 -2.00022452E+06 -2.00022545E+06 -2.00022555E+06 -2.00022462E+06 -1.99999068E+06 -1.99908554E+06 -1.98963573E+06  4.33078890E+07
 -2.20587929E+06 -2.21528282E+06 -2.21619117E+06 -2.21642197E+06 -2.21642228E+06 -2.21642236E+06 -2.21642207E+06 -2.21619127E+06 -2.21528292E+06 -2.20587939E+06  4.84158726E+07
 -2.43940759E+06 -2.44876852E+06 -2.44967262E+06 -2.44990362E+06 -2.44990600E+06 -2.44990611E+06 -2.44990374E+06 -2.44967272E+06 -2.44876863E+06 -2.43940770E+06  5.39376046E+07
 -2.69128141E+06 -2.70060075E+06 -2.70150429E+06 -2.70173537E+06 -2.70173775E+06 -2.70173785E+06 -2.70173547E+06 -2.70150439E+06 -2.70060086E+06 -2.69128152E+06  5.98883053E+07
 -2.96262723E+06 -2.97190532E+06 -2.97280618E+06 -2.97303935E+06 -2.97303978E+06 -2.97303989E+06 -2.97303947E+06 -2.97280629E+06 -2.97190544E+06 -2.96262734E+06  6.62828754E+07
 -3.25464651E+06 -3.26387752E+06 -3.26477977E+06 -3.26501322E+06 -3.26501343E+06 -3.26501356E+06 -3.26501335E+06 -3.26477989E+06 -3.26387763E+06 -3.25464662E+06  7.31348637E+07
 -3.56860595E+06 -3.57780039E+06 -3.57870036E+06 -3.57893358E+06 -3.57893055E+06 -3.57893066E+06 -3.57893368E+06 -3.57870048E+06 -3.57780050E+06 -3.56860606E+06  8.04566290E+07
 -3.90586908E+06 -3.91502476E+06 -3.91592398E+06 -3.91615411E+06 -3.91615086E+06 -3.91615441E+06 -3.91615425E+06 -3.91592410E+06 -3.91502488E+06 -3.90586920E+06  8.82600802E+07
 -4.26789326E+06 -4.27700410E+06 -4.27790265E+06 -4.27813472E+06 -4.27813525E+06 -4.27813539E+06 -4.27813487E+06 -4.27790278E+06 -4.27700423E+06 -4.26789339E+06  9.65526643E+07
 -4.65621414E+06 -4.66528631E+06 -4.66618068E+06 -4.66641069E+06 -4.66641100E+06 -4.66641114E+06 -4.66641084E+06 -4.66618081E+06 -4.66528645E+06 -4.65621427E+06  1.05343130E+08
 -5.07247421E+06 -5.08150280E+06 -5.08240009E+06 -5.08262895E+06 -5.08262954E+06 -5.08262968E+06 -5.08262908E+06 -5.08240022E+06 -5.08150294E+06 -5.07247435E+06  1.14639083E+08
 -5.51842471E+06 -5.52741744E+06 -5.52830869E+06 -5.52854091E+06 -5.52853820E+06 -5.52853821E+06 -5.52854096E+06 -5.52830881E+06 -5.52741757E+06 -5.51842484E+06  1.24442997E+08
 -5.99594812E+06 -6.00489629E+06 -6.00578977E+06 -6.00601927E+06 -6.00601941E+06 -6.00601955E+06 -6.00601942E+06 -6.00578991E+06 -6.00489643E+06 -5.99594826E+06  1.34755169E+08
 -4.15095221E+04 -4.15095221E+04 -4.21061798E+04 -4.23665703E+04 -4.23664356E+04 -4.23664697E+04 -4.23666046E+04 -4.21062121E+04 -4.15095544E+04 -4.15095544E+04  6.89484506E+05
 -4.18085269E+04 -4.18085269E+04 -4.24147330E+04 -4.26751081E+04 -4.26749750E+04 -4.26750104E+04 -4.26751451E+04 -4.24147654E+04 -4.18085593E+04 -4.18085593E+04  6.94530775E+05
 -5.72667024E+04 -5.73035118E+04 -5.82834245E+04 -5.85329996E+04 -5.85328862E+04 -5.85329273E+04 -5.85330414E+04 -5.82834604E+04 -5.73035477E+04 -5.72667383E+04  9.28857184E+05
 -7.33443753E+04 -7.38618796E+04 -7.48394174E+04 -7.50885815E+04 -7.50884581E+04 -7.50884975E+04 -7.50886215E+04 -7.48394565E+04 -7.38619187E+04 -7.33444144E+04  1.20036866E+06
 -9.27436643E+04 -9.38157159E+04 -9.47910575E+04 -9.50397935E+04 -9.50396869E+04 -9.50397315E+04 -9.50398401E+04 -9.47910998E+04 -9.38157582E+04 -9.27437066E+04  1.53643473E+06
 -1.15726623E+05 -1.17456666E+05 -1.18429897E+05 -1.18678288E+05 -1.18678153E+05 -1.18678201E+05 -1.18678321E+05 -1.18429942E+05 -1.17456712E+05 -1.15726669E+05  1.94459327E+06
 -1.42553291E+05 -1.45077960E+05 -1.46049070E+05 -1.46297084E+05 -1.46296941E+05 -1.46296992E+05 -1.46297138E+05 -1.46049119E+05 -1.45078009E+05 -1.42553340E+05  2.43247916E+06
 -1.73482585E+05 -1.76975118E+05 -1.77944504E+05 -1.78192202E+05 -1.78192064E+05 -1.78192118E+05 -1.78192262E+05 -1.77944556E+05 -1.76975170E+05 -1.73482637E+05  3.00780166E+06
 -2.08774099E+05 -2.13450947E+05 -2.14418522E+05 -2.14665911E+05 -2.14665760E+05 -2.14665848E+05 -2.14665966E+05 -2.14418576E+05 -2.13451001E+05 -2.08774153E+05  3.67835227E+06
 -2.48688363E+05 -2.54814044E+05 -2.55779866E+05 -2.56026954E+05 -2.56026825E+05 -2.56026866E+05 -2.56027011E+05 -2.55779924E+05 -2.54814101E+05 -2.48688420E+05  4.45194160E+06
 -2.93488041E+05 -3.01382071E+05 -3.02346265E+05 -3.02593060E+05 -3.02592902E+05 -3.02592996E+05 -3.02593122E+05 -3.02346326E+05 -3.01382132E+05 -2.93488102E+05  5.33642424E+06
 -3.46623448E+05 -3.56442271E+05 -3.57361694E+05 -3.57596446E+05 -3.57596337E+05 -3.57596398E+05 -3.57596491E+05 -3.57361757E+05 -3.56442334E+05 -3.46623511E+05  6.37250585E+06
 -4.07557795E+05 -4.17325631E+05 -4.18243532E+05 -4.18477964E+05 -4.18477827E+05 -4.18477930E+05 -4.18478044E+05 -4.18243599E+05 -4.17325698E+05 -4.07557861E+05  7.60974811E+06
 -4.75579492E+05 -4.85297270E+05 -4.86213565E+05 -4.86447761E+05 -4.86447614E+05 -4.86448039E+05 -4.86447810E+05 -4.86213635E+05 -4.85297339E+05 -4.75579561E+05  9.02044300E+06
 -5.51168198E+05 -5.60837073E+05 -5.61751906E+05 -5.61985711E+05 -5.61985640E+05 -5.61985714E+05 -5.61985784E+05 -5.61751979E+05 -5.60837146E+05 -5.51168271E+05  1.06192420E+07
 -6.34823376E+05 -6.44443840E+05 -6.45357194E+05 -6.45590797E+05 -6.45590744E+05 -6.45590822E+05 -6.45590878E+05 -6.45357270E+05 -6.44443916E+05 -6.34823452E+05  1.24211631E+07
 -7.27067492E+05 -7.36640223E+05 -7.37552402E+05 -7.37785625E+05 -7.37785533E+05 -7.37785615E+05 -7.37785677E+05 -7.37552482E+05 -7.36640303E+05 -7.27067572E+05  1.44415355E+07
 -8.28440528E+05 -8.37966485E+05 -8.38876959E+05 -8.39110288E+05 -8.39109866E+05 -8.39109954E+05 -8.39110378E+05 -8.38877042E+05 -8.37966568E+05 -8.28440611E+05  1.66958335E+07
 -9.39516764E+05 -9.48996691E+05 -9.49905667E+05 -9.50138585E+05 -9.50138497E+05 -9.50138588E+05 -9.50138677E+05 -9.49905754E+05 -9.48996777E+05 -9.39516850E+05  1.91997687E+07
 -1.06089388E+06 -1.07032814E+06 -1.07123576E+06 -1.07146860E+06 -1.07146821E+06 -1.07146828E+06 -1.07146866E+06 -1.07123585E+06 -1.07032823E+06 -1.06089397E+06  2.19691360E+07
 -1.19320368E+06 -1.20259251E+06 -1.20349874E+06 -1.20373138E+06 -1.20373138E+06 -1.20373148E+06 -1.20373147E+06 -1.20349884E+06 -1.20259260E+06 -1.19320377E+06  2.50194930E+07
 -1.33711040E+06 -1.34645513E+06 -1.34735996E+06 -1.34759219E+06 -1.34759216E+06 -1.34759222E+06 -1.34759229E+06 -1.34736005E+06 -1.34645523E+06 -1.33711049E+06  2.83666019E+07
 -1.49331188E+06 -1.50261239E+06 -1.50351613E+06 -1.50374796E+06 -1.50374814E+06 -1.50374825E+06 -1.50374804E+06 -1.50351623E+06 -1.50261249E+06 -1.49331198E+06  3.20260027E+07
 -1.66255343E+06 -1.67181018E+06 -1.67271228E+06 -1.67294427E+06 -1.67294397E+06 -1.67294408E+06 -1.67294439E+06 -1.67271238E+06 -1.67181028E+06 -1.66255354E+06  3.60124910E+07
 -1.84562248E+06 -1.85483599E+06 -1.85573678E+06 -1.85596879E+06 -1.85596869E+06 -1.85596881E+06 -1.85596890E+06 -1.85573688E+06 -1.85483610E+06 -1.84562259E+06  4.03409605E+07
 -2.04334925E+06 -2.05252142E+06 -2.05342036E+06 -2.05365207E+06 -2.05365286E+06 -2.05365293E+06 -2.05365217E+06 -2.05342047E+06 -2.05252153E+06 -2.04334936E+06  4.50256995E+07
 -2.25662767E+06 -2.26575761E+06 -2.26665340E+06 -2.26688626E+06 -2.26688314E+06 -2.26688326E+06 -2.26688639E+06 -2.26665352E+06 -2.26575772E+06 -2.25662779E+06  5.00800154E+07
 -2.48639256E+06 -2.49548258E+06 -2.49637744E+06 -2.49661041E+06 -2.49660729E+06 -2.49660741E+06 -2.49661052E+06 -2.49637756E+06 -2.49548270E+06 -2.48639268E+06  5.55167301E+07
 -2.73365948E+06 -2.74270025E+06 -2.74359766E+06 -2.74382709E+06 -2.74382774E+06 -2.74382786E+06 -2.74382723E+06 -2.74359779E+06 -2.74270038E+06 -2.73365961E+06  6.13475933E+07
 -2.99946779E+06 -3.00847230E+06 -3.00936503E+06 -3.00959489E+06 -3.00959518E+06 -3.00959532E+06 -3.00959503E+06 -3.00936516E+06 -3.00847243E+06 -2.99946792E+06  6.75832731E+07
 -3.28498819E+06 -3.29394910E+06 -3.29484504E+06 -3.29507452E+06 -3.29507483E+06 -3.29507496E+06 -3.29507463E+06 -3.29484517E+06 -3.29394923E+06 -3.28498832E+06  7.42337706E+07
 -3.59143739E+06 -3.60035639E+06 -3.60125106E+06 -3.60148083E+06 -3.60148078E+06 -3.60148119E+06 -3.60148098E+06 -3.60125120E+06 -3.60035653E+06 -3.59143752E+06  8.13064312E+07
 -3.92008336E+06 -3.92896113E+06 -3.92985472E+06 -3.93008069E+06 -3.93008147E+06 -3.93008162E+06 -3.93008085E+06 -3.92985486E+06 -3.92896127E+06 -3.92008350E+06  8.88092154E+07
 -4.27231264E+06 -4.28115040E+06 -4.28204074E+06 -4.28227029E+06 -4.28227074E+06 -4.28227090E+06 -4.28227046E+06 -4.28204089E+06 -4.28115055E+06 -4.27231279E+06  9.67481677E+07
 -4.64961557E+06 -4.65841580E+06 -4.65930560E+06 -4.65953159E+06 -4.65953420E+06 -4.65953435E+06 -4.65953173E+06 -4.65930575E+06 -4.65841595E+06 -4.64961572E+06  1.05123476E+08
 -5.05355305E+06 -5.06231086E+06 -5.06320302E+06 -5.06342919E+06 -5.06343171E+06 -5.06343166E+06 -5.06342923E+06 -5.06320316E+06 -5.06231100E+06 -5.05355319E+06  1.13937474E+08
 -5.48577639E+06 -5.49449516E+06 -5.49538399E+06 -5.49561268E+06 -5.49561285E+06 -5.49561301E+06 -5.49561283E+06 -5.49538414E+06 -5.49449532E+06 -5.48577655E+06  1.23191605E+08
 -4.04812366E+04 -4.04812366E+04 -4.10752585E+04 -4.13345031E+04 -4.13343573E+04 -4.13343945E+04 -4.13345451E+04 -4.10752953E+04 -4.04812734E+04 -4.04812734E+04  6.73001231E+05
 -4.07710568E+04 -4.07710568E+04 -4.13744421E+04 -4.16336761E+04 -4.16335287E+04 -4.16335695E+04 -4.16337182E+04 -4.13744790E+04 -4.07710936E+04 -4.07710936E+04  6.77905555E+05
 -5.56963170E+04 -5.57292814E+04 -5.67022199E+04 -5.69506989E+04 -5.69505779E+04 -5.69506191E+04 -5.69507466E+04 -5.67022607E+04 -5.57293222E+04 -5.56963578E+04  9.04858219E+05
 -7.11618134E+04 -7.16671924E+04 -7.26377742E+04 -7.28858232E+04 -7.28856958E+04 -7.28857440E+04 -7.28858758E+04 -7.26378185E+04 -7.16672367E+04 -7.11618578E+04  1.16708719E+06
 -8.97398176E+04 -9.07903143E+04 -9.17586918E+04 -9.20063286E+04 -9.20062029E+04 -9.20062529E+04 -9.20063804E+04 -9.17587396E+04 -9.07903621E+04 -8.97398654E+04  1.49035532E+06
 -1.11661768E+05 -1.13358528E+05 -1.14324808E+05 -1.14572086E+05 -1.14571965E+05 -1.14572018E+05 -1.14572180E+05 -1.14324859E+05 -1.13358579E+05 -1.11661819E+05  1.88152988E+06
 -1.37156516E+05 -1.39632447E+05 -1.40596692E+05 -1.40843609E+05 -1.40843473E+05 -1.40843530E+05 -1.40843670E+05 -1.40596747E+05 -1.39632502E+05 -1.37156571E+05  2.34753603E+06
 -1.66451125E+05 -1.69874773E+05 -1.70837228E+05 -1.71083806E+05 -1.71083680E+05 -1.71083736E+05 -1.71083870E+05 -1.70837286E+05 -1.69874831E+05 -1.66451183E+05  2.89533480E+06
 -1.99773238E+05 -2.04353831E+05 -2.05314508E+05 -2.05560801E+05 -2.05560635E+05 -2.05560700E+05 -2.05560843E+05 -2.05314570E+05 -2.04353892E+05 -1.99773299E+05  3.53193485E+06
 -2.37349933E+05 -2.43342833E+05 -2.44301768E+05 -2.44547769E+05 -2.44547592E+05 -2.44547677E+05 -2.44547813E+05 -2.44301832E+05 -2.43342898E+05 -2.37349998E+05  4.26432200E+06
 -2.79410291E+05 -2.87123277E+05 -2.88080551E+05 -2.88326270E+05 -2.88326096E+05 -2.88326169E+05 -2.88326321E+05 -2.88080619E+05 -2.87123344E+05 -2.79410358E+05  5.09949565E+06
 -3.29029487E+05 -3.38608451E+05 -3.39521329E+05 -3.39755007E+05 -3.39754911E+05 -3.39754955E+05 -3.39755121E+05 -3.39521401E+05 -3.38608522E+05 -3.29029559E+05  6.07956685E+06
 -3.85999343E+05 -3.95527934E+05 -3.96439214E+05 -3.96672624E+05 -3.96672534E+05 -3.96672612E+05 -3.96672719E+05 -3.96439288E+05 -3.95528009E+05 -3.85999417E+05  7.24408773E+06
 -4.49445343E+05 -4.58924459E+05 -4.59834238E+05 -4.60067380E+05 -4.60067249E+05 -4.60067365E+05 -4.60067478E+05 -4.59834316E+05 -4.58924537E+05 -4.49445421E+05  8.56879453E+06
 -5.19791460E+05 -5.29221996E+05 -5.30130298E+05 -5.30363312E+05 -5.30363089E+05 -5.30363169E+05 -5.30363368E+05 -5.30130380E+05 -5.29222078E+05 -5.19791542E+05  1.00668261E+07
 -5.97478762E+05 -6.06861648E+05 -6.07768439E+05 -6.08000920E+05 -6.08000809E+05 -6.08000895E+05 -6.08001009E+05 -6.07768524E+05 -6.06861733E+05 -5.97478847E+05  1.17515564E+07
 -6.82966807E+05 -6.92302910E+05 -6.93208131E+05 -6.93440778E+05 -6.93440393E+05 -6.93440484E+05 -6.93440610E+05 -6.93208221E+05 -6.92302999E+05 -6.82966897E+05  1.36365656E+07
 -7.76737259E+05 -7.86026741E+05 -7.86930804E+05 -7.87162679E+05 -7.87162546E+05 -7.87162643E+05 -7.87162777E+05 -7.86930897E+05 -7.86026834E+05 -7.76737352E+05  1.57355274E+07
 -8.79292416E+05 -8.88536109E+05 -8.89438531E+05 -8.89670312E+05 -8.89670184E+05 -8.89670284E+05 -8.89670412E+05 -8.89438627E+05 -8.88536206E+05 -8.79292513E+05  1.80622461E+07
 -9.91165445E+05 -1.00036405E+06 -1.00126531E+06 -1.00149725E+06 -1.00149692E+06 -1.00149698E+06 -1.00149709E+06 -1.00126541E+06 -1.00036415E+06 -9.91165546E+05  2.06305061E+07
 -1.11290995E+06 -1.12206378E+06 -1.12296385E+06 -1.12319527E+06 -1.12319524E+06 -1.12319535E+06 -1.12319536E+06 -1.12296396E+06 -1.12206388E+06 -1.11291005E+06  2.34539382E+07
 -1.24511441E+06 -1.25422421E+06 -1.25512283E+06 -1.25535412E+06 -1.25535408E+06 -1.25535413E+06 -1.25535424E+06 -1.25512294E+06 -1.25422432E+06 -1.24511452E+06  2.65461050E+07
 -1.38840245E+06 -1.39746834E+06 -1.39836554E+06 -1.39859696E+06 -1.39859648E+06 -1.39859660E+06 -1.39859682E+06 -1.39836565E+06 -1.39746846E+06 -1.38840256E+06  2.99202175E+07
 -1.54342801E+06 -1.55245107E+06 -1.55334699E+06 -1.55357764E+06 -1.55357756E+06 -1.55357768E+06 -1.55357777E+06 -1.55334710E+06 -1.55245119E+06 -1.54342813E+06  3.35892619E+07
 -1.71089405E+06 -1.71987467E+06 -1.72076939E+06 -1.72100003E+06 -1.72099949E+06 -1.72099962E+06 -1.72100015E+06 -1.72076952E+06 -1.71987479E+06 -1.71089417E+06  3.75656092E+07
 -1.89153952E+06 -1.90047773E+06 -1.90137065E+06 -1.90160139E+06 -1.90160147E+06 -1.90160152E+06 -1.90160149E+06 -1.90137077E+06 -1.90047785E+06 -1.89153964E+06  4.18611068E+07
 -2.08615234E+06 -2.09504733E+06 -2.09594198E+06 -2.09617068E+06 -2.09617154E+06 -2.09617168E+06 -2.09617082E+06 -2.09594211E+06 -2.09504746E+06 -2.08615247E+06  4.64872232E+07
 -2.29557287E+06 -2.30442729E+06 -2.30531960E+06 -2.30554868E+06 -2.30554954E+06 -2.30554966E+06 -2.30554879E+06 -2.30531973E+06 -2.30442742E+06 -2.29557300E+06  5.14539842E+07
 -2.52069417E+06 -2.52950903E+06 -2.53039931E+06 -2.53062737E+06 -2.53063042E+06 -2.53063055E+06 -2.53062753E+06 -2.53039945E+06 -2.52950917E+06 -2.52069431E+06  5.67710222E+07
 -2.76246795E+06 -2.77124294E+06 -2.77212893E+06 -2.77235975E+06 -2.77236017E+06 -2.77236032E+06 -2.77235991E+06 -2.77212908E+06 -2.77124308E+06 -2.76246809E+06  6.24470905E+07
 -3.02191771E+06 -3.03064667E+06 -3.03153457E+06 -3.03176269E+06 -3.03176564E+06 -3.03176578E+06 -3.03176280E+06 -3.03153471E+06 -3.03064681E+06 -3.02191786E+06  6.84892743E+07
 -3.30012040E+06 -3.30881057E+06 -3.30969435E+06 -3.30992545E+06 -3.30992575E+06 -3.30992589E+06 -3.30992562E+06 -3.30969450E+06 -3.30881072E+06 -3.30012055E+06  7.49035203E+07
 -3.59822827E+06 -3.60688157E+06 -3.60776361E+06 -3.60799183E+06 -3.60799510E+06 -3.60799527E+06 -3.60799201E+06 -3.60776377E+06 -3.60688173E+06 -3.59822843E+06  8.16948008E+07
 -3.91749221E+06 -3.92610204E+06 -3.92698500E+06 -3.92721571E+06 -3.92721639E+06 -3.92721656E+06 -3.92721590E+06 -3.92698516E+06 -3.92610220E+06 -3.91749237E+06  8.88653166E+07
 -4.25920865E+06 -4.26778182E+06 -4.26866347E+06 -4.26889423E+06 -4.26889061E+06 -4.26889077E+06 -4.26889438E+06 -4.26866363E+06 -4.26778199E+06 -4.25920882E+06  9.64176115E+07
 -4.62479289E+06 -4.63332399E+06 -4.63420456E+06 -4.63443512E+06 -4.63443181E+06 -4.63443164E+06 -4.63443512E+06 -4.63420472E+06 -4.63332414E+06 -4.62479305E+06  1.04350770E+08
