0.0005d0   -404122.427663479d0
0.000516250827251552d0   -378728.775742872d0
0.0005330298332758236d0   -354923.631417404d0
0.0005503541847568015d0   -332607.947637538d0
0.0005682416063241046d0   -311688.809226793d0
0.0005867103986871396d0   -292079.165502067d0
0.0006057794573586473d0   -273697.273364441d0
0.000625468291986796d0   -256466.53005188d0
0.0006457970463155974d0   -240315.105894886d0
0.000666786518794072d0   -225175.634014606d0
0.0006884581838552445d0   -210984.94312673d0
0.0007108342138867422d0   -197683.790559145d0
0.0007339375019154746d0   -185216.637173453d0
0.0007577916850296027d0   -173531.379755783d0
0.0007824211685617599d0   -162579.195282789d0
0.000807851151058269d0   -152314.261991124d0
0.0008341076500598998d0   -142693.636069241d0
0.0008612175287205427d0   -133677.046467677d0
0.0008892085232910348d0   -125226.729736281d0
0.0009181092714962553d0   -117307.287583894d0
0.0009479493418345232d0   -109885.505493837d0
0.0009787592638292738d0   -102930.255017232d0
0.0010105705592639653d0   -96412.3492671567d0
0.0010434157744321712d0   -90304.4217911352d0
0.0010773285134358546d0   -84580.8043919604d0
0.0011123434725658892d0   -79217.4370552582d0
0.001148496475800009d0   -74191.7571629504d0
0.0011858245114544934d0   -69482.6187506353d0
0.0012243657700270996d0   -65070.1921825563d0
0.001264159683269947d0   -60935.8632929645d0
0.0013052469645323404d0   -57062.2045524968d0
0.001347669650414796d0   -53432.8872201895d0
0.0013914711437768964d0   -50032.5777713225d0
0.0014366962581429724d0   -46846.9111862271d0
0.0014833912635510377d0   -43862.41579179d0
0.0015316039338918962d0   -41066.4646725854d0
0.0015813835957868456d0   -38447.219618419d0
0.001632781179053986d0   -35993.5818387721d0
0.0016858492688147696d0   -33695.1493843929d0
0.001740642159294098d0   -31542.1675729948d0
0.0017972159093690117d0   -29525.4915559604d0
0.0018556283999228052d0   -27636.5503632759d0
0.0019159393930632438d0   -25867.309874949d0
0.0019782105932654725d0   -24210.2386926405d0
0.0020425057105021675d0   -22658.2750744768d0
0.0021088905254255256d0   -21204.8008693443d0
0.002177432956667776d0   -19843.6122989009d0
0.0022482031303290638d0   -18568.8942765508d0
0.0023212734517238163d0   -17375.196156108d0
0.0023967186794589712d0   -16257.4092802732d0
0.0024746160019198825d0   -15210.7440755839d0
0.002555045116242136d0   -14230.7129360889d0
0.0026380883098500807d0   -13313.1093702717d0
0.002723830544645506d0   -12453.9899369933d0
0.002812359543932576d0   -11649.6595890973d0
0.0029037658821679797d0   -10896.6552233013d0
0.002998143077628105d0   -10191.7308776792d0
0.003095587688088045d0   -9531.84472690356d0
0.003196199409610346d0   -8914.14617899669d0
0.0033000811785445267d0   -8335.96363583256d0
0.0034073392768417775d0   -7794.79384824501d0
0.0035180834407925452d0   -7288.23081882992d0
0.0036324269732982764d0   -6814.25582460023d0
0.0037504868597921723d0   -6370.6290511297d0
0.0038723838879275697d0   -5955.48040982522d0
0.003998242771156378d0   -5567.00078806224d0
0.004128192276324037d0   -5203.49649883527d0
0.004262365355411504d0   -4863.37868857587d0
0.0044008992815590875d0   -4545.15999588753d0
0.004543935789511278d0   -4247.44646140776d0
0.004691621220626263d0   -3968.93225515435d0
0.00484410667259849d0   -3708.39388735601d0
0.005001548154047467d0   -3464.68512883647d0
0.005164106744130956d0   -3236.73246464273d0
0.0053319487573458505d0   -3023.52982097241d0
0.00550524591368536d0   -2824.13500640047d0
0.005684175514326585d0   -2637.66524201606d0
0.005868920623028233d0   -2463.29429388543d0
0.006059670253424039d0   -2300.24727511715d0
0.006256619562403565d0   -2147.798979805d0
0.006459970049778167d0   -2005.26967758662d0
0.006669929764436459d0   -1872.02458934809d0
0.00688671351720014d0   -1747.46617653861d0
0.007110543100598033d0   -1631.03708738225d0
0.007341647515783102d0   -1522.21466326133d0
0.007580263206824657d0   -1420.50955835038d0
0.007826634302615465d0   -1325.46342621577d0
0.008081012866641216d0   -1236.64766086792d0
0.008343659154867927d0   -1153.65942582984d0
0.008614841882011106d0   -1076.12349907864d0
0.008894838496459098d0   -1003.68737053632d0
0.009183935464131923d0   -936.021318637423d0
0.009482428561565944d0   -872.816634766743d0
0.009790623178524326d0   -813.784362734888d0
0.010108834630442804d0   -758.653997957646d0
0.01043738848103047d0   -707.172317983008d0
0.010776620875355601d0   -659.102310839345d0
0.011126878883757345d0   -614.222158577721d0
0.011488520856935112d0   -572.324239462618d0
0.011861916792578921d0   -533.214261563358d0
0.01224744871391589d0   -496.71040254001d0
0.012645511060560072d0   -462.642497301011d0
0.013056511092065577d0   -430.851323776436d0
0.013480869304595841d0   -401.187924384655d0
0.01391901986113531d0   -373.512912820265d0
0.014371411035683774d0   -347.695876756108d0
0.014838505671887665d0   -323.61482575694d0
0.01532078165657771d0   -301.155651899054d0
0.015818732408697293d0   -280.211584072127d0
0.01633286738412183d0   -260.682785141194d0
0.01686371259688557d0   -242.475868867395d0
0.01741181115734919d0   -225.503495006193d0
0.017977723827858647d0   -209.683988378284d0
0.018562029596463917d0   -194.940989597056d0
0.019165326269284577d0   -181.203058595692d0
0.01978823108212813d0   -168.403431101037d0
0.020431381331987047d0   -156.479693926638d0
0.02109543502906046d0   -145.373486914602d0
0.021781071569967666d0   -135.030259859887d0
0.02248899243284213d0   -125.399022689171d0
0.02321992189501729d0   -116.43212901563d0
0.023974607774038204d0   -108.08504020061d0
0.024753822192757426d0   -100.316139286908d0
0.0255583623692977d0   -93.0865407850003d0
0.026389051432689752d0   -86.3599134386131d0
0.02724673926501967d0   -80.1023079701262d0
0.0281323033709475d0   -74.2820238433501d0
0.029046649775486558d0   -68.8694419511312d0
0.02999071395096208d0   -63.8369007598843d0
0.03096546177409766d0   -59.1585668629155d0
0.03197189051420848d0   -54.810320216958d0
0.033011029853512334d0   -50.7696332597752d0
0.034083942940602865d0   -47.0154818392047d0
0.035191727478161836d0   -43.5282349500272d0
0.03633551684602447d0   -40.2895355763789d0
0.03751648126074566d0   -37.2823862770045d0
0.038735828972854575d0   -34.4907252493023d0
0.039994807503021645d0   -31.899698220985d0
0.04129470491840296d0   -29.4954098879004d0
0.042636851150468544d0   -27.2649017734692d0
0.04402261935566136d0   -25.1960843651112d0
0.04545342732028072d0   -23.2776822226398d0
0.04693073891102642d0   -21.4991833421937d0
0.048456065572688015d0   -19.8507843157037d0
0.05003096787451125d0   -18.3233459788584d0
0.0516570571068245d0   -16.9083500306042d0
0.05333599692955765d0   -15.5978579825867d0
0.05506950507434073d0   -14.3844647375025d0
0.05685935510192392d0   -13.2612836978481d0
0.05870737821671594d0   -12.2218902990955d0
0.060615465140298704d0   -11.2603023439006d0
0.06258556804583364d0   -10.3709495106694d0
0.06461970255533982d0   -9.54864391929322d0
0.06671994980188686d0   -8.78855626867013d0
0.0688884585588122d0   -8.08619136395833d0
0.07112744743814216d0   -7.43736531274591d0
0.07343920716046433d0   -6.83818492554178d0
0.07582610289857558d0   -6.28502915526377d0
0.07829057669730194d0   -5.77452907809888d0
0.0808351499719664d0   -5.30355189966917d0
0.08346242608806186d0   -4.86918498646301d0
0.0861750930247669d0   -4.46872057664697d0
0.08897592612503079d0   -4.09964233642799d0
0.09186779093504013d0   -3.75961117712594d0
0.09485364613597425d0   -3.44645674306903d0
