0.0005d0   204271.499709994d0
0.000516250827251552d0   191469.071923436d0
0.0005330298332758236d0   179466.186045829d0
0.0005503541847568015d0   168213.028733822d0
0.0005682416063241046d0   157662.891937812d0
0.0005867103986871396d0   147771.979071395d0
0.0006057794573586473d0   138499.187189246d0
0.000625468291986796d0   129806.017537477d0
0.0006457970463155974d0   121656.320878624d0
0.000666786518794072d0   114016.240884529d0
0.0006884581838552445d0   106853.989798009d0
0.0007108342138867422d0   100139.77540693d0
0.0007339375019154746d0   93845.6650797129d0
0.0007577916850296027d0   87945.4326790064d0
0.0007824211685617599d0   82414.5155526469d0
0.000807851151058269d0   77229.874391839d0
0.0008341076500598998d0   72369.8990998105d0
0.0008612175287205427d0   67814.3289239845d0
0.0008892085232910348d0   63544.1614018372d0
0.0009181092714962553d0   59541.5744235014d0
0.0009479493418345232d0   55789.8659478559d0
0.0009787592638292738d0   52273.3634022595d0
0.0010105705592639653d0   48977.3765813416d0
0.0010434157744321712d0   45888.1290923925d0
0.0010773285134358546d0   42992.7022782945d0
0.0011123434725658892d0   40278.9873000871d0
0.001148496475800009d0   37735.6183383022d0
0.0011858245114544934d0   35351.9492796628d0
0.0012243657700270996d0   33117.9942073824d0
0.001264159683269947d0   31024.3889215484d0
0.0013052469645323404d0   29062.3521907752d0
0.001347669650414796d0   27223.6536088333d0
0.0013914711437768964d0   25500.5742302483d0
0.0014366962581429724d0   23885.8749560108d0
0.0014833912635510377d0   22372.7717111657d0
0.0015316039338918962d0   20954.9012026072d0
0.0015813835957868456d0   19626.2993639728d0
0.001632781179053986d0   18381.3726182891d0
0.0016858492688147696d0   17214.8774134437d0
0.001740642159294098d0   16121.8977374512d0
0.0017972159093690117d0   15097.8242177176d0
0.0018556283999228052d0   14138.3349447906d0
0.0019159393930632438d0   13239.3787877743d0
0.0019782105932654725d0   12397.1580490293d0
0.0020425057105021675d0   11608.1114456065d0
0.0021088905254255256d0   10868.9009111742d0
0.002177432956667776d0   10176.3969000589d0
0.0022482031303290638d0   9527.66563968657d0
0.0023212734517238163d0   8919.95623943224d0
0.0023967186794589712d0   8350.69118900316d0
0.0024746160019198825d0   7817.4531697687d0
0.002555045116242136d0   7317.97652324046d0
0.0026380883098500807d0   6850.13732035714d0
0.002723830544645506d0   6411.94469675205d0
0.002812359543932576d0   6001.53249370985d0
0.0029037658821679797d0   5617.1514631434d0
0.002998143077628105d0   5257.16183733244d0
0.003095587688088045d0   4920.02648670053d0
0.003196199409610346d0   4604.30522638626d0
0.0033000811785445267d0   4308.64735375479d0
0.0034073392768417775d0   4031.78757300639d0
0.0035180834407925452d0   3772.53976369037d0
0.0036324269732982764d0   3529.79148664426d0
0.0037504868597921723d0   3302.50148960749d0
0.0038723838879275697d0   3089.69307758024d0
0.003998242771156378d0   2890.45076433636d0
0.004128192276324037d0   2703.91717459399d0
0.004262365355411504d0   2529.28814361309d0
0.0044008992815590875d0   2365.81051390424d0
0.004543935789511278d0   2212.77833223403d0
0.004691621220626263d0   2069.5300237043d0
0.00484410667259849d0   1935.44575487549d0
0.005001548154047467d0   1809.94443634314d0
0.005164106744130956d0   1692.48187583754d0
0.0053319487573458505d0   1582.54799438814d0
0.00550524591368536d0   1479.664879453d0
0.005684175514326585d0   1383.38469613706d0
0.005868920623028233d0   1293.28806254705d0
0.006059670253424039d0   1208.97419967523d0
0.006256619562403565d0   1130.09687209166d0
0.006459970049778167d0   1056.28922383609d0
0.006669929764436459d0   987.235254945305d0
0.00688671351720014d0   922.631972712394d0
0.007110543100598033d0   862.195777435701d0
0.007341647515783102d0   805.660902972864d0
0.007580263206824657d0   752.778229234744d0
0.007826634302615465d0   703.314636284493d0
0.008081012866641216d0   657.051710609934d0
0.008343659154867927d0   613.784728115544d0
0.008614841882011106d0   573.322065130841d0
0.008894838496459098d0   535.484198423833d0
0.009183935464131923d0   500.102984353276d0
0.009482428561565944d0   467.020975473477d0
0.009790623178524326d0   436.090682230583d0
0.010108834630442804d0   407.174001582694d0
0.01043738848103047d0   380.141612840867d0
0.010776620875355601d0   354.87238278242d0
0.011126878883757345d0   331.252920977232d0
0.011488520856935112d0   309.177023628325d0
0.011861916792578921d0   288.545270727844d0
0.01224744871391589d0   269.264555968444d0
0.012645511060560072d0   251.247718754653d0
0.013056511092065577d0   234.413163912938d0
0.013480869304595841d0   218.684480375786d0
0.01391901986113531d0   203.990165362403d0
0.014371411035683774d0   190.263251187986d0
0.014838505671887665d0   177.441087538784d0
0.01532078165657771d0   165.464991484657d0
0.015818732408697293d0   154.2801103904d0
0.01633286738412183d0   143.835001953414d0
0.01686371259688557d0   134.081593032518d0
0.01741181115734919d0   124.974840077535d0
0.017977723827858647d0   116.472723405704d0
0.018562029596463917d0   108.535755491268d0
0.019165326269284577d0   101.127014132971d0
0.01978823108212813d0   94.2120326146239d0
0.020431381331987047d0   87.7585913428319d0
0.02109543502906046d0   81.7363934342928d0
0.021781071569967666d0   76.117208727128d0
0.02248899243284213d0   70.874602373013d0
0.02321992189501729d0   65.9838451980648d0
0.023974607774038204d0   61.4218050209493d0
0.024753822192757426d0   57.1668501856513d0
0.0255583623692977d0   53.1987466893429d0
0.026389051432689752d0   49.4985681973549d0
0.02724673926501967d0   46.0486229931216d0
0.0281323033709475d0   42.832365115496d0
0.029046649775486558d0   39.8343162941849d0
0.02999071395096208d0   37.0400217457184d0
0.03096546177409766d0   34.4359440241177d0
0.03197189051420848d0   32.0094504733635d0
0.033011029853512334d0   29.7487195967521d0
0.034083942940602865d0   27.6427049870181d0
0.035191727478161836d0   25.6810821234576d0
0.03633551684602447d0   23.8542016787338d0
0.03751648126074566d0   22.1530462577471d0
0.038735828972854575d0   20.5691901700522d0
0.039994807503021645d0   19.094762110656d0
0.04129470491840296d0   17.7224009144804d0
0.042636851150468544d0   16.4452398407298d0
0.04402261935566136d0   15.2568590625227d0
0.04545342732028072d0   14.1512616617643d0
0.04693073891102642d0   13.1228479578109d0
0.048456065572688015d0   12.1663883020339d0
0.05003096787451125d0   11.2769984309081d0
0.0516570571068245d0   10.4501190671532d0
0.05333599692955765d0   9.68149261217413d0
0.05506950507434073d0   8.96714412874977d0
0.05685935510192392d0   8.30336355863726d0
0.05870737821671594d0   7.68668822049184d0
0.060615465140298704d0   7.11388598072762d0
0.06258556804583364d0   6.58194116997744d0
0.06461970255533982d0   6.08803968736736d0
0.06671994980188686d0   5.6295555044213d0
0.0688884585588122d0   5.20403999072174d0
0.07112744743814216d0   4.80920785713332d0
0.07343920716046433d0   4.4429286617582d0
0.07582610289857558d0   4.10321513450771d0
0.07829057669730194d0   3.78821467414294d0
0.0808351499719664d0   3.49619879734261d0
0.08346242608806186d0   3.22555768016433d0
0.0861750930247669d0   2.97479003805518d0
0.08897592612503079d0   2.74249668044309d0
0.09186779093504013d0   2.52737392338846d0
0.09485364613597425d0   2.32820705159531d0
0.09793654657104535d0   2.14386406359005d0
0.10111964637092459d0   1.97329110047308d0
0.10440620218074848d0   1.8154951338036d0
0.10779957649200836d0   1.66959509179831d0
0.11130324108273261d0   1.53470654976917d0
0.11492078056947928d0   1.41004808536981d0
0.11865589607477556d0   1.29488204618322d0
0.1225124090137541d0   1.18852197731258d0
0.12649426500386204d0   1.09032909867406d0
0.13060553790164173d0   0.999709204002914d0
0.13485043397071295d0   0.916109472017047d0
0.13923329618522273d0   0.839015791582451d0
0.14375860867316315d0   0.767950259468089d0
0.1484310013041053d0   0.702468407054639d0
0.1532552544260411d0   0.642157181812167d0
0.15823630375618156d0   0.586632633197767d0
0.16337924543071325d0   0.53553814151915d0
0.16868934121868007d0   0.488542317979684d0
0.1741720239053259d0   0.445337437791958d0
0.17983290285040313d0   0.405637832853885d0
0.18567776972713723d0   0.369178116131623d0
0.1917126044477156d0   0.335712094532325d0
0.19794358128136544d0   0.305011295085351d0
0.20437707517127945d0   0.276863733219116d0
0.21101966825685117d0   0.251072834748523d0
0.21787815660789508d0   0.227456272837751d0
0.224959557177738d0   0.205845043462313d0
0.23227111498230024d0   0.186082554011393d0
0.23982031051250566d0   0.168023641117337d0
0.24761486738761013d0   0.151533902467852d0
0.25566276025727436d0   0.136488845875456d0
0.2639722229604662d0   0.122773275681527d0
0.27255175694954364d0   0.1102805015402d0
0.2814101399881316d0   0.0989118718620594d0
0.29055643513169616d0   0.0885761353230794d0
0.3d0   0.0791889185053622d0
0.3035d0   0.0760036722047661d0
0.307d0   0.0729639702935472d0
0.3105d0   0.070062032940563d0
0.314d0   0.067290568136667d0
0.3175d0   0.0646427280539361d0
0.321d0   0.0621120883983306d0
0.3245d0   0.059692611017712d0
0.328d0   0.057378626578789d0
0.3315d0   0.0551647891038702d0
0.335d0   0.0530460871213433d0
