0.0005d0   2259.46106254604d0
0.000516250827251552d0   2163.09964336549d0
0.0005330298332758236d0   2070.78211307512d0
0.0005503541847568015d0   1982.34155982439d0
0.0005682416063241046d0   1897.61796490618d0
0.0005867103986871396d0   1816.45762633189d0
0.0006057794573586473d0   1738.71321487521d0
0.000625468291986796d0   1664.24322259164d0
0.0006457970463155974d0   1592.91205891309d0
0.000666786518794072d0   1524.58969197018d0
0.0006884581838552445d0   1459.15116127781d0
0.0007108342138867422d0   1396.47772055947d0
0.0007339375019154746d0   1336.45199679971d0
0.0007577916850296027d0   1278.96639748697d0
0.0007824211685617599d0   1223.91442300866d0
0.000807851151058269d0   1171.19478276712d0
0.0008341076500598998d0   1120.71027282057d0
0.0008612175287205427d0   1072.36773573062d0
0.0008892085232910348d0   1026.07784701235d0
0.0009181092714962553d0   981.754817257541d0
0.0009479493418345232d0   939.316544799549d0
0.0009787592638292738d0   898.684192337192d0
0.0010105705592639653d0   859.782215567943d0
0.0010434157744321712d0   822.538109477649d0
0.0010773285134358546d0   786.882450047677d0
0.0011123434725658892d0   752.74860963415d0
0.001148496475800009d0   720.072739049463d0
0.0011858245114544934d0   688.79356703556d0
0.0012243657700270996d0   658.852387939699d0
0.001264159683269947d0   630.192917895382d0
0.0013052469645323404d0   602.761305529321d0
0.001347669650414796d0   576.505712970912d0
0.0013914711437768964d0   551.376588582089d0
0.0014366962581429724d0   527.326420483928d0
0.0014833912635510377d0   504.309781651763d0
0.0015316039338918962d0   482.282626760667d0
0.0015813835957868456d0   461.20346610982d0
0.001632781179053986d0   441.032065179733d0
0.0016858492688147696d0   421.730007520627d0
0.001740642159294098d0   403.260411076026d0
0.0017972159093690117d0   385.587988562141d0
0.0018556283999228052d0   368.678868499726d0
0.0019159393930632438d0   352.500673134623d0
0.0019782105932654725d0   337.022286934853d0
0.0020425057105021675d0   322.213955476711d0
0.0021088905254255256d0   308.047120228495d0
0.002177432956667776d0   294.494473952863d0
0.0022482031303290638d0   281.529818427198d0
0.0023212734517238163d0   269.128032105377d0
0.0023967186794589712d0   257.265103273297d0
0.0024746160019198825d0   245.917978209161d0
0.002555045116242136d0   235.064593622445d0
0.0026380883098500807d0   224.683807232914d0
0.002723830544645506d0   214.755372488832d0
0.002812359543932576d0   205.259935835884d0
0.0029037658821679797d0   196.178777948132d0
0.002998143077628105d0   187.494242459113d0
0.003095587688088045d0   179.189227205964d0
0.003196199409610346d0   171.247417017934d0
0.0033000811785445267d0   163.653164063125d0
0.0034073392768417775d0   156.391498983298d0
0.0035180834407925452d0   149.448079152102d0
0.0036324269732982764d0   142.809171840184d0
0.0037504868597921723d0   136.461621647399d0
0.0038723838879275697d0   130.392842421897d0
0.003998242771156378d0   124.590751647405d0
0.004128192276324037d0   119.043851780221d0
0.004262365355411504d0   113.74103826804d0
0.0044008992815590875d0   108.67174476513d0
0.004543935789511278d0   103.825845941299d0
0.004691621220626263d0   99.1936269155685d0
0.00484410667259849d0   94.7658070436923d0
0.005001548154047467d0   90.533493503399d0
0.005164106744130956d0   86.4881758323081d0
0.0053319487573458505d0   82.6217055242053d0
0.00550524591368536d0   78.9262897198329d0
0.005684175514326585d0   75.3944592335683d0
0.005868920623028233d0   72.0190729841694d0
0.006059670253424039d0   68.7933216687362d0
0.006256619562403565d0   65.7105788500068d0
0.006459970049778167d0   62.7646644817106d0
0.006669929764436459d0   59.949558574502d0
0.00688671351720014d0   57.2595284012355d0
0.007110543100598033d0   54.6890844385019d0
0.007341647515783102d0   52.2329779743016d0
0.007580263206824657d0   49.8861849872986d0
0.007826634302615465d0   47.6439018775664d0
0.008081012866641216d0   45.5015186586364d0
0.008343659154867927d0   43.4546468514703d0
0.008614841882011106d0   41.4990746974061d0
0.008894838496459098d0   39.6307708264808d0
0.009183935464131923d0   37.8458917177374d0
0.009482428561565944d0   36.1407470265683d0
0.009790623178524326d0   34.5118126865262d0
0.010108834630442804d0   32.9557182193814d0
0.01043738848103047d0   31.469238414058d0
0.010776620875355601d0   30.0492917065931d0
0.011126878883757345d0   28.6929283950411d0
0.011488520856935112d0   27.3973271304995d0
0.011861916792578921d0   26.1597936579068d0
0.01224744871391589d0   24.9777398738082d0
0.012645511060560072d0   23.8487087766495d0
0.013056511092065577d0   22.7703388256443d0
0.013480869304595841d0   21.7403748277704d0
0.01391901986113531d0   20.7566593612678d0
0.014371411035683774d0   19.8171351835589d0
0.014838505671887665d0   18.9198281762287d0
0.01532078165657771d0   18.0628548980968d0
0.015818732408697293d0   17.2444146470947d0
0.01633286738412183d0   16.4627857876523d0
0.01686371259688557d0   15.7163224732962d0
0.01741181115734919d0   15.0034537230503d0
0.017977723827858647d0   14.3226696405815d0
0.018562029596463917d0   13.6725392638018d0
0.019165326269284577d0   13.0516867814506d0
0.01978823108212813d0   12.4587998819338d0
0.020431381331987047d0   11.8926242236172d0
0.02109543502906046d0   11.351960616358d0
0.021781071569967666d0   10.835663462574d0
0.02248899243284213d0   10.3426378998264d0
0.02321992189501729d0   9.87183814666848d0
0.023974607774038204d0   9.42226483651169d0
0.024753822192757426d0   8.99296330148773d0
0.0255583623692977d0   8.58301948327043d0
0.026389051432689752d0   8.19156389778735d0
0.02724673926501967d0   7.81776466420473d0
0.0281323033709475d0   7.46081896977565d0
0.029046649775486558d0   7.11997739582075d0
0.02999071395096208d0   6.79450749688473d0
0.03096546177409766d0   6.48371731537382d0
0.03197189051420848d0   6.18694459405229d0
0.033011029853512334d0   5.90355664603259d0
0.034083942940602865d0   5.63294954510264d0
0.035191727478161836d0   5.37454593610515d0
0.03633551684602447d0   5.12779564579489d0
0.03751648126074566d0   4.89217011967801d0
0.038735828972854575d0   4.66716893306167d0
0.039994807503021645d0   4.45231185938728d0
0.04129470491840296d0   4.24713989926088d0
0.042636851150468544d0   4.0512153472985d0
0.04402261935566136d0   3.8641203248987d0
0.04545342732028072d0   3.68545822640683d0
0.04693073891102642d0   3.51484531692781d0
0.048456065572688015d0   3.3519189369496d0
0.05003096787451125d0   3.1963323421665d0
0.0516570571068245d0   3.04775300462911d0
0.05333599692955765d0   2.90586528557468d0
0.05506950507434073d0   2.77036718264367d0
0.05685935510192392d0   2.64097004580455d0
0.05870737821671594d0   2.51739894561748d0
0.060615465140298704d0   2.39939099138718d0
0.06258556804583364d0   2.28669552299572d0
0.06461970255533982d0   2.17907609313189d0
0.06671994980188686d0   2.07629565137898d0
0.0688884585588122d0   1.97814458287692d0
0.07112744743814216d0   1.88441227056459d0
0.07343920716046433d0   1.79490048578144d0
0.07582610289857558d0   1.70941830177262d0
0.07829057669730194d0   1.62778628965617d0
0.0808351499719664d0   1.54983157173108d0
0.08346242608806186d0   1.47538906575866d0
0.0861750930247669d0   1.40430193521123d0
0.08897592612503079d0   1.33642032983899d0
0.09186779093504013d0   1.27160050392862d0
0.09485364613597425d0   1.20970662447344d0
0.09793654657104535d0   1.15060814973142d0
0.10111964637092459d0   1.09418078789817d0
0.10440620218074848d0   1.04030588660672d0
0.10779957649200836d0   0.988870296232588d0
0.11130324108273261d0   0.939766031811774d0
0.11492078056947928d0   0.892890088189251d0
0.11865589607477556d0   0.848144115694458d0
0.1225124090137541d0   0.805434318481382d0
0.12649426500386204d0   0.764671180794554d0
0.13060553790164173d0   0.725769356491605d0
0.13485043397071295d0   0.688647194424628d0
0.13923329618522273d0   0.653227165710353d0
0.14375860867316315d0   0.619434971129869d0
0.1484310013041053d0   0.587199873077214d0
0.1532552544260411d0   0.556454179254003d0
0.15823630375618156d0   0.527133451707201d0
0.16337924543071325d0   0.499176156370011d0
0.16868934121868007d0   0.472523507586237d0
0.1741720239053259d0   0.447119502430102d0
0.17983290285040313d0   0.42291053286414d0
0.18567776972713723d0   0.399845494282688d0
0.1917126044477156d0   0.377875573876837d0
0.19794358128136544d0   0.356954144566429d0
0.20437707517127945d0   0.337036674075594d0
0.21101966825685117d0   0.318080603210769d0
0.21787815660789508d0   0.300045265282568d0
0.224959557177738d0   0.282891784923293d0
0.23227111498230024d0   0.266582970638954d0
0.23982031051250566d0   0.251083275778074d0
0.24761486738761013d0   0.236358664265718d0
0.25566276025727436d0   0.222376560879067d0
0.2639722229604662d0   0.209105757060147d0
0.27255175694954364d0   0.196516341113057d0
0.2814101399881316d0   0.184579647089072d0
0.29055643513169616d0   0.173268145543304d0
0.3d0   0.162555404397167d0
0.3035d0   0.158813428643831d0
0.307d0   0.155187313136277d0
0.3105d0   0.151672495001189d0
0.314d0   0.148264646258358d0
0.3175d0   0.144959644737141d0
0.321d0   0.141753557542585d0
0.3245d0   0.138642686114355d0
0.328d0   0.135623391023949d0
0.3315d0   0.132692334935211d0
0.335d0   0.129846255816081d0
0.3385d0   0.127082057802773d0
0.342d0   0.124396783117918d0
0.3455d0   0.121787606687257d0
0.349d0   0.119251825971092d0
0.3525d0   0.116786859264448d0
0.356d0   0.11439023083142d0
0.3595d0   0.112059574248417d0
0.363d0   0.109792624466507d0
0.3665d0   0.107587194646647d0
0.37d0   0.105441242411471d0
0.3735d0   0.10335273394888d0
0.377d0   0.101319765138204d0
0.3805d0   0.0993404971873417d0
0.384d0   0.097413168783529d0
0.3875d0   0.0955360837649416d0
0.391d0   0.0937076142200063d0
0.3945d0   0.0919261963779292d0
0.398d0   0.0901903243218061d0
0.4015d0   0.0884985534157911d0
0.405d0   0.0868494902485095d0
0.4085d0   0.0852417950347096d0
0.412d0   0.0836741781791389d0
0.4155d0   0.0821454016476283d0
0.419d0   0.0806542617332725d0
0.4225d0   0.0791996076722361d0
0.426d0   0.0777803281430811d0
0.4295d0   0.0763953516036387d0
0.433d0   0.0750436442549083d0
0.4365d0   0.0737242085342531d0
0.44d0   0.0724360777960933d0
0.4435d0   0.0711783311918976d0
0.447d0   0.0699500658404718d0
0.4505d0   0.0687504164433743d0
0.454d0   0.06757854430292d0
0.4575d0   0.0664336406941741d0
0.461d0   0.0653149227199612d0
0.4645d0   0.0642216345577429d0
0.468d0   0.0631530435654802d0
0.4715d0   0.062108442145645d0
0.475d0   0.0610871461059635d0
0.4785d0   0.0600884899772723d0
0.482d0   0.059111837665872d0
0.4855d0   0.058156558432087d0
0.489d0   0.057222062803179d0
0.4925d0   0.0563077464934795d0
0.496d0   0.0554130656666166d0
0.4995d0   0.0545374638233222d0
0.503d0   0.0536804287122121d0
0.5065d0   0.0528413932429637d0
0.51d0   0.0520199085898911d0
0.5135d0   0.0512154741768997d0
0.517d0   0.0504276196489073d0
0.5205d0   0.0496558893565216d0
0.524d0   0.048899839608228d0
0.5275d0   0.0481590410032387d0
0.531d0   0.0474330760892914d0
0.5345d0   0.0467215398102149d0
0.538d0   0.0460240379037187d0
0.5415d0   0.0453401879487717d0
0.545d0   0.0446696214786801d0
0.5485d0   0.0440119703592809d0
0.552d0   0.0433668872070457d0
0.5555d0   0.0427340298343169d0
0.559d0   0.0421130661129261d0
0.5625d0   0.0415036740761135d0
0.566d0   0.0409055380714607d0
0.5695d0   0.0403183534064864d0
0.573d0   0.0397418213735294d0
0.5765d0   0.0391756534505039d0
0.58d0   0.0386195676495386d0
0.5835d0   0.0380732875223898d0
0.587d0   0.0375365469420617d0
0.5905d0   0.0370090899333225d0
0.594d0   0.0364906586524943d0
0.5975d0   0.0359810070769341d0
0.601d0   0.0354798945368745d0
0.6045d0   0.0349870867550701d0
0.608d0   0.0345023550070834d0
0.6115d0   0.0340254827721208d0
0.615d0   0.03355624077104d0
0.6185d0   0.0330944233781891d0
0.622d0   0.0326398240501221d0
0.6255d0   0.032192241626097d0
0.629d0   0.031751473671735d0
0.6325d0   0.0313173403215911d0
0.636d0   0.0308896487770815d0
0.6395d0   0.03046821663968d0
0.643d0   0.030052865760987d0
0.6465d0   0.0296434222755646d0
0.65d0   0.0292397166895005d0
0.6535d0   0.02884158350939d0
0.657d0   0.0284488607047751d0
0.6605d0   0.0280613907595179d0
0.664d0   0.0276790189018463d0
0.6675d0   0.0273015946967252d0
0.671d0   0.0269289709011825d0
0.6745d0   0.0265610039607649d0
0.678d0   0.026197552536528d0
0.6815d0   0.0258384803770176d0
0.685d0   0.0254836526077226d0
0.6885d0   0.0251329381520136d0
0.692d0   0.0247862087760989d0
0.6955d0   0.0244433390835276d0
0.699d0   0.0241042064414815d0
0.7025d0   0.0237686909422292d0
0.706d0   0.0234366753119756d0
0.7095d0   0.0231080449025221d0
0.713d0   0.0227826874575974d0
0.7165d0   0.0224604962292149d0
0.72d0   0.0221413549465996d0
0.7235d0   0.0218251672772075d0
0.727d0   0.0215118275185114d0
0.7305d0   0.0212012350059294d0
0.734d0   0.0208932923638601d0
0.7375d0   0.0205879007523799d0
0.741d0   0.020284967107207d0
0.7445d0   0.0199843989373159d0
0.748d0   0.0196861044553904d0
0.7515d0   0.0193899975431271d0
0.755d0   0.0190959901248472d0
0.7585d0   0.0188039971440697d0
0.762d0   0.0185139353254954d0
0.7655d0   0.0182257231763398d0
0.769d0   0.0179392806984213d0
0.7725d0   0.0176545296039278d0
0.776d0   0.017371393125687d0
0.7795d0   0.017089796131606d0
0.783d0   0.0168096648865882d0
0.7865d0   0.0165309271574971d0
0.79d0   0.0162535121633971d0
0.7935d0   0.0159773504928331d0
0.797d0   0.0157023741013709d0
0.8005d0   0.0154285162551328d0
0.804d0   0.0151557118191534d0
0.8075d0   0.0148838961379435d0
0.811d0   0.0146130064294454d0
0.8145d0   0.0143429812560681d0
0.818d0   0.014073760091144d0
0.8215d0   0.0138052833455342d0
