0.0005d0   -6669.4801715692d0
0.000516250827251552d0   -6373.93126619204d0
0.0005330298332758236d0   -6091.13958212109d0
0.0005503541847568015d0   -5820.56703741693d0
0.0005682416063241046d0   -5561.69809308809d0
0.0005867103986871396d0   -5314.03846052568d0
0.0006057794573586473d0   -5077.11400053902d0
0.000625468291986796d0   -4850.47055735099d0
0.0006457970463155974d0   -4633.67264276229d0
0.000666786518794072d0   -4426.30277982841d0
0.0006884581838552445d0   -4227.96085319063d0
0.0007108342138867422d0   -4038.26340295897d0
0.0007339375019154746d0   -3856.84284114131d0
0.0007577916850296027d0   -3683.34692680048d0
0.0007824211685617599d0   -3517.43800218217d0
0.000807851151058269d0   -3358.7925725765d0
0.0008341076500598998d0   -3207.10058659178d0
0.0008612175287205427d0   -3062.06493008638d0
0.0008892085232910348d0   -2923.40088986295d0
0.0009181092714962553d0   -2790.83569375223d0
0.0009479493418345232d0   -2664.10798133466d0
0.0009787592638292738d0   -2542.96730099066d0
0.0010105705592639653d0   -2427.17372000813d0
0.0010434157744321712d0   -2316.49737383637d0
0.0010773285134358546d0   -2210.71804085447d0
0.0011123434725658892d0   -2109.62478589527d0
0.001148496475800009d0   -2013.01549695925d0
0.0011858245114544934d0   -1920.69665225603d0
0.0012243657700270996d0   -1832.48277953639d0
0.001264159683269947d0   -1748.19631895382d0
0.0013052469645323404d0   -1667.66721608882d0
0.001347669650414796d0   -1590.73244207591d0
0.0013914711437768964d0   -1517.23581305958d0
0.0014366962581429724d0   -1447.02875116524d0
0.0014833912635510377d0   -1379.96733478025d0
0.0015316039338918962d0   -1315.91482998344d0
0.0015813835957868456d0   -1254.74005168189d0
0.001632781179053986d0   -1196.3173898163d0
0.0016858492688147696d0   -1140.52660697173d0
0.001740642159294098d0   -1087.25251445181d0
0.0017972159093690117d0   -1036.3848912858d0
0.0018556283999228052d0   -987.818238799327d0
0.0019159393930632438d0   -941.451608072402d0
0.0019782105932654725d0   -897.188044935941d0
0.0020425057105021675d0   -854.935231114554d0
0.0021088905254255256d0   -814.604547229868d0
0.002177432956667776d0   -776.111047184085d0
0.0022482031303290638d0   -739.373725218764d0
0.0023212734517238163d0   -704.314875340913d0
0.0023967186794589712d0   -670.860173283991d0
0.0024746160019198825d0   -638.938502035901d0
0.002555045116242136d0   -608.481797579237d0
0.0026380883098500807d0   -579.424957757252d0
0.002723830544645506d0   -551.705666895321d0
0.002812359543932576d0   -525.264317585561d0
0.0029037658821679797d0   -500.043907741713d0
