0.0005d0   -738.039885702084d0
0.000516250827251552d0   -701.40270161989d0
0.0005330298332758236d0   -666.486030656907d0
0.0005503541847568015d0   -633.21238964628d0
0.0005682416063241046d0   -601.507670286182d0
0.0005867103986871396d0   -571.300996869173d0
0.0006057794573586473d0   -542.524585191048d0
0.000625468291986796d0   -515.113615031202d0
0.0006457970463155974d0   -489.006306212654d0
0.000666786518794072d0   -464.142981275378d0
0.0006884581838552445d0   -440.466986702418d0
0.0007108342138867422d0   -417.923242615185d0
0.0007339375019154746d0   -396.463658474335d0
0.0007577916850296027d0   -376.034834902072d0
0.0007824211685617599d0   -356.590741437362d0
0.000807851151058269d0   -338.086132748878d0
0.0008341076500598998d0   -320.477793670529d0
0.0008612175287205427d0   -303.724404326887d0
0.0008892085232910348d0   -287.786469562574d0
0.0009181092714962553d0   -272.626273942788d0
0.0009479493418345232d0   -258.207758717427d0
0.0009787592638292738d0   -244.496481779497d0
0.0010105705592639653d0   -231.459538599623d0
0.0010434157744321712d0   -219.065489931218d0
0.0010773285134358546d0   -207.284301894888d0
0.0011123434725658892d0   -196.087299575435d0
0.001148496475800009d0   -185.447084208186d0
0.0011858245114544934d0   -175.337485550156d0
0.0012243657700270996d0   -165.733529754312d0
0.001264159683269947d0   -156.611348333078d0
0.0013052469645323404d0   -147.948165452709d0
0.001347669650414796d0   -139.722226521657d0
0.0013914711437768964d0   -131.912773658058d0
0.0014366962581429724d0   -124.499975289456d0
0.0014833912635510377d0   -117.464900816599d0
0.0015316039338918962d0   -110.789539981578d0
0.0015813835957868456d0   -104.456617970279d0
0.001632781179053986d0   -98.449682860467d0
0.0016858492688147696d0   -92.7530580910226d0
0.001740642159294098d0   -87.3517609632131d0
0.0017972159093690117d0   -82.2315108023743d0
0.0018556283999228052d0   -77.3786755610271d0
0.0019159393930632438d0   -72.7802545838721d0
0.0019782105932654725d0   -68.4238512915061d0
0.0020425057105021675d0   -64.2976337670013d0
0.0021088905254255256d0   -60.390329366959d0
0.002177432956667776d0   -56.6911847054246d0
0.0022482031303290638d0   -53.1899451558756d0
0.0023212734517238163d0   -49.876836734227d0
