  4.21179267E+04  4.21374869E+04  4.21381044E+04  4.21382516E+04  4.21382513E+04  4.21382514E+04  4.21382518E+04  4.21381044E+04  4.21374869E+04  4.21179267E+04  1.61872508E+06
  4.66510201E+04  4.66707123E+04  4.66712595E+04  4.66714014E+04  4.66713160E+04  4.66713161E+04  4.66714015E+04  4.66712595E+04  4.66707123E+04  4.66510201E+04  1.74791940E+06
  5.14783858E+04  5.14981096E+04  5.14986736E+04  5.14987328E+04  5.14986426E+04  5.14987318E+04  5.14987330E+04  5.14986736E+04  5.14981096E+04  5.14783858E+04  1.88130429E+06
  5.66120027E+04  5.66315593E+04  5.66321438E+04  5.66322969E+04  5.66323017E+04  5.66323019E+04  5.66322971E+04  5.66321438E+04  5.66315593E+04  5.66120027E+04  2.01857099E+06
  6.20501161E+04  6.20697099E+04  6.20702188E+04  6.20702754E+04  6.20702765E+04  6.20702767E+04  6.20702756E+04  6.20702188E+04  6.20697099E+04  6.20501161E+04  2.15925295E+06
  6.77915592E+04  6.78109763E+04  6.78115968E+04  6.78116641E+04  6.78116721E+04  6.78116722E+04  6.78116645E+04  6.78115968E+04  6.78109763E+04  6.77915592E+04  2.30262425E+06
  7.38341907E+04  7.38537222E+04  7.38541771E+04  7.38543321E+04  7.38542521E+04  7.38542510E+04  7.38543319E+04  7.38541771E+04  7.38537222E+04  7.38341907E+04  2.44864546E+06
  8.01781639E+04  8.01975387E+04  8.01980913E+04  8.01981685E+04  8.01981672E+04  8.01981674E+04  8.01981690E+04  8.01980913E+04  8.01975387E+04  8.01781639E+04  2.59615080E+06
  1.11354037E+02  1.11354037E+02  1.11599145E+02  1.11705487E+02  1.11706881E+02  1.11706900E+02  1.11705411E+02  1.11599145E+02  1.11354037E+02  1.11354037E+02  1.74370110E+04
  1.12296363E+02  1.12296363E+02  1.12558511E+02  1.12664707E+02  1.12666219E+02  1.12666197E+02  1.12664706E+02  1.12558511E+02  1.12296363E+02  1.12296363E+02  1.75726039E+04
  1.70374039E+02  1.70712870E+02  1.71339639E+02  1.71437946E+02  1.71439160E+02  1.71439237E+02  1.71437940E+02  1.71339639E+02  1.70712870E+02  1.70374039E+02  2.47877524E+04
  2.41763018E+02  2.42850052E+02  2.43475642E+02  2.43574321E+02  2.43575423E+02  2.43575323E+02  2.43574131E+02  2.43475642E+02  2.42850052E+02  2.41763018E+02  3.25211224E+04
  3.43565385E+02  3.45512852E+02  3.46137997E+02  3.46235954E+02  3.46237770E+02  3.46237785E+02  3.46235975E+02  3.46137997E+02  3.45512852E+02  3.43565385E+02  4.22125790E+04
  4.81860856E+02  4.84875186E+02  4.85499201E+02  4.85597573E+02  4.85598510E+02  4.85598534E+02  4.85596595E+02  4.85499201E+02  4.84875186E+02  4.81860856E+02  5.40515536E+04
  6.62919296E+02  6.67316785E+02  6.67940276E+02  6.68038011E+02  6.68039284E+02  6.68039313E+02  6.68038066E+02  6.67940276E+02  6.67316785E+02  6.62919296E+02  6.82201763E+04
  8.93173186E+02  8.99399843E+02  9.00022871E+02  9.00120761E+02  9.00121992E+02  9.00122090E+02  9.00120973E+02  9.00022871E+02  8.99399843E+02  8.93173186E+02  8.48930038E+04
  1.17919170E+03  1.18785200E+03  1.18847366E+03  1.18857166E+03  1.18857310E+03  1.18857389E+03  1.18857160E+03  1.18847366E+03  1.18785200E+03  1.17919170E+03  1.04236938E+05
  1.52765765E+03  1.53953825E+03  1.54015884E+03  1.54025653E+03  1.54025894E+03  1.54025788E+03  1.54025641E+03  1.54015884E+03  1.53953825E+03  1.52765765E+03  1.26410852E+05
  1.94534150E+03  1.96144036E+03  1.96206172E+03  1.96215898E+03  1.96216051E+03  1.96216134E+03  1.96215894E+03  1.96206172E+03  1.96144036E+03  1.94534150E+03  1.51565350E+05
  2.49769313E+03  2.51808094E+03  2.51865135E+03  2.51874170E+03  2.51874310E+03  2.51874304E+03  2.51874072E+03  2.51865135E+03  2.51808094E+03  2.49769313E+03  1.82783256E+05
  3.12960411E+03  3.14993686E+03  3.15050895E+03  3.15059779E+03  3.15059849E+03  3.15059925E+03  3.15059752E+03  3.15050895E+03  3.14993686E+03  3.12960411E+03  2.16209427E+05
  3.87065094E+03  3.89093198E+03  3.89150179E+03  3.89159154E+03  3.89159248E+03  3.89159995E+03  3.89159054E+03  3.89150179E+03  3.89093198E+03  3.87065094E+03  2.53636188E+05
  4.73140268E+03  4.75163460E+03  4.75220467E+03  4.75228916E+03  4.75229316E+03  4.75229320E+03  4.75228910E+03  4.75220467E+03  4.75163460E+03  4.73140268E+03  2.95250598E+05
  5.72268780E+03  5.74286412E+03  5.74343457E+03  5.74352283E+03  5.74352722E+03  5.74352728E+03  5.74352294E+03  5.74343457E+03  5.74286412E+03  5.72268780E+03  3.41225010E+05
  6.85519568E+03  6.87531510E+03  6.87589159E+03  6.87597465E+03  6.87597798E+03  6.87597803E+03  6.87597395E+03  6.87589159E+03  6.87531510E+03  6.85519568E+03  3.91714618E+05
  8.13984939E+03  8.15992366E+03  8.16049047E+03  8.16058390E+03  8.16057935E+03  8.16057943E+03  8.16058405E+03  8.16049047E+03  8.15992366E+03  8.13984939E+03  4.46853460E+05
  9.58776994E+03  9.60780008E+03  9.60836798E+03  9.60845541E+03  9.60845796E+03  9.60845803E+03  9.60845555E+03  9.60836798E+03  9.60780008E+03  9.58776994E+03  5.06758495E+05
  1.12095718E+04  1.12295511E+04  1.12301179E+04  1.12302058E+04  1.12302025E+04  1.12302020E+04  1.12302051E+04  1.12301179E+04  1.12295511E+04  1.12095718E+04  5.71521985E+05
  1.30159007E+04  1.30358243E+04  1.30363882E+04  1.30364801E+04  1.30364849E+04  1.30364850E+04  1.30364801E+04  1.30363882E+04  1.30358243E+04  1.30159007E+04  6.41213331E+05
  1.50170889E+04  1.50369727E+04  1.50375346E+04  1.50376217E+04  1.50376249E+04  1.50376243E+04  1.50376219E+04  1.50375346E+04  1.50369727E+04  1.50170889E+04  7.15870068E+05
  1.72233983E+04  1.72432368E+04  1.72438026E+04  1.72438840E+04  1.72438971E+04  1.72438972E+04  1.72438834E+04  1.72438026E+04  1.72432368E+04  1.72233983E+04  7.95500483E+05
  1.96444652E+04  1.96642537E+04  1.96648058E+04  1.96649004E+04  1.96649005E+04  1.96649006E+04  1.96649007E+04  1.96648058E+04  1.96642537E+04  1.96444652E+04  8.80095883E+05
  2.22891780E+04  2.23089130E+04  2.23094669E+04  2.23095661E+04  2.23095758E+04  2.23095759E+04  2.23095663E+04  2.23094669E+04  2.23089130E+04  2.22891780E+04  9.69599013E+05
  2.51661065E+04  2.51858264E+04  2.51863792E+04  2.51864688E+04  2.51864913E+04  2.51864906E+04  2.51864685E+04  2.51863792E+04  2.51858264E+04  2.51661065E+04  1.06391874E+06
  2.82830282E+04  2.83027184E+04  2.83031885E+04  2.83033280E+04  2.83032573E+04  2.83032574E+04  2.83033282E+04  2.83031885E+04  2.83027184E+04  2.82830282E+04  1.16294072E+06
  3.16465150E+04  3.16662023E+04  3.16666928E+04  3.16668338E+04  3.16667629E+04  3.16667631E+04  3.16668340E+04  3.16666928E+04  3.16662023E+04  3.16465150E+04  1.26650066E+06
  3.52678765E+04  3.52873131E+04  3.52878980E+04  3.52879632E+04  3.52879724E+04  3.52879724E+04  3.52879635E+04  3.52878980E+04  3.52873131E+04  3.52678765E+04  1.37440097E+06
  3.91438350E+04  3.91633511E+04  3.91638767E+04  3.91639510E+04  3.91639519E+04  3.91639521E+04  3.91639513E+04  3.91638767E+04  3.91633511E+04  3.91438350E+04  1.48639926E+06
  4.32759727E+04  4.32954299E+04  4.32960645E+04  4.32961291E+04  4.32961228E+04  4.32961230E+04  4.32961292E+04  4.32960645E+04  4.32954299E+04  4.32759727E+04  1.60220457E+06
  4.76777657E+04  4.76971470E+04  4.76977945E+04  4.76978577E+04  4.76978427E+04  4.76978570E+04  4.76978580E+04  4.76977945E+04  4.76971470E+04  4.76777657E+04  1.72151272E+06
  5.23464206E+04  5.23656792E+04  5.23663459E+04  5.23663269E+04  5.23663373E+04  5.23663374E+04  5.23663272E+04  5.23663459E+04  5.23656792E+04  5.23464206E+04  1.84392556E+06
  5.72837051E+04  5.73029852E+04  5.73035591E+04  5.73036167E+04  5.73036210E+04  5.73036212E+04  5.73036170E+04  5.73035591E+04  5.73029852E+04  5.72837051E+04  1.96899583E+06
  6.24821781E+04  6.25014232E+04  6.25020357E+04  6.25020076E+04  6.25021112E+04  6.25021113E+04  6.25020080E+04  6.25020357E+04  6.25014232E+04  6.24821781E+04  2.09632415E+06
  6.79376471E+04  6.79568184E+04  6.79575130E+04  6.79574966E+04  6.79575885E+04  6.79575859E+04  6.79574960E+04  6.79575130E+04  6.79568184E+04  6.79376471E+04  2.22541305E+06
  7.36532420E+04  7.36723957E+04  7.36730157E+04  7.36730943E+04  7.36730929E+04  7.36730932E+04  7.36730948E+04  7.36730157E+04  7.36723957E+04  7.36532420E+04  2.35564991E+06
  1.10156779E+02  1.10156779E+02  1.10400726E+02  1.10506458E+02  1.10508074E+02  1.10507960E+02  1.10506449E+02  1.10400726E+02  1.10156779E+02  1.10156779E+02  1.70555481E+04
  1.11101940E+02  1.11101940E+02  1.11362688E+02  1.11468422E+02  1.11470071E+02  1.11470072E+02  1.11468419E+02  1.11362688E+02  1.11101940E+02  1.11101940E+02  1.71879695E+04
  1.68889709E+02  1.69224502E+02  1.69848556E+02  1.69946379E+02  1.69947811E+02  1.69947703E+02  1.69946387E+02  1.69848556E+02  1.69224502E+02  1.68889709E+02  2.42043037E+04
  2.39602768E+02  2.40684954E+02  2.41308045E+02  2.41405730E+02  2.41407139E+02  2.41407113E+02  2.41405692E+02  2.41308045E+02  2.40684954E+02  2.39602768E+02  3.16957933E+04
  3.39731792E+02  3.41676240E+02  3.42298517E+02  3.42395449E+02  3.42397471E+02  3.42397475E+02  3.42395446E+02  3.42298517E+02  3.41676240E+02  3.39731792E+02  4.10384025E+04
  4.74951059E+02  4.77964175E+02  4.78585143E+02  4.78682421E+02  4.78684366E+02  4.78684385E+02  4.78683399E+02  4.78585143E+02  4.77964175E+02  4.74951059E+02  5.24010967E+04
  6.51077881E+02  6.55473149E+02  6.56094653E+02  6.56191412E+02  6.56193505E+02  6.56193530E+02  6.56191463E+02  6.56094653E+02  6.55473149E+02  6.51077881E+02  6.59450074E+04
  8.74055292E+02  8.80274323E+02  8.80895100E+02  8.80991048E+02  8.80993357E+02  8.80993241E+02  8.80991118E+02  8.80895100E+02  8.80274323E+02  8.74055292E+02  8.18232653E+04
  1.14988856E+03  1.15852185E+03  1.15914177E+03  1.15923930E+03  1.15924044E+03  1.15924059E+03  1.15923803E+03  1.15914177E+03  1.15852185E+03  1.14988856E+03  1.00181164E+05
  1.48470341E+03  1.49652008E+03  1.49713833E+03  1.49723597E+03  1.49723743E+03  1.49723719E+03  1.49723460E+03  1.49713833E+03  1.49652008E+03  1.48470341E+03  1.21155567E+05
  1.88464324E+03  1.90062103E+03  1.90123970E+03  1.90133705E+03  1.90133844E+03  1.90133866E+03  1.90133582E+03  1.90123970E+03  1.90062103E+03  1.88464324E+03  1.44874936E+05
  2.41169340E+03  2.43186896E+03  2.43243717E+03  2.43252607E+03  2.43252849E+03  2.43252726E+03  2.43252690E+03  2.43243717E+03  2.43186896E+03  2.41169340E+03  1.74211973E+05
  3.01311457E+03  3.03323532E+03  3.03380282E+03  3.03389141E+03  3.03389376E+03  3.03389390E+03  3.03389128E+03  3.03380282E+03  3.03323532E+03  3.01311457E+03  2.05533963E+05
  3.71631459E+03  3.73638062E+03  3.73694848E+03  3.73703695E+03  3.73703824E+03  3.73704001E+03  3.73703669E+03  3.73694848E+03  3.73638062E+03  3.71631459E+03  2.40503255E+05
  4.53085840E+03  4.55087072E+03  4.55143932E+03  4.55152999E+03  4.55152981E+03  4.55152980E+03  4.55152872E+03  4.55143932E+03  4.55087072E+03  4.53085840E+03  2.79274151E+05
  5.46620576E+03  5.48616825E+03  5.48673575E+03  5.48681869E+03  5.48682346E+03  5.48682351E+03  5.48681876E+03  5.48673575E+03  5.48616825E+03  5.46620576E+03  3.21987450E+05
  6.53201366E+03  6.55192948E+03  6.55249378E+03  6.55259034E+03  6.55258259E+03  6.55258263E+03  6.55257833E+03  6.55249378E+03  6.55192948E+03  6.53201366E+03  3.68765505E+05
  7.73809722E+03  7.75795539E+03  7.75852423E+03  7.75860260E+03  7.75860559E+03  7.75860567E+03  7.75860274E+03  7.75852423E+03  7.75795539E+03  7.73809722E+03  4.19716388E+05
  9.09393609E+03  9.11374231E+03  9.11430554E+03  9.11438550E+03  9.11438955E+03  9.11438960E+03  9.11438562E+03  9.11430554E+03  9.11374231E+03  9.09393609E+03  4.74921841E+05
  1.06089749E+04  1.06287304E+04  1.06292992E+04  1.06293938E+04  1.06293859E+04  1.06293850E+04  1.06293819E+04  1.06292992E+04  1.06287304E+04  1.06089749E+04  5.34445525E+05
  1.22609636E+04  1.22806572E+04  1.22812310E+04  1.22813181E+04  1.22813238E+04  1.22813239E+04  1.22813179E+04  1.22812310E+04  1.22806572E+04  1.22609636E+04  5.98327453E+05
  1.41533729E+04  1.41730210E+04  1.41735882E+04  1.41736766E+04  1.41736820E+04  1.41736807E+04  1.41736768E+04  1.41735882E+04  1.41730210E+04  1.41533729E+04  6.66580731E+05
  1.61995537E+04  1.62191457E+04  1.62197078E+04  1.62198091E+04  1.62198052E+04  1.62198053E+04  1.62197972E+04  1.62197078E+04  1.62191457E+04  1.61995537E+04  7.39191833E+05
  1.84409932E+04  1.84605445E+04  1.84611100E+04  1.84611930E+04  1.84611967E+04  1.84611968E+04  1.84611932E+04  1.84611100E+04  1.84605445E+04  1.84409932E+04  8.16118461E+05
  2.08833880E+04  2.09028922E+04  2.09034632E+04  2.09035502E+04  2.09035441E+04  2.09035443E+04  2.09035504E+04  2.09034632E+04  2.09028922E+04  2.08833880E+04  8.97288745E+05
  2.35337521E+04  2.35532179E+04  2.35537661E+04  2.35538673E+04  2.35538767E+04  2.35538751E+04  2.35538666E+04  2.35537661E+04  2.35532179E+04  2.35337521E+04  9.82599399E+05
  2.64004523E+04  2.64198354E+04  2.64204507E+04  2.64205076E+04  2.64205299E+04  2.64205300E+04  2.64205079E+04  2.64204507E+04  2.64198354E+04  2.64004523E+04  1.07190456E+06
  2.94867457E+04  2.95061134E+04  2.95067036E+04  2.95067740E+04  2.95067961E+04  2.95067962E+04  2.95067739E+04  2.95067036E+04  2.95061134E+04  2.94867457E+04  1.16504492E+06
  3.27979894E+04  3.28173051E+04  3.28178866E+04  3.28179052E+04  3.28180295E+04  3.28180295E+04  3.28179056E+04  3.28178866E+04  3.28173051E+04  3.27979894E+04  1.26180702E+06
  3.63376875E+04  3.63570544E+04  3.63575200E+04  3.63576616E+04  3.63576647E+04  3.63576649E+04  3.63576619E+04  3.63575200E+04  3.63570544E+04  3.63376875E+04  1.36194057E+06
  4.01085884E+04  4.01277261E+04  4.01283584E+04  4.01283764E+04  4.01284983E+04  4.01284984E+04  4.01283763E+04  4.01283584E+04  4.01277261E+04  4.01085884E+04  1.46516624E+06
  4.41117581E+04  4.41308960E+04  4.41314255E+04  4.41315724E+04  4.41315723E+04  4.41315723E+04  4.41315728E+04  4.41314255E+04  4.41308960E+04  4.41117581E+04  1.57116364E+06
  4.83472627E+04  4.83663874E+04  4.83669314E+04  4.83669405E+04  4.83670682E+04  4.83670684E+04  4.83669408E+04  4.83669314E+04  4.83663874E+04  4.83472627E+04  1.67955950E+06
  5.28161393E+04  5.28351685E+04  5.28357156E+04  5.28358523E+04  5.28358614E+04  5.28358616E+04  5.28358527E+04  5.28357156E+04  5.28351685E+04  5.28161393E+04  1.78997008E+06
  5.75094978E+04  5.75285295E+04  5.75291002E+04  5.75292265E+04  5.75291450E+04  5.75291451E+04  5.75292268E+04  5.75291002E+04  5.75285295E+04  5.75094978E+04  1.90193310E+06
  6.24319792E+04  6.24508793E+04  6.24514881E+04  6.24516084E+04  6.24515330E+04  6.24515266E+04  6.24516067E+04  6.24514881E+04  6.24508793E+04  6.24319792E+04  2.01496879E+06
  6.75694602E+04  6.75883730E+04  6.75889641E+04  6.75890142E+04  6.75890130E+04  6.75890132E+04  6.75890148E+04  6.75889641E+04  6.75883730E+04  6.75694602E+04  2.12849968E+06
  1.08964617E+02  1.08964617E+02  1.09207878E+02  1.09312927E+02  1.09314710E+02  1.09314846E+02  1.09313081E+02  1.09207878E+02  1.08964617E+02  1.08964617E+02  1.66782791E+04
  1.09911727E+02  1.09911727E+02  1.10171625E+02  1.10276833E+02  1.10278482E+02  1.10278633E+02  1.10276828E+02  1.10171625E+02  1.09911727E+02  1.09911727E+02  1.68075130E+04
  1.67367266E+02  1.67697929E+02  1.68319824E+02  1.68417194E+02  1.68418897E+02  1.68418862E+02  1.68417200E+02  1.68319824E+02  1.67697929E+02  1.67367266E+02  2.36258224E+04
  2.37353579E+02  2.38430715E+02  2.39051565E+02  2.39148728E+02  2.39150557E+02  2.39150545E+02  2.39148868E+02  2.39051565E+02  2.38430715E+02  2.37353579E+02  3.08775856E+04
  3.35764420E+02  3.37705133E+02  3.38325316E+02  3.38422580E+02  3.38423767E+02  3.38423617E+02  3.38422130E+02  3.38325316E+02  3.37705133E+02  3.35764420E+02  3.98770901E+04
  4.67884759E+02  4.70896032E+02  4.71515447E+02  4.71612181E+02  4.71614367E+02  4.71614373E+02  4.71612394E+02  4.71515447E+02  4.70896032E+02  4.67884759E+02  5.07742419E+04
  6.39100241E+02  6.43493416E+02  6.44111217E+02  6.44208654E+02  6.44209540E+02  6.44209552E+02  6.44208686E+02  6.44111217E+02  6.43493416E+02  6.39100241E+02  6.37107623E+04
  8.54874585E+02  8.61083314E+02  8.61701120E+02  8.61798010E+02  8.61800641E+02  8.61799061E+02  8.61798074E+02  8.61701120E+02  8.61083314E+02  8.54874585E+02  7.88201612E+04
  1.12072770E+03  1.12933116E+03  1.12994907E+03  1.13004436E+03  1.13004670E+03  1.13004662E+03  1.13004538E+03  1.12994907E+03  1.12933116E+03  1.12072770E+03  9.62277808E+04
  1.44221659E+03  1.45396431E+03  1.45458260E+03  1.45467875E+03  1.45467980E+03  1.45468123E+03  1.45467827E+03  1.45458260E+03  1.45396431E+03  1.44221659E+03  1.16050590E+05
