# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_30/LUXqed17_PDF4LHC15_nnlo_30-mu2-10000-imem-8.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -ymax 12.0 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_30/LUXqed17_plus_PDF4LHC15_nnlo_30_0008.dat
# Stamped by ./gen_qed_grid on  3/08/2017 at 07:03:52
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_30, imem =            8
 # Qphoton =    100.00000000000000     
# charm mass = 1.3000000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.5600000E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.57560041661816     
 # QCD coupling at MZ =   0.11800021884307436     
# ymax =  12.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031850, mom_gluon =    0.4545756, mom_weighted_gluon =    0.4545756
# total momentum  (final) at Qlo (& components) 1.0001048 0.0000000 0.0047551 0.0137424 0.0224977 0.0338871 0.0388705 0.4513906 0.1329378 0.2563361 0.0240736 0.0136832 0.0047456 0.0000000 0.0000000 0.0031850 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9466606  1.0187168  1.9988900 -0.0705969 -0.0003002 -0.0000492  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00701 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 6.1442124E-06 8.2936352E-06 1.1194904E-05 1.5110938E-05 2.0396541E-05 2.7530467E-05 3.7158640E-05 5.0152366E-05 6.7686698E-05 9.1345808E-05 1.2326451E-04 1.6631795E-04 2.2437529E-04 3.0263781E-04 4.0808748E-04 5.5007849E-04 7.4111067E-04 9.9782918E-04 1.3422959E-03 1.8035700E-03 2.4196114E-03 3.2394636E-03 4.3255786E-03 5.7559903E-03 7.6258360E-03 1.0047507E-02 1.3148571E-02 1.7066724E-02 2.1941529E-02 2.7903648E-02 3.5063318E-02 4.3500507E-02 5.3258925E-02 6.4344971E-02 7.6731190E-02 9.0362742E-02 1.0516500E-01 1.2105078E-01 1.3792623E-01 1.5569518E-01 1.7426191E-01 1.9353276E-01 2.1341683E-01 2.3382624E-01 2.5467604E-01 2.7588402E-01 2.9737071E-01 3.1905927E-01 3.4087579E-01 3.6274949E-01 3.8461320E-01 4.0640386E-01 4.2806301E-01 4.4953726E-01 4.7077868E-01 4.9174506E-01 5.1240004E-01 5.3271304E-01 5.5265917E-01 5.7221885E-01 5.9137751E-01 6.1012510E-01 6.2845560E-01 6.4636656E-01 6.6385855E-01 6.8093470E-01 6.9760029E-01 7.1386231E-01 7.2972912E-01 7.4521012E-01 7.6031550E-01 7.7505598E-01 7.8944265E-01 8.0348676E-01 8.1719965E-01 8.3059260E-01 8.4367673E-01 8.5646300E-01 8.6896209E-01 8.8118439E-01 8.9313999E-01 9.0483864E-01 9.1628974E-01 9.2750234E-01 9.3848513E-01 9.4924647E-01 9.5979436E-01 9.7013648E-01 9.8028016E-01 9.9023242E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  1.1137961E+00  2.5728227E+00  3.2575124E+00  3.4177930E+00  3.4507863E+00  6.2203762E+01  3.4907308E+00  3.4318356E+00  3.1322044E+00  2.5729432E+00  1.1138156E+00  1.8509392E-01
  1.3305564E+00  2.7820673E+00  3.4644313E+00  3.6241569E+00  3.6569740E+00  6.8273791E+01  3.6963747E+00  3.6381266E+00  3.3411062E+00  2.7821920E+00  1.3305794E+00  1.9683307E-01
  1.5583347E+00  3.0024081E+00  3.6824771E+00  3.8416505E+00  3.8742957E+00  7.4737133E+01  3.9131631E+00  3.8555505E+00  3.5610996E+00  3.0025368E+00  1.5583610E+00  2.0950979E-01
  1.7975599E+00  3.2342705E+00  3.9120752E+00  4.0706979E+00  4.1031765E+00  8.1604132E+01  4.1415209E+00  4.0845318E+00  3.7926110E+00  3.2344031E+00  1.7975894E+00  2.2318756E-01
  2.0486656E+00  3.4780847E+00  4.1536558E+00  4.3117286E+00  4.3440464E+00  8.8884949E+01  4.3818778E+00  4.3254996E+00  4.0360716E+00  3.4782210E+00  2.0486982E+00  2.3793370E-01
  2.3120902E+00  3.7342857E+00  4.4076541E+00  4.5651763E+00  4.5973402E+00  9.6589558E+01  4.6346685E+00  4.5788877E+00  4.2919171E+00  3.7344256E+00  2.3121257E+00  2.5381963E-01
  2.5882761E+00  4.0033127E+00  4.6745094E+00  4.8314793E+00  4.8634973E+00  1.0472774E+02  4.9003319E+00  4.8451343E+00  4.5605882E+00  4.0034561E+00  2.5883145E+00  2.7092104E-01
  2.8776703E+00  4.2856091E+00  4.9546657E+00  5.1110802E+00  5.1429613E+00  1.1330906E+02  5.1793116E+00  5.1246820E+00  4.8425292E+00  4.2857558E+00  2.8777113E+00  2.8931816E-01
  3.1807232E+00  4.5816222E+00  5.2485708E+00  5.4044252E+00  5.4361799E+00  1.2234290E+02  5.4720550E+00  5.4179771E+00  5.1381889E+00  4.5817721E+00  3.1807668E+00  3.0909592E-01
  3.4978893E+00  4.8918029E+00  5.5566763E+00  5.7119646E+00  5.7436046E+00  1.3183839E+02  5.7790134E+00  5.7254696E+00  5.4480197E+00  4.8919559E+00  3.4979354E+00  3.3034429E-01
  3.8296264E+00  5.2166055E+00  5.8794376E+00  6.0341518E+00  6.0656904E+00  1.4180448E+02  6.1006417E+00  6.0476131E+00  5.7724776E+00  5.2167616E+00  3.8296749E+00  3.5315845E-01
  4.1763953E+00  5.5564875E+00  6.2173130E+00  6.3714434E+00  6.4028956E+00  1.5224984E+02  6.4373979E+00  6.3848640E+00  6.1120216E+00  5.5566464E+00  4.1764461E+00  3.7763911E-01
  4.5386599E+00  5.9119090E+00  6.5707640E+00  6.7242989E+00  6.7556816E+00  1.6318293E+02  6.7897433E+00  6.7376819E+00  6.4671139E+00  5.9120707E+00  4.5387128E+00  4.0389277E-01
  4.9168864E+00  6.2833326E+00  6.9402547E+00  7.0931803E+00  7.1245123E+00  1.7461198E+02  7.1581417E+00  7.1065286E+00  6.8382192E+00  6.2834971E+00  4.9169414E+00  4.3203203E-01
  5.3115435E+00  6.6712233E+00  7.3262517E+00  7.4785516E+00  7.5098542E+00  1.8654493E+02  7.5430592E+00  7.4918683E+00  7.2258046E+00  6.6713904E+00  5.3116006E+00  4.6217587E-01
  5.7231017E+00  7.0760476E+00  7.7292234E+00  7.8808789E+00  7.9121755E+00  1.9898950E+02  7.9449641E+00  7.8941669E+00  7.6303393E+00  7.0762173E+00  5.7231608E+00  4.9444996E-01
  6.1520334E+00  7.4982738E+00  8.1496402E+00  8.3006297E+00  8.3319465E+00  2.1195312E+02  8.3643263E+00  8.3138920E+00  8.0522941E+00  7.4984459E+00  6.1520943E+00  5.2898705E-01
  6.5988119E+00  7.9383712E+00  8.5879737E+00  8.7382727E+00  8.7696388E+00  2.2544296E+02  8.8016174E+00  8.7515123E+00  8.4921412E+00  7.9385457E+00  6.5988747E+00  5.6592724E-01
  7.0639120E+00  8.3968098E+00  9.0446966E+00  9.1942775E+00  9.2257248E+00  2.3946591E+02  9.2573098E+00  9.2074972E+00  8.9503539E+00  8.3969867E+00  7.0639765E+00  6.0541841E-01
