  7.6390947E+00  9.0140830E+00  9.7863053E+00  9.7610448E+00  9.7710082E+00  2.5606579E+02  9.7695276E+00  9.8068784E+00  9.6106472E+00  9.0142640E+00  7.6391628E+00  6.5108308E-01
  8.1438744E+00  9.5115999E+00  1.0280680E+01  1.0256770E+01  1.0266872E+01  2.7118278E+02  1.0265522E+01  1.0302101E+01  1.0107771E+01  9.5117831E+00  8.1439441E+00  6.9635471E-01
  8.6683955E+00  1.0028871E+01  1.0794887E+01  1.0772260E+01  1.0782545E+01  2.8685260E+02  1.0781326E+01  1.0817098E+01  1.0624685E+01  1.0029056E+01  8.6684667E+00  7.4467971E-01
  9.2131341E+00  1.0566366E+01  1.1329403E+01  1.1307984E+01  1.1318503E+01  3.0308096E+02  1.1317414E+01  1.1352340E+01  1.1161864E+01  1.0566554E+01  9.2132068E+00  7.9624123E-01
  9.7785656E+00  1.1124556E+01  1.1884698E+01  1.1864412E+01  1.1875220E+01  3.1987328E+02  1.1874260E+01  1.1908294E+01  1.1719783E+01  1.1124746E+01  9.7786397E+00  8.5123222E-01
  1.0365164E+01  1.1703909E+01  1.2461247E+01  1.2442012E+01  1.2453167E+01  3.3723467E+02  1.2452336E+01  1.2485430E+01  1.2298915E+01  1.1704100E+01  1.0365239E+01  9.0985595E-01
  1.0973402E+01  1.2304890E+01  1.3059518E+01  1.3041249E+01  1.3052816E+01  3.5516990E+02  1.3052113E+01  1.3084213E+01  1.2899730E+01  1.2305083E+01  1.0973478E+01  9.7232646E-01
  1.1603749E+01  1.2927963E+01  1.3679982E+01  1.3662587E+01  1.3674636E+01  3.7368345E+02  1.3674061E+01  1.3705105E+01  1.3522698E+01  1.2928158E+01  1.1603827E+01  1.0388691E+00
  1.2256674E+01  1.3573589E+01  1.4323103E+01  1.4306487E+01  1.4319093E+01  3.9277945E+02  1.4318645E+01  1.4348569E+01  1.4168287E+01  1.3573786E+01  1.2256753E+01  1.1097210E+00
  1.2932642E+01  1.4242227E+01  1.4989347E+01  1.4973407E+01  1.4986651E+01  4.1246171E+02  1.4986330E+01  1.5015060E+01  1.4836959E+01  1.4242425E+01  1.2932722E+01  1.1851317E+00
  1.3632114E+01  1.4934330E+01  1.5679171E+01  1.5663799E+01  1.5677771E+01  4.3273371E+02  1.5677577E+01  1.5705034E+01  1.5529177E+01  1.4934530E+01  1.3632196E+01  1.2653638E+00
  1.4355550E+01  1.5650348E+01  1.6393035E+01  1.6378114E+01  1.6392911E+01  4.5359859E+02  1.6392842E+01  1.6418939E+01  1.6245398E+01  1.5650549E+01  1.4355633E+01  1.3506933E+00
  1.5103403E+01  1.6390727E+01  1.7131390E+01  1.7116798E+01  1.7132522E+01  4.7505914E+02  1.7132580E+01  1.7157221E+01  1.6986074E+01  1.6390930E+01  1.5103487E+01  1.4414104E+00
  1.5876123E+01  1.7155908E+01  1.7894684E+01  1.7880291E+01  1.7897055E+01  4.9711783E+02  1.7897237E+01  1.7920320E+01  1.7751656E+01  1.7156113E+01  1.5876208E+01  1.5378203E+00
  1.6674156E+01  1.7946326E+01  1.8683363E+01  1.8669028E+01  1.8686952E+01  5.1977677E+02  1.8687260E+01  1.8708672E+01  1.8542587E+01  1.7946532E+01  1.6674241E+01  1.6402437E+00
  1.7497941E+01  1.8762411E+01  1.9497863E+01  1.9483439E+01  1.9502654E+01  5.4303772E+02  1.9503086E+01  1.9522706E+01  1.9359307E+01  1.8762619E+01  1.7498027E+01  1.7490175E+00
  1.8347912E+01  1.9604587E+01  2.0338618E+01  2.0323947E+01  2.0344592E+01  5.6690209E+02  2.0345150E+01  2.0362846E+01  2.0202249E+01  1.9604796E+01  1.8348000E+01  1.8644956E+00
  1.9224499E+01  2.0473271E+01  2.1206055E+01  2.1190969E+01  2.1213195E+01  5.9137094E+02  2.1213877E+01  2.1229507E+01  2.1071841E+01  2.0473481E+01  1.9224587E+01  1.9870498E+00
  2.0128122E+01  2.1368872E+01  2.2100595E+01  2.2084914E+01  2.2108883E+01  6.1644499E+02  2.2109690E+01  2.2123100E+01  2.1968504E+01  2.1369084E+01  2.0128212E+01  2.1170704E+00
  2.1059197E+01  2.2291792E+01  2.3022651E+01  2.3006185E+01  2.3032071E+01  6.4212458E+02  2.3033001E+01  2.3044027E+01  2.2892651E+01  2.2292006E+01  2.1059287E+01  2.2549672E+00
  2.2018131E+01  2.3242427E+01  2.3972630E+01  2.3955176E+01  2.3983165E+01  6.6840972E+02  2.3984219E+01  2.3992681E+01  2.3844691E+01  2.3242642E+01  2.2018223E+01  2.4011704E+00
  2.3005326E+01  2.4221163E+01  2.4950931E+01  2.4932273E+01  2.4962564E+01  6.9530005E+02  2.4963743E+01  2.4969449E+01  2.4825023E+01  2.4221379E+01  2.3005418E+01  2.5561314E+00
  2.4021172E+01  2.5228376E+01  2.5957945E+01  2.5937853E+01  2.5970661E+01  7.2279485E+02  2.5971963E+01  2.5974707E+01  2.5834038E+01  2.5228593E+01  2.4021264E+01  2.7203240E+00
  2.5066054E+01  2.6264435E+01  2.6994055E+01  2.6972283E+01  2.7007837E+01  7.5089306E+02  2.7009263E+01  2.7008824E+01  2.6872120E+01  2.6264653E+01  2.5066147E+01  2.8942452E+00
  2.6140346E+01  2.7329698E+01  2.8059635E+01  2.8035924E+01  2.8074468E+01  7.7959325E+02  2.8076018E+01  2.8072158E+01  2.7939643E+01  2.7329918E+01  2.6140440E+01  3.0784162E+00
  2.7244415E+01  2.8424514E+01  2.9155049E+01  2.9129121E+01  2.9170918E+01  8.0889365E+02  2.9172591E+01  2.9165057E+01  2.9036972E+01  2.8424735E+01  2.7244510E+01  3.2733840E+00
  1.0649981E+00  2.4488390E+00  3.2151207E+00  3.2009384E+00  3.2084011E+00  5.9302823E+01  3.2067021E+00  3.2430380E+00  3.0544793E+00  2.4489719E+00  1.0650196E+00  1.7486696E-01
  1.2646622E+00  2.6409994E+00  3.4035080E+00  3.3910755E+00  3.3983066E+00  6.4835396E+01  3.3967423E+00  3.4326479E+00  3.2456878E+00  2.6411367E+00  1.2646875E+00  1.8566255E-01
  1.4740387E+00  2.8429538E+00  3.6017506E+00  3.5910301E+00  3.5980371E+00  7.0711494E+01  3.5966061E+00  3.6320879E+00  3.4466955E+00  2.8430955E+00  1.4740677E+00  1.9730200E-01
  1.6934878E+00  3.0550590E+00  3.8102038E+00  3.8011580E+00  3.8079487E+00  7.6939098E+01  3.8066499E+00  3.8417133E+00  3.6578593E+00  3.0552048E+00  1.6935202E+00  2.0984104E-01
  1.9233725E+00  3.2776743E+00  4.0292261E+00  4.0218177E+00  4.0284009E+00  8.3525999E+01  4.0272331E+00  4.0618824E+00  3.8795394E+00  3.2778242E+00  1.9234083E+00  2.2333874E-01
  2.1640586E+00  3.5111622E+00  4.2591790E+00  4.2533706E+00  4.2597559E+00  9.0479794E+01  4.2587181E+00  4.2929563E+00  4.1120988E+00  3.5113159E+00  2.1640976E+00  2.3785764E-01
  2.4159142E+00  3.7558874E+00  4.5004264E+00  4.4961807E+00  4.5023785E+00  9.7807878E+01  4.5014696E+00  4.5352988E+00  4.3559030E+00  3.7560447E+00  2.4159563E+00  2.5346392E-01
  2.6793099E+00  4.0122169E+00  4.7533350E+00  4.7506143E+00  4.7566361E+00  1.0551744E+02  4.7558552E+00  4.7892757E+00  4.6113200E+00  4.0123778E+00  2.6793549E+00  2.7022764E-01
  2.9546182E+00  4.2805198E+00  5.0182734E+00  5.0170397E+00  5.0228981E+00  1.1361547E+02  5.0222444E+00  5.0552553E+00  4.8787198E+00  4.2806841E+00  2.9546659E+00  2.8822288E-01
  3.2422133E+00  4.5611671E+00  5.2956125E+00  5.2958271E+00  5.3015361E+00  1.2210871E+02  5.3010087E+00  5.3336075E+00  5.1584747E+00  4.5613348E+00  3.2422638E+00  3.0752795E-01
  3.5424714E+00  4.8545314E+00  5.5857249E+00  5.5873485E+00  5.5929234E+00  1.3100372E+02  5.5925214E+00  5.6247039E+00  5.4509584E+00  4.8547022E+00  3.5425244E+00  3.2822563E-01
  3.8557696E+00  5.1609864E+00  5.8889847E+00  5.8919770E+00  5.8974346E+00  1.4030681E+02  5.8971574E+00  5.9289176E+00  5.7565461E+00  5.1611602E+00  3.8558251E+00  3.5040336E-01
  4.1824865E+00  5.4809070E+00  6.2057673E+00  6.2100869E+00  6.2154457E+00  1.5002407E+02  6.2152925E+00  6.2466227E+00  6.0756144E+00  5.4810838E+00  4.1825443E+00  3.7415349E-01
  4.5230012E+00  5.8146689E+00  6.5364488E+00  6.5420533E+00  6.5473337E+00  1.6016134E+02  6.5473038E+00  6.5781939E+00  6.4085406E+00  5.8148486E+00  4.5230613E+00  3.9957351E-01
  4.8776936E+00  6.1626484E+00  6.8814065E+00  6.8882518E+00  6.8934761E+00  1.7072423E+02  6.8935689E+00  6.9240068E+00  6.7557028E+00  6.1628307E+00  4.8777559E+00  4.2676630E-01
  5.2469440E+00  6.5252216E+00  7.2410178E+00  7.2490582E+00  7.2542510E+00  1.8171810E+02  7.2544660E+00  7.2844370E+00  7.1174795E+00  6.5254067E+00  5.2470083E+00  4.5584038E-01
  5.6311324E+00  6.9027651E+00  7.6156603E+00  7.6248484E+00  7.6300364E+00  1.9314808E+02  7.6303730E+00  7.6598601E+00  7.4942493E+00  6.9029527E+00  5.6311987E+00  4.8691022E-01
  6.0306388E+00  7.2956546E+00  8.0057115E+00  8.0159978E+00  8.0212104E+00  2.0501901E+02  8.0216682E+00  8.0506514E+00  7.8863905E+00  7.2958447E+00  6.0307071E+00  5.2009648E-01
  6.4458427E+00  7.7042654E+00  8.4115485E+00  8.4228811E+00  8.4281505E+00  2.1733551E+02  8.4287289E+00  8.4571855E+00  8.2942811E+00  7.7044579E+00  6.4459127E+00  5.5552633E-01
  6.8771224E+00  8.1289717E+00  8.8335474E+00  8.8458720E+00  8.8512334E+00  2.3010191E+02  8.8519321E+00  8.8798360E+00  8.7182981E+00  8.1291665E+00  6.8771942E+00  5.9333374E-01
  7.3248555E+00  8.5701464E+00  9.2720836E+00  9.2853431E+00  9.2908348E+00  2.4332230E+02  9.2916533E+00  9.3189752E+00  9.1588177E+00  8.5703434E+00  7.3249290E+00  6.3365982E-01
  7.7894178E+00  9.0281607E+00  9.7275309E+00  9.7416651E+00  9.7473289E+00  2.5700048E+02  9.7482669E+00  9.7749738E+00  9.6162143E+00  9.0283599E+00  7.7894929E+00  6.7665315E-01
  8.2711835E+00  9.5033838E+00  1.0200261E+01  1.0215207E+01  1.0221088E+01  2.7113999E+02  1.0222146E+01  1.0248201E+01  1.0090861E+01  9.5035852E+00  8.2712602E+00  7.2247012E-01
  8.7705247E+00  9.9961829E+00  1.0690646E+01  1.0706335E+01  1.0712484E+01  2.8574409E+02  1.0713660E+01  1.0739022E+01  1.0583129E+01  9.9963862E+00  8.7706030E+00  7.7127530E-01
  9.2878112E+00  1.0506922E+01  1.1199051E+01  1.1215414E+01  1.1221883E+01  3.0081578E+02  1.1223178E+01  1.1247802E+01  1.1093386E+01  1.0507127E+01  9.2878909E+00  8.2324183E-01
  9.8234099E+00  1.1035963E+01  1.1725843E+01  1.1742803E+01  1.1749653E+01  3.1635775E+02  1.1751066E+01  1.1774901E+01  1.1621999E+01  1.1036170E+01  9.8234909E+00  8.7855179E-01
  1.0377685E+01  1.1583663E+01  1.2271384E+01  1.2288862E+01  1.2296154E+01  3.3237243E+02  1.2297686E+01  1.2320676E+01  1.2169330E+01  1.1583872E+01  1.0377767E+01  9.3739662E-01
  1.0950996E+01  1.2150377E+01  1.2836032E+01  1.2853944E+01  1.2861748E+01  3.4886195E+02  1.2863397E+01  1.2885483E+01  1.2735738E+01  1.2150588E+01  1.0951080E+01  9.9997758E-01
  1.1543702E+01  1.2736456E+01  1.3420144E+01  1.3438399E+01  1.3446788E+01  3.6582818E+02  1.3448556E+01  1.3469670E+01  1.3321581E+01  1.2736668E+01  1.1543787E+01  1.0665062E+00
  1.2156154E+01  1.3342245E+01  1.4024070E+01  1.4042573E+01  1.4051628E+01  3.8327267E+02  1.4053513E+01  1.4073584E+01  1.3927210E+01  1.3342459E+01  1.2156240E+01  1.1372045E+00
  1.2788701E+01  1.3968086E+01  1.4648159E+01  1.4666807E+01  1.4676615E+01  4.0119669E+02  1.4678617E+01  1.4697565E+01  1.4552972E+01  1.3968301E+01  1.2788789E+01  1.2123061E+00
  1.3441688E+01  1.4614314E+01  1.5292751E+01  1.5311436E+01  1.5322091E+01  4.1960123E+02  1.5324211E+01  1.5341950E+01  1.5199211E+01  1.4614532E+01  1.3441777E+01  1.2920559E+00
  1.4115453E+01  1.5281262E+01  1.5958185E+01  1.5976792E+01  1.5988394E+01  4.3848698E+02  1.5990632E+01  1.6007068E+01  1.5866265E+01  1.5281481E+01  1.4115543E+01  1.3767114E+00
  1.4810330E+01  1.5969254E+01  1.6644794E+01  1.6663200E+01  1.6675857E+01  4.5785434E+02  1.6678213E+01  1.6693245E+01  1.6554467E+01  1.5969475E+01  1.4810421E+01  1.4665425E+00
  1.5526648E+01  1.6678609E+01  1.7352904E+01  1.7370978E+01  1.7384808E+01  4.7770340E+02  1.7387281E+01  1.7400800E+01  1.7264144E+01  1.6678831E+01  1.5526739E+01  1.5618327E+00
  1.6264727E+01  1.7409641E+01  1.8082836E+01  1.8100439E+01  1.8115566E+01  4.9803398E+02  1.8118157E+01  1.8130044E+01  1.7995617E+01  1.7409864E+01  1.6264820E+01  1.6628795E+00
  1.7024885E+01  1.8162654E+01  1.8834905E+01  1.8851888E+01  1.8868449E+01  5.1884559E+02  1.8871157E+01  1.8881284E+01  1.8749203E+01  1.8162879E+01  1.7024979E+01  1.7699949E+00
  1.7807431E+01  1.8937949E+01  1.9609419E+01  1.9625624E+01  1.9643763E+01  5.4013745E+02  1.9646589E+01  1.9654818E+01  1.9525208E+01  1.8938175E+01  1.7807525E+01  1.8835059E+00
  1.8612667E+01  1.9735816E+01  2.0406679E+01  2.0421939E+01  2.0441810E+01  5.6190850E+02  2.0444755E+01  2.0450937E+01  2.0323936E+01  1.9736043E+01  1.8612762E+01  2.0037558E+00
  1.9440888E+01  2.0556539E+01  2.1226980E+01  2.1241115E+01  2.1262886E+01  5.8415736E+02  2.1265948E+01  2.1269924E+01  2.1145681E+01  2.0556767E+01  1.9440984E+01  2.1311042E+00
  2.0292383E+01  2.1400393E+01  2.2070609E+01  2.2083429E+01  2.2107276E+01  6.0688238E+02  2.2110457E+01  2.2112055E+01  2.1990730E+01  2.1400623E+01  2.0292480E+01  2.2659283E+00
  2.1167432E+01  2.2267646E+01  2.2937844E+01  2.2949146E+01  2.2975261E+01  6.3008161E+02  2.2978560E+01  2.2977597E+01  2.2859363E+01  2.2267877E+01  2.1167529E+01  2.4086233E+00
  2.2066305E+01  2.3158556E+01  2.3828957E+01  2.3838525E+01  2.3867111E+01  6.5375282E+02  2.3870529E+01  2.3866808E+01  2.3751851E+01  2.3158789E+01  2.2066404E+01  2.5596034E+00
  2.2989268E+01  2.4073373E+01  2.4744210E+01  2.4751815E+01  2.4783089E+01  6.7789348E+02  2.4786626E+01  2.4779935E+01  2.4668457E+01  2.4073606E+01  2.2989367E+01  2.7193024E+00
  2.3936575E+01  2.5012335E+01  2.5683857E+01  2.5689255E+01  2.5723450E+01  7.0250077E+02  2.5727106E+01  2.5717220E+01  2.5609435E+01  2.5012570E+01  2.3936675E+01  2.8881750E+00
  9.7028385E-01  2.2310609E+00  2.9281629E+00  2.9503106E+00  2.9535649E+00  5.4856517E+01  2.9539307E+00  2.9804638E+00  2.8263577E+00  2.2312065E+00  9.7030742E-01  1.6448986E-01
  1.1522848E+00  2.4062471E+00  3.1002822E+00  3.1237057E+00  3.1267394E+00  5.9887619E+01  3.1272260E+00  3.1535163E+00  3.0004700E+00  2.4063974E+00  1.1523124E+00  1.7433798E-01
  1.3428498E+00  2.5900722E+00  3.2810899E+00  3.3057590E+00  3.3085790E+00  6.5217243E+01  3.3091858E+00  3.3352374E+00  3.1832272E+00  2.5902270E+00  1.3428812E+00  1.8494079E-01
  1.5422769E+00  2.7828311E+00  3.4708797E+00  3.4967646E+00  3.4993785E+00  7.0851348E+01  3.5001045E+00  3.5259208E+00  3.3749244E+00  2.7829902E+00  1.5423120E+00  1.9634701E-01
  1.7508658E+00  2.9848201E+00  3.6699472E+00  3.6970179E+00  3.6994341E+00  7.6795704E+01  3.7002786E+00  3.7258617E+00  3.5758586E+00  2.9849834E+00  1.7509045E+00  2.0860815E-01
  1.9689173E+00  3.1963369E+00  3.8785894E+00  3.9068158E+00  3.9090433E+00  8.3055891E+01  3.9100057E+00  3.9353569E+00  3.7863280E+00  3.1965042E+00  1.9689594E+00  2.2177872E-01
  2.1967334E+00  3.4176803E+00  4.0971046E+00  4.1264564E+00  4.1285052E+00  8.9637291E+01  4.1295848E+00  4.1547041E+00  4.0066321E+00  3.4178514E+00  2.1967786E+00  2.3591630E-01
  2.4346167E+00  3.6491498E+00  4.3257920E+00  4.3562386E+00  4.3581195E+00  9.6545088E+01  4.3593158E+00  4.3842020E+00  4.2370711E+00  3.6493246E+00  2.4346650E+00  2.5108173E-01
  2.6828708E+00  3.8910457E+00  4.5649518E+00  4.5964620E+00  4.5981870E+00  1.0378427E+02  4.5994995E+00  4.6241501E+00  4.4779464E+00  3.8912240E+00  2.6829220E+00  2.6733929E-01
  2.9417995E+00  4.1436689E+00  4.8148847E+00  4.8474268E+00  4.8490091E+00  1.1135960E+02  4.8504372E+00  4.8748484E+00  4.7295598E+00  4.1438506E+00  2.9418536E+00  2.8475683E-01
  3.2117072E+00  4.4073203E+00  5.0758920E+00  5.1094335E+00  5.1108874E+00  1.1927565E+02  5.1124308E+00  5.1365972E+00  4.9922134E+00  4.4075053E+00  3.2117640E+00  3.0340595E-01
  3.4928981E+00  4.6823012E+00  5.3482752E+00  5.3827826E+00  5.3841240E+00  1.2753678E+02  5.3857821E+00  5.4096968E+00  5.2662097E+00  4.6824894E+00  3.4929574E+00  3.2336220E-01
  3.7856763E+00  4.9689123E+00  5.6323356E+00  5.6677745E+00  5.6690207E+00  1.3614713E+02  5.6707933E+00  5.6944474E+00  5.5518510E+00  4.9691035E+00  3.7857382E+00  3.4470524E-01
  4.0903458E+00  5.2674542E+00  5.9283744E+00  5.9647091E+00  5.9658791E+00  1.4511062E+02  5.9677658E+00  5.9911489E+00  5.8494392E+00  5.2676484E+00  4.0904100E+00  3.6751905E-01
  4.4072095E+00  5.5782267E+00  6.2366923E+00  6.2738857E+00  6.2750003E+00  1.5443096E+02  6.2770010E+00  6.3001003E+00  6.1592759E+00  5.5784237E+00  4.4072760E+00  3.9189215E-01
  4.7365699E+00  5.9015286E+00  6.5575892E+00  6.5956028E+00  6.5966848E+00  1.6411161E+02  6.5987991E+00  6.6216000E+00  6.4816618E+00  5.9017283E+00  4.7366385E+00  4.1791778E-01
  5.0787282E+00  6.2376577E+00  6.8913642E+00  6.9301575E+00  6.9312320E+00  1.7415584E+02  6.9334596E+00  6.9559451E+00  6.8168967E+00  6.2378600E+00  5.0787989E+00  4.4569414E-01
  5.4339843E+00  6.5869101E+00  7.2383150E+00  7.2778457E+00  7.2789398E+00  1.8456667E+02  7.2812808E+00  7.3034312E+00  7.1652790E+00  6.5871150E+00  5.4340571E+00  4.7532463E-01
