# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_30/LUXqed17_PDF4LHC15_nnlo_30-mu2-10000-imem-30.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -ymax 12.0 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_30/LUXqed17_plus_PDF4LHC15_nnlo_30_0030.dat
# Stamped by ./gen_qed_grid on  3/08/2017 at 07:04:09
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_30, imem =           30
 # Qphoton =    100.00000000000000     
# charm mass = 1.3000000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.5600000E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.57560041661816     
 # QCD coupling at MZ =   0.11800021884307436     
# ymax =  12.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031859, mom_gluon =    0.4549828, mom_weighted_gluon =    0.4549828
# total momentum  (final) at Qlo (& components) 0.9994751 0.0000000 0.0048432 0.0138498 0.0221219 0.0339570 0.0386811 0.4517970 0.1311302 0.2569802 0.0243044 0.0137907 0.0048337 0.0000000 0.0000000 0.0031859 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9707764  0.9918364  1.9816115 -0.0023222 -0.0003002 -0.0000492  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00700 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 6.1442124E-06 8.2936352E-06 1.1194904E-05 1.5110938E-05 2.0396541E-05 2.7530467E-05 3.7158640E-05 5.0152366E-05 6.7686698E-05 9.1345808E-05 1.2326451E-04 1.6631795E-04 2.2437529E-04 3.0263781E-04 4.0808748E-04 5.5007849E-04 7.4111067E-04 9.9782918E-04 1.3422959E-03 1.8035700E-03 2.4196114E-03 3.2394636E-03 4.3255786E-03 5.7559903E-03 7.6258360E-03 1.0047507E-02 1.3148571E-02 1.7066724E-02 2.1941529E-02 2.7903648E-02 3.5063318E-02 4.3500507E-02 5.3258925E-02 6.4344971E-02 7.6731190E-02 9.0362742E-02 1.0516500E-01 1.2105078E-01 1.3792623E-01 1.5569518E-01 1.7426191E-01 1.9353276E-01 2.1341683E-01 2.3382624E-01 2.5467604E-01 2.7588402E-01 2.9737071E-01 3.1905927E-01 3.4087579E-01 3.6274949E-01 3.8461320E-01 4.0640386E-01 4.2806301E-01 4.4953726E-01 4.7077868E-01 4.9174506E-01 5.1240004E-01 5.3271304E-01 5.5265917E-01 5.7221885E-01 5.9137751E-01 6.1012510E-01 6.2845560E-01 6.4636656E-01 6.6385855E-01 6.8093470E-01 6.9760029E-01 7.1386231E-01 7.2972912E-01 7.4521012E-01 7.6031550E-01 7.7505598E-01 7.8944265E-01 8.0348676E-01 8.1719965E-01 8.3059260E-01 8.4367673E-01 8.5646300E-01 8.6896209E-01 8.8118439E-01 8.9313999E-01 9.0483864E-01 9.1628974E-01 9.2750234E-01 9.3848513E-01 9.4924647E-01 9.5979436E-01 9.7013648E-01 9.8028016E-01 9.9023242E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  1.1357413E+00  2.6022185E+00  3.3530714E+00  3.4537473E+00  3.4953954E+00  6.2916964E+01  3.4990711E+00  3.4472318E+00  3.3453422E+00  2.6023390E+00  1.1357609E+00  1.8545919E-01
  1.3528985E+00  2.8116878E+00  3.5595415E+00  3.6599733E+00  3.7013257E+00  6.8966165E+01  3.7050497E+00  3.6537322E+00  3.5519368E+00  2.8118123E+00  1.3529213E+00  1.9723056E-01
  1.5810483E+00  3.0322308E+00  3.7771238E+00  3.8773135E+00  3.9183763E+00  7.5409494E+01  3.9221489E+00  3.8713443E+00  3.7696413E+00  3.0323591E+00  1.5810742E+00  2.0994060E-01
  1.8206221E+00  3.2642754E+00  4.0062457E+00  4.1061946E+00  4.1469746E+00  8.2257341E+01  4.1507960E+00  4.1004946E+00  3.9988831E+00  3.2644073E+00  1.8206509E+00  2.2365282E-01
  2.0720559E+00  3.5082542E+00  4.2473397E+00  4.3470478E+00  4.3875527E+00  8.9519913E+01  4.3914232E+00  4.3416147E+00  4.2400946E+00  3.5083896E+00  2.0720877E+00  2.3843463E-01
  2.3357904E+00  3.7646042E+00  4.5008427E+00  4.6003091E+00  4.6405475E+00  9.7207223E+01  4.6444674E+00  4.5951406E+00  4.4937131E+00  3.7647430E+00  2.3358249E+00  2.5435750E-01
  2.6122704E+00  4.0337668E+00  4.7671963E+00  4.8664189E+00  4.9064003E+00  1.0532908E+02  4.9103698E+00  4.8615128E+00  4.7601800E+00  4.0339090E+00  2.6123075E+00  2.7149721E-01
  2.9019447E+00  4.3161877E+00  5.0468463E+00  5.1458215E+00  5.1855565E+00  1.1389510E+02  5.1895759E+00  5.1411757E+00  5.0399411E+00  4.3163331E+00  2.9019844E+00  2.8993405E-01
  3.2052663E+00  4.6123162E+00  5.3402424E+00  5.4389653E+00  5.4784659E+00  1.2291466E+02  5.4825355E+00  5.4345778E+00  5.3334463E+00  4.6124646E+00  3.2053084E+00  3.0975304E-01
  3.5226914E+00  4.9226051E+00  5.6478380E+00  5.7463022E+00  5.7855816E+00  1.3239694E+02  5.7897017E+00  5.7421711E+00  5.6411491E+00  4.9227565E+00  3.5227359E+00  3.3104424E-01
  3.8546799E+00  5.2475107E+00  5.9700901E+00  6.0682875E+00  6.1073605E+00  1.4235089E+02  6.1115315E+00  6.0644111E+00  5.9635065E+00  5.2476650E+00  3.8547266E+00  3.5390293E-01
  4.2016945E+00  5.5874923E+00  6.3074590E+00  6.4053795E+00  6.4442626E+00  1.5278521E+02  6.4484848E+00  6.4017560E+00  6.3009788E+00  5.5876494E+00  4.2017434E+00  3.7842990E-01
  4.5642009E+00  5.9430118E+00  6.6604078E+00  6.7580395E+00  6.7967508E+00  1.6370838E+02  6.8010246E+00  6.7546672E+00  6.6540290E+00  5.9431716E+00  4.5642519E+00  4.0473178E-01
  4.9426673E+00  6.3145338E+00  7.0294020E+00  7.1267309E+00  7.1652908E+00  1.7512862E+02  7.1696166E+00  7.1236084E+00  7.0231231E+00  6.3146962E+00  4.9427203E+00  4.3292126E-01
  5.3375639E+00  6.7025246E+00  7.4149099E+00  7.5119195E+00  7.5503504E+00  1.8705390E+02  7.5547286E+00  7.5090452E+00  7.4087290E+00  6.7026896E+00  5.3376189E+00  4.6311744E-01
  5.7493632E+00  7.1074527E+00  7.8174015E+00  7.9140729E+00  7.9523996E+00  1.9949192E+02  7.9568305E+00  7.9114454E+00  7.8113168E+00  7.1076201E+00  5.7494200E+00  4.9544613E-01
  6.1785388E+00  7.5297877E+00  8.2373485E+00  8.3336600E+00  8.3719100E+00  2.1245013E+02  8.3763940E+00  8.3312780E+00  8.2313584E+00  7.5299575E+00  6.1785975E+00  5.3004019E-01
  6.6255660E+00  7.9700005E+00  8.6752239E+00  8.7711510E+00  8.8093544E+00  2.2593570E+02  8.8138921E+00  8.7690132E+00  8.6693269E+00  7.9701727E+00  6.6256264E+00  5.6703988E-01
  7.0909208E+00  8.4285628E+00  9.1315019E+00  9.2270167E+00  9.2652069E+00  2.3995552E+02  9.2697986E+00  9.2251219E+00  9.1256962E+00  8.4287372E+00  7.0909828E+00  6.0659322E-01
