# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_30/LUXqed17_PDF4LHC15_nnlo_30-mu2-10000-imem-13.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -ymax 12.0 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_30/LUXqed17_plus_PDF4LHC15_nnlo_30_0013.dat
# Stamped by ./gen_qed_grid on  3/08/2017 at 07:03:56
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_30, imem =           13
 # Qphoton =    100.00000000000000     
# charm mass = 1.3000000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.5600000E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.57560041661816     
 # QCD coupling at MZ =   0.11800021884307436     
# ymax =  12.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031849, mom_gluon =    0.4552353, mom_weighted_gluon =    0.4552353
# total momentum  (final) at Qlo (& components) 0.9997378 0.0000000 0.0048533 0.0138012 0.0222531 0.0338759 0.0388198 0.4520505 0.1312839 0.2565561 0.0244732 0.0137421 0.0048438 0.0000000 0.0000000 0.0031849 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  3.0518615  1.0287392  1.9975599  0.0259118 -0.0003002 -0.0000492  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00700 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 6.1442124E-06 8.2936352E-06 1.1194904E-05 1.5110938E-05 2.0396541E-05 2.7530467E-05 3.7158640E-05 5.0152366E-05 6.7686698E-05 9.1345808E-05 1.2326451E-04 1.6631795E-04 2.2437529E-04 3.0263781E-04 4.0808748E-04 5.5007849E-04 7.4111067E-04 9.9782918E-04 1.3422959E-03 1.8035700E-03 2.4196114E-03 3.2394636E-03 4.3255786E-03 5.7559903E-03 7.6258360E-03 1.0047507E-02 1.3148571E-02 1.7066724E-02 2.1941529E-02 2.7903648E-02 3.5063318E-02 4.3500507E-02 5.3258925E-02 6.4344971E-02 7.6731190E-02 9.0362742E-02 1.0516500E-01 1.2105078E-01 1.3792623E-01 1.5569518E-01 1.7426191E-01 1.9353276E-01 2.1341683E-01 2.3382624E-01 2.5467604E-01 2.7588402E-01 2.9737071E-01 3.1905927E-01 3.4087579E-01 3.6274949E-01 3.8461320E-01 4.0640386E-01 4.2806301E-01 4.4953726E-01 4.7077868E-01 4.9174506E-01 5.1240004E-01 5.3271304E-01 5.5265917E-01 5.7221885E-01 5.9137751E-01 6.1012510E-01 6.2845560E-01 6.4636656E-01 6.6385855E-01 6.8093470E-01 6.9760029E-01 7.1386231E-01 7.2972912E-01 7.4521012E-01 7.6031550E-01 7.7505598E-01 7.8944265E-01 8.0348676E-01 8.1719965E-01 8.3059260E-01 8.4367673E-01 8.5646300E-01 8.6896209E-01 8.8118439E-01 8.9313999E-01 9.0483864E-01 9.1628974E-01 9.2750234E-01 9.3848513E-01 9.4924647E-01 9.5979436E-01 9.7013648E-01 9.8028016E-01 9.9023242E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  1.0652278E+00  2.3455204E+00  3.0073206E+00  3.1443160E+00  2.9367378E+00  5.4507045E+01  2.9966656E+00  3.1577101E+00  3.0477665E+00  2.3456409E+00  1.0652473E+00  1.8282921E-01
  1.2707683E+00  2.5451719E+00  3.2053006E+00  3.3417702E+00  3.1358318E+00  6.0526583E+01  3.1949160E+00  3.3551120E+00  3.2450885E+00  2.5452961E+00  1.2707909E+00  1.9431066E-01
  1.4875659E+00  2.7561400E+00  3.4146126E+00  3.5505638E+00  3.3462467E+00  6.6944343E+01  3.4045031E+00  3.5638565E+00  3.4537541E+00  2.7562678E+00  1.4875913E+00  2.0671569E-01
  1.7160476E+00  2.9788491E+00  3.6356812E+00  3.7711204E+00  3.5684073E+00  7.3770627E+01  3.6258514E+00  3.7843669E+00  3.6741877E+00  2.9789803E+00  1.7160758E+00  2.2010757E-01
  1.9566456E+00  3.2137283E+00  3.8689359E+00  4.0038684E+00  3.8027434E+00  8.1015555E+01  3.8593904E+00  4.0170717E+00  3.9068185E+00  3.2138630E+00  1.9566765E+00  2.3455343E-01
  2.2097965E+00  3.4612118E+00  4.1148111E+00  4.2492410E+00  4.0496899E+00  8.8689060E+01  4.1055544E+00  4.2624042E+00  4.1520806E+00  3.4613497E+00  2.2098300E+00  2.5012449E-01
  2.4759418E+00  3.7217380E+00  4.3737459E+00  4.5076761E+00  4.3096861E+00  9.6800877E+01  4.3647825E+00  4.5208021E+00  4.4104128E+00  3.7218790E+00  2.4759778E+00  2.6689626E-01
  2.7555269E+00  3.9957496E+00  4.6461836E+00  4.7796157E+00  4.5831757E+00  1.0536054E+02  4.6375181E+00  4.7927074E+00  4.6822582E+00  3.9958937E+00  2.7555654E+00  2.8494877E-01
  3.0490017E+00  4.2836936E+00  4.9325721E+00  5.0655061E+00  4.8706065E+00  1.1437737E+02  4.9242086E+00  5.0785663E+00  4.9680642E+00  4.2838407E+00  3.0490425E+00  3.0436679E-01
  3.3568195E+00  4.5860204E+00  5.2333626E+00  5.3657970E+00  5.1724303E+00  1.2386047E+02  5.2253054E+00  5.3788287E+00  5.2682821E+00  4.5861703E+00  3.3568625E+00  3.2524009E-01
  3.6794372E+00  4.9031839E+00  5.5490102E+00  5.6809419E+00  5.4891024E+00  1.3381873E+02  5.5412637E+00  5.6939479E+00  5.5833667E+00  4.9033367E+00  3.6794825E+00  3.4766370E-01
  4.0173151E+00  5.2356414E+00  5.8799734E+00  6.0113974E+00  5.8210814E+00  1.4426077E+02  5.8725417E+00  6.0243803E+00  5.9137761E+00  5.2357969E+00  4.0173624E+00  3.7173817E-01
  4.3709162E+00  5.5838527E+00  6.2267137E+00  6.3576227E+00  6.1688290E+00  1.5519503E+02  6.2196008E+00  6.3705855E+00  6.2599716E+00  5.5840109E+00  4.3709656E+00  3.9756984E-01
  4.7407063E+00  5.9482804E+00  6.5896950E+00  6.7200800E+00  6.5328095E+00  1.6662964E+02  6.5829050E+00  6.7330253E+00  6.6224170E+00  5.9484412E+00  4.7407577E+00  4.2527115E-01
  5.1271536E+00  6.3293892E+00  6.9693840E+00  7.0992334E+00  6.9134897E+00  1.7857253E+02  6.9629209E+00  7.1121640E+00  7.0015788E+00  6.3295525E+00  5.1272069E+00  4.5496095E-01
  5.5307280E+00  6.7276457E+00  7.3662493E+00  7.4955490E+00  7.3113383E+00  1.9103135E+02  7.3601170E+00  7.5084676E+00  7.3979253E+00  6.7278115E+00  5.5307832E+00  4.8676479E-01
  5.9519015E+00  7.1435180E+00  7.7807612E+00  7.9094945E+00  7.7268260E+00  2.0401346E+02  7.7749637E+00  7.9224037E+00  7.8119268E+00  7.1436861E+00  5.9519584E+00  5.2081528E-01
  6.3911471E+00  7.5774754E+00  8.2133916E+00  8.3415386E+00  8.1604246E+00  2.1752600E+02  8.2079326E+00  8.3544412E+00  8.2440548E+00  7.5776458E+00  6.3912057E+00  5.5725244E-01
  6.8489390E+00  8.0299880E+00  8.6646132E+00  8.7921510E+00  8.6126071E+00  2.3157578E+02  8.6594965E+00  8.8050497E+00  8.6947819E+00  8.0301606E+00  6.8489993E+00  5.9622403E-01
