  7.6286479E+00  8.9967026E+00  9.4369633E+00  9.7725874E+00  9.8569192E+00  2.5557964E+02  9.8032608E+00  9.7609429E+00  9.5738523E+00  8.9968777E+00  7.6287101E+00  6.5015277E-01
  8.1326543E+00  9.4934506E+00  9.9352948E+00  1.0266966E+01  1.0350526E+01  2.7067778E+02  1.0297818E+01  1.0255712E+01  1.0070039E+01  9.4936279E+00  8.1327181E+00  6.9535971E-01
  8.6563897E+00  1.0009941E+01  1.0453376E+01  1.0781106E+01  1.0863954E+01  2.8632875E+02  1.0812181E+01  1.0770239E+01  1.0586009E+01  1.0010120E+01  8.6564550E+00  7.4361655E-01
  9.2003303E+00  1.0546644E+01  1.0991683E+01  1.1315479E+01  1.1397676E+01  3.0253825E+02  1.1346827E+01  1.1304996E+01  1.1122237E+01  1.0546825E+01  9.2003970E+00  7.9510625E-01
  9.7649514E+00  1.1104030E+01  1.1550690E+01  1.1870553E+01  1.1952166E+01  3.1931167E+02  1.1902227E+01  1.1860450E+01  1.1679196E+01  1.1104213E+01  9.7650195E+00  8.5002162E-01
  1.0350727E+01  1.1682566E+01  1.2130870E+01  1.2446796E+01  1.2527895E+01  3.3665413E+02  1.2478854E+01  1.2437071E+01  1.2257360E+01  1.1682752E+01  1.0350797E+01  9.0856575E-01
  1.0958130E+01  1.2282719E+01  1.2732696E+01  1.3044673E+01  1.3125335E+01  3.5457038E+02  1.3077180E+01  1.3035323E+01  1.2857200E+01  1.2282907E+01  1.0958200E+01  9.7095248E-01
  1.1587629E+01  1.2904953E+01  1.3356637E+01  1.3664648E+01  1.3744953E+01  3.7306488E+02  1.3697673E+01  1.3655671E+01  1.3479185E+01  1.2905142E+01  1.1587702E+01  1.0374070E+00
  1.2239694E+01  1.3549728E+01  1.4003160E+01  1.4307181E+01  1.4387217E+01  3.9214176E+02  1.4340799E+01  1.4298574E+01  1.4123782E+01  1.3549919E+01  1.2239768E+01  1.1081662E+00
  1.2914790E+01  1.4217502E+01  1.4672730E+01  1.4972730E+01  1.5052589E+01  4.1180483E+02  1.5007022E+01  1.4964490E+01  1.4791455E+01  1.4217695E+01  1.2914864E+01  1.1834795E+00
  1.3613377E+01  1.4908729E+01  1.5365809E+01  1.5661748E+01  1.5741530E+01  4.3205754E+02  1.5696803E+01  1.5653872E+01  1.5482665E+01  1.4908923E+01  1.3613453E+01  1.2636091E+00
  1.4335915E+01  1.5623860E+01  1.6082855E+01  1.6374686E+01  1.6454496E+01  4.5290303E+02  1.6410598E+01  1.6367172E+01  1.6197869E+01  1.5624056E+01  1.4335992E+01  1.3488309E+00
  1.5082858E+01  1.6363339E+01  1.6824320E+01  1.7111987E+01  1.7191940E+01  4.7434408E+02  1.7148860E+01  1.7104833E+01  1.6937520E+01  1.6363537E+01  1.5082936E+01  1.4394349E+00
  1.5854655E+01  1.7127608E+01  1.7590655E+01  1.7874093E+01  1.7954311E+01  4.9638315E+02  1.7912039E+01  1.7867296E+01  1.7702067E+01  1.7127807E+01  1.5854734E+01  1.5357260E+00
  1.6651751E+01  1.7917102E+01  1.8382304E+01  1.8661438E+01  1.8742051E+01  5.1902233E+02  1.8700577E+01  1.8654997E+01  1.8491955E+01  1.7917303E+01  1.6651831E+01  1.6380245E+00
  1.7474587E+01  1.8732251E+01  1.9199707E+01  1.9474452E+01  1.9555601E+01  5.4226338E+02  1.9514914E+01  1.9468365E+01  1.9307622E+01  1.8732453E+01  1.7474668E+01  1.7466673E+00
  1.8323596E+01  1.9573477E+01  2.0043297E+01  2.0313558E+01  2.0395391E+01  5.6610771E+02  2.0355482E+01  2.0307822E+01  2.0149502E+01  1.9573681E+01  1.8323678E+01  1.8620078E+00
  1.9199207E+01  2.0441199E+01  2.0913502E+01  2.1179172E+01  2.1261850E+01  5.9055637E+02  2.1222708E+01  2.1173786E+01  2.1018022E+01  2.0441404E+01  1.9199290E+01  1.9844176E+00
  2.0101841E+01  2.1335825E+01  2.1810743E+01  2.2071704E+01  2.2155398E+01  6.1561006E+02  2.2117014E+01  2.2066666E+01  2.1913603E+01  2.1336031E+01  2.0101925E+01  2.1142866E+00
  2.1031913E+01  2.2257758E+01  2.2735436E+01  2.2991556E+01  2.3076448E+01  6.4126913E+02  2.3038813E+01  2.2986864E+01  2.2836660E+01  2.2257966E+01  2.1031998E+01  2.2520244E+00
  2.1989831E+01  2.3207392E+01  2.3687987E+01  2.3939121E+01  2.4025406E+01  6.6753357E+02  2.3988511E+01  2.3934774E+01  2.3787598E+01  2.3207601E+01  2.1989916E+01  2.3980608E+00
  2.2975994E+01  2.4185113E+01  2.4668796E+01  2.4914786E+01  2.5002673E+01  6.9440301E+02  2.4966508E+01  2.4910782E+01  2.4766817E+01  2.4185324E+01  2.2976081E+01  2.5528469E+00
  2.3990796E+01  2.5191299E+01  2.5678254E+01  2.5918927E+01  2.6008638E+01  7.2187674E+02  2.5973195E+01  2.5915265E+01  2.5774710E+01  2.5191511E+01  2.3990883E+01  2.7168560E+00
  2.5034619E+01  2.6226317E+01  2.6716746E+01  2.6951912E+01  2.7043684E+01  7.4995369E+02  2.7008954E+01  2.6948590E+01  2.6811658E+01  2.6226530E+01  2.5034707E+01  2.8905847E+00
  2.6107839E+01  2.7290526E+01  2.7784646E+01  2.8014098E+01  2.8108185E+01  7.7863242E+02  2.8074160E+01  2.8011116E+01  2.7878036E+01  2.7290740E+01  2.6107928E+01  3.0745540E+00
  2.7210820E+01  2.8384274E+01  2.8882319E+01  2.9105836E+01  2.9202506E+01  8.0791116E+02  2.9169178E+01  2.9103191E+01  2.8974210E+01  2.8384489E+01  2.7210910E+01  3.2693103E+00
  1.0676493E+00  2.4441564E+00  2.9026616E+00  3.2216214E+00  3.2997202E+00  5.9146800E+01  3.2502021E+00  3.2103325E+00  3.0280106E+00  2.4442893E+00  1.0676708E+00  1.7471018E-01
  1.2668157E+00  2.6358270E+00  3.0954235E+00  3.4106834E+00  3.4875991E+00  6.4663014E+01  3.4390572E+00  3.3997902E+00  3.2185706E+00  2.6359640E+00  1.2668407E+00  1.8548874E-01
  1.4756842E+00  2.8372816E+00  3.2979364E+00  3.6095653E+00  3.6853223E+00  7.0522967E+01  3.6377390E+00  3.5990627E+00  3.4189248E+00  2.8374226E+00  1.4757125E+00  1.9710993E-01
  1.6946151E+00  3.0488773E+00  3.5105588E+00  3.8186228E+00  3.8932456E+00  7.6734632E+01  3.8466035E+00  3.8085060E+00  3.6294308E+00  3.0490222E+00  1.6946466E+00  2.0962944E-01
  1.9239719E+00  3.2709739E+00  3.7336523E+00  4.0382145E+00  4.1117278E+00  8.3305787E+01  4.0660102E+00  4.0284788E+00  3.8504486E+00  3.2711224E+00  1.9240064E+00  2.2310628E-01
  2.1641206E+00  3.5039338E+00  3.9675812E+00  4.2687015E+00  4.3411306E+00  9.0244020E+01  4.2963213E+00  4.2593426E+00  4.0823414E+00  3.5040860E+00  2.1641581E+00  2.3760291E-01
  2.4154296E+00  3.7481222E+00  4.2127123E+00  4.5104479E+00  4.5818182E+00  9.7556713E+01  4.5379016E+00  4.5014615E+00  4.3254748E+00  3.7482779E+00  2.4154699E+00  2.5318547E-01
  2.6782696E+00  4.0039064E+00  4.4694147E+00  4.7638198E+00  4.8341575E+00  1.0525105E+02  4.7911184E+00  4.7552017E+00  4.5802169E+00  4.0040653E+00  2.6783126E+00  2.6992393E-01
  2.9530134E+00  4.2716555E+00  4.7380597E+00  5.0291854E+00  5.0985176E+00  1.1333399E+02  5.0563411E+00  5.0209319E+00  4.8469380E+00  4.2718177E+00  2.9530590E+00  2.8789232E-01
  3.2400354E+00  4.5517408E+00  5.0190205E+00  5.3069150E+00  5.3752693E+00  1.2181229E+02  5.3339411E+00  5.2990221E+00  5.1260100E+00  4.5519061E+00  3.2400836E+00  3.0716887E-01
  3.5397118E+00  4.8445349E+00  5.3126717E+00  5.5973802E+00  5.6647854E+00  1.3069248E+02  5.6242916E+00  5.5898444E+00  5.4178070E+00  4.8447032E+00  3.5397624E+00  3.2783627E-01
  3.8524201E+00  5.1504117E+00  5.6193896E+00  5.9009541E+00  5.9674402E+00  1.3998085E+02  5.9277673E+00  5.8937719E+00  5.7227042E+00  5.1505831E+00  3.8524730E+00  3.4998191E-01
  4.1785387E+00  5.4697464E+00  5.9395516E+00  6.2180109E+00  6.2836092E+00  1.4968350E+02  6.2447440E+00  6.2111790E+00  6.0410780E+00  5.4699206E+00  4.1785939E+00  3.7369804E-01
  4.5184470E+00  5.8029146E+00  6.2735358E+00  6.5489255E+00  6.6136687E+00  1.5980624E+02  6.5755984E+00  6.5424407E+00  6.3733059E+00  5.8030915E+00  4.5185044E+00  3.9908205E-01
  4.8725250E+00  6.1502926E+00  6.6217211E+00  6.8940733E+00  6.9579960E+00  1.7035468E+02  6.9207081E+00  6.8879325E+00  6.7197658E+00  6.1504722E+00  4.8725845E+00  4.2623675E-01
  5.2411529E+00  6.5122568E+00  6.9844867E+00  7.2538301E+00  7.3169686E+00  1.8133417E+02  7.2804509E+00  7.2480304E+00  7.0808363E+00  6.5124389E+00  5.2412143E+00  4.5527056E-01
  5.6247108E+00  6.8891835E+00  7.3622118E+00  7.6285715E+00  7.6909641E+00  1.9274980E+02  7.6552049E+00  7.6231101E+00  7.4568959E+00  6.8893682E+00  5.6247742E+00  4.8629785E-01
  6.0235788E+00  7.2814487E+00  7.7552755E+00  8.0186727E+00  8.0803601E+00  2.0460644E+02  8.0453478E+00  8.0135468E+00  7.8483228E+00  7.2816358E+00  6.0236440E+00  5.1943916E-01
  6.4381362E+00  7.6894277E+00  8.1640561E+00  8.4245082E+00  8.4855336E+00  2.1690866E+02  8.4512570E+00  8.4197154E+00  8.2554950E+00  7.6896171E+00  6.4382032E+00  5.5482156E-01
  6.8687615E+00  8.1134945E+00  8.5889315E+00  8.8464517E+00  8.9068609E+00  2.2966080E+02  8.8733091E+00  8.8419893E+00  8.6787893E+00  8.1136862E+00  6.8688303E+00  5.9257892E-01
  7.3158321E+00  8.5540220E+00  9.0302781E+00  9.2848753E+00  9.3447171E+00  2.4286693E+02  9.3118794E+00  9.2807411E+00  9.1185818E+00  8.5542160E+00  7.3159025E+00  6.3285221E-01
  7.7797239E+00  9.0113815E+00  9.4884710E+00  9.7401497E+00  9.7994763E+00  2.5653085E+02  9.7673423E+00  9.7363415E+00  9.5752469E+00  9.0115776E+00  7.7797960E+00  6.7578990E-01
  8.2608111E+00  9.4859422E+00  9.9638837E+00  1.0212644E+01  1.0271510E+01  2.7065607E+02  1.0240070E+01  1.0209159E+01  1.0049158E+01  9.4861404E+00  8.2608846E+00  7.2154825E-01
  8.7594655E+00  9.9780709E+00  1.0456887E+01  1.0702723E+01  1.0761190E+01  2.8524586E+02  1.0730433E+01  1.0699560E+01  1.0540684E+01  9.9782711E+00  8.7595406E+00  7.7029168E-01
  9.2760570E+00  1.0488132E+01  1.0967851E+01  1.1210752E+01  1.1268882E+01  3.0030318E+02  1.1238799E+01  1.1207909E+01  1.1050196E+01  1.0488334E+01  9.2761335E+00  8.2219320E-01
  9.8109523E+00  1.1016487E+01  1.1497141E+01  1.1737092E+01  1.1794952E+01  3.1583074E+02  1.1765534E+01  1.1734566E+01  1.1578058E+01  1.1016691E+01  9.8110302E+00  8.7743473E-01
  1.0364515E+01  1.1563493E+01  1.2045121E+01  1.2282099E+01  1.2339762E+01  3.3183094E+02  1.2310999E+01  1.2279890E+01  1.2124633E+01  1.1563699E+01  1.0364595E+01  9.3620756E-01
  1.0937107E+01  1.2129505E+01  1.2612150E+01  1.2846128E+01  1.2903672E+01  3.4830592E+02  1.2875555E+01  1.2844233E+01  1.2690280E+01  1.2129713E+01  1.0937187E+01  9.9871279E-01
  1.1529083E+01  1.2714873E+01  1.3198584E+01  1.3429527E+01  1.3487036E+01  3.6525752E+02  1.3459556E+01  1.3427945E+01  1.3275356E+01  1.2715082E+01  1.1529165E+01  1.0651617E+00
  1.2140798E+01  1.3319943E+01  1.3804777E+01  1.4032644E+01  1.4090206E+01  3.8268729E+02  1.4063355E+01  1.4031374E+01  1.3880212E+01  1.3320154E+01  1.2140881E+01  1.1357764E+00
  1.2772598E+01  1.3945056E+01  1.4431075E+01  1.4655819E+01  1.4713528E+01  4.0059650E+02  1.4687297E+01  1.4654858E+01  1.4505196E+01  1.3945269E+01  1.2772683E+01  1.2107899E+00
  1.3424829E+01  1.4590549E+01  1.5077823E+01  1.5299386E+01  1.5357345E+01  4.1898611E+02  1.5331727E+01  1.5298734E+01  1.5150651E+01  1.4590764E+01  1.3424915E+01  1.2904473E+00
  1.4097830E+01  1.5256752E+01  1.5745358E+01  1.5963678E+01  1.6021996E+01  4.3785682E+02  1.5996981E+01  1.5963333E+01  1.5816914E+01  1.5256968E+01  1.4097916E+01  1.3750056E+00
  1.4791933E+01  1.5943991E+01  1.6434014E+01  1.6649018E+01  1.6707811E+01  4.5720901E+02  1.6683393E+01  1.6648979E+01  1.6504319E+01  1.5944208E+01  1.4792020E+01  1.4647347E+00
  1.5507466E+01  1.6652583E+01  1.7144119E+01  1.7355725E+01  1.7415117E+01  4.7704277E+02  1.7391288E+01  1.7355991E+01  1.7213192E+01  1.6652802E+01  1.5507555E+01  1.5599179E+00
  1.6244753E+01  1.7382843E+01  1.7875993E+01  1.8084111E+01  1.8144237E+01  4.9735792E+02  1.8120988E+01  1.8084681E+01  1.7943854E+01  1.7383064E+01  1.6244842E+01  1.6608522E+00
  1.7004108E+01  1.8135076E+01  1.8629953E+01  1.8834483E+01  1.8895483E+01  5.1815395E+02  1.8872808E+01  1.8835355E+01  1.8696622E+01  1.8135297E+01  1.7004198E+01  1.7678495E+00
  1.7785841E+01  1.8909580E+01  1.9406307E+01  1.9607137E+01  1.9669164E+01  5.3943009E+02  1.9647056E+01  1.9608312E+01  1.9471802E+01  1.8909803E+01  1.7785932E+01  1.8812367E+00
  1.8590254E+01  1.9706646E+01  2.0205356E+01  2.0402365E+01  2.0465582E+01  5.6118525E+02  2.0444033E+01  2.0403841E+01  2.0269698E+01  1.9706871E+01  1.8590346E+01  2.0013567E+00
  1.9417642E+01  2.0526559E+01  2.1027397E+01  2.1220450E+01  2.1285030E+01  5.8341807E+02  2.1264033E+01  2.1222227E+01  2.1090603E+01  2.0526785E+01  1.9417735E+01  2.1285688E+00
  2.0268293E+01  2.1369594E+01  2.1872716E+01  2.2061668E+01  2.2127795E+01  6.0612688E+02  2.2107344E+01  2.2063745E+01  2.1934804E+01  2.1369821E+01  2.0268387E+01  2.2632499E+00
  2.1142487E+01  2.2236017E+01  2.2741592E+01  2.2926284E+01  2.2994156E+01  6.2930974E+02  2.2974244E+01  2.2928660E+01  2.2802581E+01  2.2236246E+01  2.1142582E+01  2.4057950E+00
  2.2040496E+01  2.3126088E+01  2.3634298E+01  2.3814558E+01  2.3884384E+01  6.5296440E+02  2.3865005E+01  2.3817232E+01  2.3694204E+01  2.3126317E+01  2.2040591E+01  2.5566178E+00
  2.2962583E+01  2.4040054E+01  2.4551096E+01  2.4726736E+01  2.4798742E+01  6.7708834E+02  2.4779888E+01  2.4729709E+01  2.4609937E+01  2.4040284E+01  2.2962679E+01  2.7161521E+00
  2.3909003E+01  2.4978155E+01  2.5492241E+01  2.5663060E+01  2.5737482E+01  7.0167874E+02  2.5719148E+01  2.5666331E+01  2.5550034E+01  2.4978387E+01  2.3909100E+01  2.8848519E+00
  9.7363570E-01  2.2269534E+00  2.7166062E+00  2.9590229E+00  3.0138924E+00  5.4674336E+01  2.9839575E+00  2.9546129E+00  2.7960502E+00  2.2270990E+00  9.7365927E-01  1.6437132E-01
  1.1551639E+00  2.4016856E+00  2.8917624E+00  3.1315708E+00  3.1855005E+00  5.9693105E+01  3.1562848E+00  3.1274879E+00  2.9696448E+00  2.4018358E+00  1.1551914E+00  1.7420608E-01
  1.3452510E+00  2.5850519E+00  3.0755287E+00  3.3127814E+00  3.3657920E+00  6.5010604E+01  3.3372817E+00  3.3090219E+00  3.1518831E+00  2.5852064E+00  1.3452821E+00  1.8479453E-01
  1.5441952E+00  2.7773472E+00  3.2682014E+00  3.5029486E+00  3.5550609E+00  7.0632780E+01  3.5272429E+00  3.4995090E+00  3.3430604E+00  2.7775058E+00  1.5442299E+00  1.9618532E-01
  1.7522964E+00  2.9788680E+00  3.4700785E+00  3.7023678E+00  3.7536030E+00  7.6565391E+01  3.7264643E+00  3.6992449E+00  3.5434736E+00  2.9790307E+00  1.7523344E+00  2.0842995E-01
  1.9698555E+00  3.1899121E+00  3.6814592E+00  3.9113357E+00  3.9617153E+00  8.2814002E+01  3.9352436E+00  3.9085263E+00  3.7534210E+00  3.1900786E+00  1.9698967E+00  2.2158285E-01
  2.1971745E+00  3.4107783E+00  3.9026437E+00  4.1301502E+00  4.1796962E+00  8.9383983E+01  4.1538795E+00  4.1276514E+00  3.9732018E+00  3.4109486E+00  2.1972188E+00  2.3570155E-01
  2.4345562E+00  3.6417664E+00  4.1339335E+00  4.3591101E+00  4.4078450E+00  9.6280506E+01  4.3826717E+00  4.3569190E+00  4.2031167E+00  3.6419402E+00  2.4346035E+00  2.5084687E-01
  2.6823041E+00  3.8831766E+00  4.3756303E+00  4.5985148E+00  4.6464620E+00  1.0350854E+02  4.6219208E+00  4.5966288E+00  4.4434666E+00  3.8833539E+00  2.6823543E+00  2.6708299E-01
  2.9407224E+00  4.1353099E+00  4.6280370E+00  4.8486644E+00  4.8958480E+00  1.1107284E+02  4.8719280E+00  4.8470808E+00  4.6945535E+00  4.1354905E+00  2.9407753E+00  2.8447773E-01
  3.2101151E+00  4.3984672E+00  4.8914562E+00  5.1098591E+00  5.1563043E+00  1.1897798E+02  5.1329949E+00  5.1085755E+00  4.9566795E+00  4.3986511E+00  3.2101707E+00  3.0310262E-01
  3.4907867E+00  4.6729499E+00  5.1661911E+00  5.3823993E+00  5.4281322E+00  1.2722828E+02  5.4054233E+00  5.3814135E+00  5.2301468E+00  4.6731368E+00  3.4908448E+00  3.2303314E-01
  3.7830413E+00  4.9590586E+00  5.4525447E+00  5.6665851E+00  5.7116333E+00  1.3582788E+02  5.6895148E+00  5.6658948E+00  5.5152578E+00  4.9592485E+00  3.7831018E+00  3.4434889E-01
  4.0871826E+00  5.2570939E+00  5.7508193E+00  5.9627163E+00  6.0071086E+00  1.4478068E+02  5.9855710E+00  5.9623195E+00  5.8123143E+00  5.2572867E+00  4.0872455E+00  3.6713378E-01
  4.4035138E+00  5.5673556E+00  6.0613172E+00  6.2710920E+00  6.3148588E+00  1.5409039E+02  6.2938927E+00  6.2709867E+00  6.1216177E+00  5.5675512E+00  4.4035789E+00  3.9147625E-01
  4.7323372E+00  5.8901425E+00  6.3843395E+00  6.5920103E+00  6.6351839E+00  1.6376046E+02  6.6147800E+00  6.5921947E+00  6.4434687E+00  5.8903407E+00  4.7324044E+00  4.1746947E-01
  5.0739539E+00  6.2257522E+00  6.7201864E+00  6.9257684E+00  6.9683827E+00  1.7379413E+02  6.9485323E+00  6.9262407E+00  6.7781669E+00  6.2259530E+00  5.0740232E+00  4.4521155E-01
  5.4286639E+00  6.5744809E+00  7.0691569E+00  7.2726617E+00  7.3147530E+00  1.8419442E+02  7.2954475E+00  7.2734204E+00  7.1260105E+00  6.5746843E+00  5.4287351E+00  4.7480581E-01
