  7.6615301E+00  9.0600610E+00  9.8724159E+00  9.9131694E+00  9.8414192E+00  2.5616741E+02  9.8746883E+00  9.8245639E+00  9.6752539E+00  9.0602448E+00  7.6616010E+00  6.5205146E-01
  8.1656788E+00  9.5565079E+00  1.0364595E+01  1.0406100E+01  1.0335883E+01  2.7126063E+02  1.0368785E+01  1.0319085E+01  1.0170531E+01  9.5566939E+00  8.1657513E+00  6.9733245E-01
  8.6895512E+00  1.0072697E+01  1.0876615E+01  1.0918808E+01  1.0850150E+01  2.8690700E+02  1.0882693E+01  1.0833363E+01  1.0685602E+01  1.0072886E+01  8.6896252E+00  7.4566512E-01
  9.2336244E+00  1.0609101E+01  1.1408952E+01  1.1451766E+01  1.1384697E+01  3.0311225E+02  1.1416886E+01  1.1367870E+01  1.1220941E+01  1.0609291E+01  9.2337000E+00  7.9723253E-01
  9.7983748E+00  1.1166190E+01  1.1962078E+01  1.2005443E+01  1.1939997E+01  3.1988182E+02  1.1971839E+01  1.1923075E+01  1.1777023E+01  1.1166382E+01  9.7984518E+00  8.5222756E-01
  1.0384277E+01  1.1744431E+01  1.2536466E+01  1.2580307E+01  1.2516524E+01  3.3722082E+02  1.2548024E+01  1.2499448E+01  1.2354322E+01  1.1744626E+01  1.0384356E+01  9.1085341E-01
  1.0991805E+01  1.2344294E+01  1.3132588E+01  1.3176825E+01  1.3114750E+01  3.5513406E+02  1.3145915E+01  1.3097455E+01  1.2953310E+01  1.2344490E+01  1.0991885E+01  9.7332402E-01
  1.1621430E+01  1.2966241E+01  1.3750912E+01  1.3795459E+01  1.3735144E+01  3.7362600E+02  1.3765980E+01  1.3717560E+01  1.3574456E+01  1.2966439E+01  1.1621511E+01  1.0398647E+00
  1.2273621E+01  1.3610736E+01  1.4391905E+01  1.4436671E+01  1.4378173E+01  3.9270081E+02  1.4408686E+01  1.4360225E+01  1.4218228E+01  1.3610935E+01  1.2273703E+01  1.1107124E+00
  1.2948843E+01  1.4278235E+01  1.5056031E+01  1.5100920E+01  1.5044303E+01  4.1236229E+02  1.5074498E+01  1.5025908E+01  1.4885091E+01  1.4278436E+01  1.2948926E+01  1.1861167E+00
  1.3647560E+01  1.4969195E+01  1.5743751E+01  1.5788659E+01  1.5733994E+01  4.3261393E+02  1.5763877E+01  1.5715063E+01  1.5575505E+01  1.4969398E+01  1.3647644E+01  1.2663400E+00
  1.4370230E+01  1.5684066E+01  1.6455521E+01  1.6500338E+01  1.6447704E+01  4.5345888E+02  1.6477281E+01  1.6428142E+01  1.6289931E+01  1.5684271E+01  1.4370315E+01  1.3516583E+00
  1.5117309E+01  1.6423295E+01  1.7191796E+01  1.7236404E+01  1.7185888E+01  4.7489994E+02  1.7215164E+01  1.7165590E+01  1.7028820E+01  1.6423501E+01  1.5117395E+01  1.4423617E+00
  1.5889247E+01  1.7187323E+01  1.7953023E+01  1.7997297E+01  1.7948993E+01  4.9693958E+02  1.7977975E+01  1.7927849E+01  1.7792623E+01  1.7187531E+01  1.5889335E+01  1.5387553E+00
  1.6686491E+01  1.7976586E+01  1.8739647E+01  1.8783453E+01  1.8737466E+01  5.1957991E+02  1.8766159E+01  1.8715354E+01  1.8581784E+01  1.7976795E+01  1.6686579E+01  1.6411596E+00
  1.7509481E+01  1.8791515E+01  1.9552108E+01  1.9595301E+01  1.9551746E+01  5.4282269E+02  1.9580154E+01  1.9528536E+01  1.9396744E+01  1.8791726E+01  1.7509570E+01  1.7499115E+00
  1.8358652E+01  1.9632534E+01  2.0390838E+01  2.0433265E+01  2.0392266E+01  5.6666934E+02  2.0420395E+01  2.0367818E+01  2.0237936E+01  1.9632746E+01  1.8358742E+01  1.8653648E+00
  1.9234432E+01  2.0500061E+01  2.1256264E+01  2.1297763E+01  2.1259454E+01  5.9112092E+02  2.1287310E+01  2.1233619E+01  2.1105788E+01  2.0500274E+01  1.9234524E+01  1.9878911E+00
  2.0137246E+01  2.1394505E+01  2.2148808E+01  2.2189204E+01  2.2153732E+01  6.1617814E+02  2.2181319E+01  2.2126348E+01  2.2000721E+01  2.1394719E+01  2.0137338E+01  2.1178807E+00
  2.1067507E+01  2.2316270E+01  2.3068883E+01  2.3107991E+01  2.3075514E+01  6.4184136E+02  2.3102838E+01  2.3046407E+01  2.2923151E+01  2.2316486E+01  2.1067600E+01  2.2557433E+00
  2.2025625E+01  2.3265752E+01  2.4016897E+01  2.4054518E+01  2.4025207E+01  6.6811056E+02  2.4052273E+01  2.3994193E+01  2.3873485E+01  2.3265969E+01  2.2025719E+01  2.4019089E+00
  2.3012001E+01  2.4243336E+01  2.4993250E+01  2.5029171E+01  2.5003212E+01  6.9498539E+02  2.5030025E+01  2.4970091E+01  2.4852123E+01  2.4243554E+01  2.3012095E+01  2.5568289E+00
  2.4027027E+01  2.5249400E+01  2.5998331E+01  2.6032328E+01  2.6009921E+01  7.2246513E+02  2.6036485E+01  2.5974479E+01  2.5859456E+01  2.5249619E+01  2.4027122E+01  2.7209768E+00
  2.5071087E+01  2.6284314E+01  2.7032525E+01  2.7064357E+01  2.7045716E+01  7.5054872E+02  2.7072037E+01  2.7007725E+01  2.6895869E+01  2.6284534E+01  2.5071183E+01  2.8948496E+00
  2.6144557E+01  2.7348436E+01  2.8096205E+01  2.8125617E+01  2.8110973E+01  7.7923471E+02  2.8137055E+01  2.8070189E+01  2.7961736E+01  2.7348657E+01  2.6144654E+01  3.0789684E+00
  2.7247804E+01  2.8442115E+01  2.9189738E+01  2.9216455E+01  2.9206056E+01  8.0852133E+02  2.9231905E+01  2.9162218E+01  2.9057423E+01  2.8442338E+01  2.7247901E+01  3.2738800E+00
  1.0881018E+00  2.4936864E+00  3.2921079E+00  3.3437531E+00  3.2757840E+00  5.9685098E+01  3.3067144E+00  3.2611316E+00  3.1120929E+00  2.4938193E+00  1.0881233E+00  1.7517605E-01
  1.2875303E+00  2.6851583E+00  3.4786655E+00  3.5314184E+00  3.4646550E+00  6.5194277E+01  3.4951977E+00  3.4504307E+00  3.3018259E+00  2.6852959E+00  1.2875558E+00  1.8598439E-01
  1.4966420E+00  2.8864035E+00  3.6750827E+00  3.7289149E+00  3.6633371E+00  7.1046974E+01  3.6935004E+00  3.6495321E+00  3.5013551E+00  2.8865455E+00  1.4966713E+00  1.9763592E-01
  1.7157985E+00  3.0977796E+00  3.8817151E+00  3.9365983E+00  3.8721874E+00  7.7251210E+01  3.9019795E+00  3.8587925E+00  3.7110379E+00  3.0979259E+00  1.7158314E+00  2.1018633E-01
  1.9453640E+00  3.3196471E+00  4.0989214E+00  4.1548271E+00  4.0915660E+00  8.3814811E+01  4.1209948E+00  4.0785714E+00  3.9312349E+00  3.3197975E+00  1.9454003E+00  2.2369465E-01
  2.1857054E+00  3.5523692E+00  4.3270633E+00  4.3839628E+00  4.3218358E+00  9.0745409E+01  4.3509092E+00  4.3092309E+00  4.1623095E+00  3.5525236E+00  2.1857450E+00  2.3822337E-01
  2.4371921E+00  3.7963118E+00  4.5665050E+00  4.6243693E+00  4.5633626E+00  9.8050433E+01  4.5920881E+00  4.5511359E+00  4.4046279E+00  3.7964698E+00  2.4372349E+00  2.5383866E-01
  2.7001956E+00  4.0518426E+00  4.8176135E+00  4.8764130E+00  4.8165144E+00  1.0573710E+02  4.8448993E+00  4.8046536E+00  4.6585583E+00  4.0520043E+00  2.7002414E+00  2.7061050E-01
  2.9750897E+00  4.3193319E+00  5.0807579E+00  5.1404624E+00  5.0816614E+00  1.1381243E+02  5.1097130E+00  5.0701531E+00  4.9244715E+00  4.3194971E+00  2.9751384E+00  2.8861294E-01
  3.2622498E+00  4.5991513E+00  5.3563092E+00  5.4168879E+00  5.3591759E+00  1.2228320E+02  5.3869013E+00  5.3480054E+00  5.2027401E+00  4.5993199E+00  3.2623012E+00  3.0792424E-01
  3.5620528E+00  4.8916745E+00  5.6446405E+00  5.7060614E+00  5.6494318E+00  1.3115597E+02  5.6768379E+00  5.6385834E+00  5.4937384E+00  4.8918462E+00  3.5621068E+00  3.2862715E-01
  3.8748772E+00  5.1972760E+00  5.9461262E+00  6.0083563E+00  5.9528048E+00  1.4043710E+02  5.9798983E+00  5.9422609E+00  5.7978421E+00  5.1974508E+00  3.8749337E+00  3.5080907E-01
  4.2011024E+00  5.5163316E+00  6.2611419E+00  6.3241471E+00  6.2696713E+00  1.5013268E+02  6.2964588E+00  6.2594131E+00  6.1154282E+00  5.5165094E+00  4.2011613E+00  3.7456228E-01
  4.5411086E+00  5.8492178E+00  6.5900644E+00  6.6538090E+00  6.6004091E+00  1.6024858E+02  6.6268971E+00  6.5904158E+00  6.4468746E+00  5.8493985E+00  4.5411698E+00  3.9998423E-01
  4.8952768E+00  6.1963117E+00  6.9332712E+00  6.9977180E+00  6.9453964E+00  1.7079043E+02  6.9715913E+00  6.9356455E+00  6.7925600E+00  6.1964952E+00  4.8953401E+00  4.2717775E-01
  5.2639879E+00  6.5579905E+00  7.2911400E+00  7.3562500E+00  7.3050121E+00  1.8176360E+02  7.3309201E+00  7.2954787E+00  7.1528633E+00  6.5581766E+00  5.2640533E+00  4.5625134E-01
  5.6476231E+00  6.9346312E+00  7.6640489E+00  7.7297811E+00  7.6796348E+00  1.9317324E+02  7.7052620E+00  7.6702919E+00  7.5281636E+00  6.9348199E+00  5.6476905E+00  4.8731938E-01
  6.0465634E+00  7.3266105E+00  8.0523757E+00  8.1186870E+00  8.0696433E+00  2.0502420E+02  8.0949956E+00  8.0604615E+00  7.9188398E+00  7.3268017E+00  6.0466327E+00  5.2050250E-01
  6.4611888E+00  7.7343045E+00  8.4564980E+00  8.5233426E+00  8.4754156E+00  2.1732111E+02  8.5004991E+00  8.4663627E+00  8.3252702E+00  7.7344980E+00  6.4612600E+00  5.5592781E-01
  6.8918790E+00  8.1580880E+00  8.8767922E+00  8.9441220E+00  8.8973293E+00  2.3006832E+02  8.9221496E+00  8.8883701E+00  8.7478325E+00  8.1582839E+00  6.8919519E+00  5.9372923E-01
  7.3390120E+00  8.5983348E+00  9.3136341E+00  9.3813979E+00  9.3357606E+00  2.4326992E+02  9.3603234E+00  9.3268568E+00  9.1869033E+00  8.5985329E+00  7.3390866E+00  6.3404783E-01
  7.8029647E+00  9.0554168E+00  9.7673978E+00  9.8355413E+00  9.7910843E+00  2.5692972E+02  9.8153953E+00  9.7821944E+00  9.6428575E+00  9.0556170E+00  7.8030409E+00  6.7703212E-01
  8.2841121E+00  9.5297039E+00  1.0238456E+01  1.0306921E+01  1.0263674E+01  2.7105127E+02  1.0287738E+01  1.0254752E+01  1.0116069E+01  9.5299062E+00  8.2841898E+00  7.2283844E-01
  8.7828269E+00  1.0021564E+01  1.0727179E+01  1.0795905E+01  1.0753900E+01  2.8563784E+02  1.0777724E+01  1.0744898E+01  1.0606908E+01  1.0021768E+01  8.7829062E+00  7.7163131E-01
  9.2994798E+00  1.0531362E+01  1.1233935E+01  1.1302856E+01  1.1262132E+01  3.0069242E+02  1.1285720E+01  1.1252996E+01  1.1115745E+01  1.0531568E+01  9.2995605E+00  8.2358381E-01
  9.8344384E+00  1.1059459E+01  1.1759091E+01  1.1828136E+01  1.1788736E+01  3.1621772E+02  1.1812094E+01  1.1779407E+01  1.1642945E+01  1.1059667E+01  9.8345204E+00  8.7887794E-01
  1.0388067E+01  1.1606215E+01  1.2303007E+01  1.2372103E+01  1.2334075E+01  3.3221616E+02  1.2357207E+01  1.2324491E+01  1.2188872E+01  1.1606425E+01  1.0388151E+01  9.3770512E-01
  1.0960728E+01  1.2171985E+01  1.2866044E+01  1.2935111E+01  1.2898509E+01  3.4868989E+02  1.2921421E+01  1.2888601E+01  1.2753886E+01  1.2172197E+01  1.0960813E+01  1.0002665E+00
  1.1552778E+01  1.2757119E+01  1.3448558E+01  1.3517511E+01  1.3482394E+01  3.6564076E+02  1.3505091E+01  1.3472089E+01  1.3338344E+01  1.2757332E+01  1.1552864E+01  1.0667736E+00
  1.2164572E+01  1.3361964E+01  1.4050900E+01  1.4119648E+01  1.4086082E+01  3.8307033E+02  1.4108569E+01  1.4075301E+01  1.3942597E+01  1.3362179E+01  1.2164659E+01  1.1374484E+00
  1.2796457E+01  1.3986862E+01  1.4673417E+01  1.4741864E+01  1.4709921E+01  4.0097987E+02  1.4732203E+01  1.4698578E+01  1.4566994E+01  1.3987079E+01  1.2796545E+01  1.2125243E+00
  1.3448779E+01  1.4632150E+01  1.5316453E+01  1.5384494E+01  1.5354256E+01  4.1937037E+02  1.5376337E+01  1.5342256E+01  1.5211879E+01  1.4632369E+01  1.3448868E+01  1.2922464E+00
  1.4121878E+01  1.5298160E+01  1.5980345E+01  1.6047870E+01  1.6019423E+01  4.3824251E+02  1.6041308E+01  1.6006668E+01  1.5877589E+01  1.5298380E+01  1.4121968E+01  1.3768718E+00
  1.4816087E+01  1.5985216E+01  1.6665426E+01  1.6732317E+01  1.6705756E+01  4.5759669E+02  1.6727450E+01  1.6692137E+01  1.6564458E+01  1.5985438E+01  1.4816179E+01  1.4666706E+00
  1.5531736E+01  1.6693640E+01  1.7372023E+01  1.7438155E+01  1.7413583E+01  4.7743300E+02  1.7435091E+01  1.7398985E+01  1.7272814E+01  1.6693863E+01  1.5531829E+01  1.5619262E+00
  1.6269147E+01  1.7423743E+01  1.8100457E+01  1.8165694E+01  1.8143225E+01  4.9775126E+02  1.8164551E+01  1.8127523E+01  1.8002979E+01  1.7423967E+01  1.6269241E+01  1.6629359E+00
  1.7028637E+01  1.8175833E+01  1.8851044E+01  1.8915242E+01  1.8894998E+01  5.1855096E+02  1.8916147E+01  1.8878058E+01  1.8755267E+01  1.8176058E+01  1.7028731E+01  1.7700116E+00
  1.7810515E+01  1.8950208E+01  1.9624092E+01  1.9687097E+01  1.9669210E+01  5.3983133E+02  1.9690186E+01  1.9650889E+01  1.9529989E+01  1.8950435E+01  1.7810610E+01  1.8834805E+00
  1.8615085E+01  1.9747161E+01  2.0419901E+01  2.0481551E+01  2.0466163E+01  5.6159129E+02  2.0486971E+01  2.0446307E+01  2.0327445E+01  1.9747389E+01  1.8615181E+01  2.0036855E+00
  1.9442642E+01  2.0566975E+01  2.1238768E+01  2.1298887E+01  2.1286153E+01  5.8382947E+02  2.1306797E+01  2.1264596E+01  2.1147931E+01  2.0567205E+01  1.9442738E+01  2.1309864E+00
  2.0293474E+01  2.1409927E+01  2.2080978E+01  2.2139380E+01  2.2129467E+01  6.0654420E+02  2.2149951E+01  2.2106032E+01  2.1991735E+01  2.1410158E+01  2.0293572E+01  2.2657601E+00
  2.1167863E+01  2.2276284E+01  2.2946811E+01  2.3003297E+01  2.2996383E+01  6.2973353E+02  2.3016712E+01  2.2970882E+01  2.2859136E+01  2.2276515E+01  2.1167961E+01  2.4084018E+00
  2.2066079E+01  2.3166304E+01  2.3836538E+01  2.3890897E+01  2.3887174E+01  6.5339521E+02  2.3907352E+01  2.3859405E+01  2.3750405E+01  2.3166537E+01  2.2066178E+01  2.5593256E+00
  2.2988388E+01  2.4080237E+01  2.4750422E+01  2.4802429E+01  2.4802103E+01  6.7752672E+02  2.4822134E+01  2.4771849E+01  2.4665806E+01  2.4080471E+01  2.2988488E+01  2.7189653E+00
  2.3935045E+01  2.5018324E+01  2.5688716E+01  2.5738131E+01  2.5741424E+01  7.0212522E+02  2.5761312E+01  2.5708455E+01  2.5605594E+01  2.5018559E+01  2.3935145E+01  2.8877754E+00
  9.8811839E-01  2.2615620E+00  2.9656856E+00  3.0421419E+00  2.9992820E+00  5.5077743E+01  3.0216986E+00  2.9917137E+00  2.8520168E+00  2.2617077E+00  9.8814195E-01  1.6463385E-01
  1.1697933E+00  2.4360871E+00  3.1363928E+00  3.2135933E+00  3.1715487E+00  6.0087845E+01  3.1936969E+00  3.1643848E+00  3.0249597E+00  2.4362374E+00  1.1698210E+00  1.7448435E-01
  1.3600126E+00  2.6192381E+00  3.3157941E+00  3.3937172E+00  3.3524730E+00  6.5396703E+01  3.3743599E+00  3.3457061E+00  3.2065478E+00  2.6193930E+00  1.3600441E+00  1.8508885E-01
  1.5590755E+00  2.8113109E+00  3.5041838E+00  3.5828079E+00  3.5423504E+00  7.1010298E+01  3.5639828E+00  3.5359725E+00  3.3970769E+00  2.8114702E+00  1.5591107E+00  1.9649604E-01
  1.7672827E+00  3.0126027E+00  3.7018578E+00  3.7811608E+00  3.7414778E+00  7.6934425E+01  3.7628623E+00  3.7354803E+00  3.5968443E+00  3.0127661E+00  1.7673215E+00  2.0875742E-01
  1.9849361E+00  3.2234119E+00  3.9091132E+00  3.9890730E+00  3.9501535E+00  8.3174680E+01  3.9712967E+00  3.9445271E+00  3.8061488E+00  3.2235794E+00  1.9849782E+00  2.2192743E-01
  2.2123384E+00  3.4440382E+00  4.1262487E+00  4.2068426E+00  4.1686771E+00  8.9736467E+01  4.1895853E+00  4.1634117E+00  4.0252901E+00  3.4442095E+00  2.2123838E+00  2.3606365E-01
  2.4497936E+00  3.6747819E+00  4.3535639E+00  4.4347685E+00  4.3973491E+00  9.6624985E+01  4.4180284E+00  4.3924337E+00  4.2545692E+00  3.6749568E+00  2.4498421E+00  2.5122688E-01
  2.6976060E+00  3.9159441E+00  4.5913593E+00  4.6731506E+00  4.6364709E+00  1.0384523E+02  4.6569274E+00  4.6318936E+00  4.4942878E+00  3.9161226E+00  2.6976574E+00  2.6748137E-01
  2.9560805E+00  4.1678265E+00  4.8399359E+00  4.9222892E+00  4.8863445E+00  1.1140200E+02  4.9065841E+00  4.8820923E+00  4.7447482E+00  4.1680084E+00  2.9561347E+00  2.8489493E-01
  3.2255221E+00  4.4307307E+00  5.0995954E+00  5.1824849E+00  5.1472723E+00  1.1929986E+02  5.1673008E+00  5.1433308E+00  5.0062529E+00  4.4309159E+00  3.2255790E+00  3.0353913E-01
  3.5062361E+00  4.7049587E+00  5.3706394E+00  5.4540383E+00  5.4195567E+00  1.2754319E+02  5.4393798E+00  5.4159104E+00  5.2791048E+00  4.7051471E+00  3.5062956E+00  3.2348949E-01
  3.7985275E+00  4.9908121E+00  5.6533698E+00  5.7372501E+00  5.7035003E+00  1.3613613E+02  5.7231235E+00  5.7001322E+00  5.5636068E+00  4.9910035E+00  3.7985894E+00  3.4482564E-01
  4.1027008E+00  5.2885920E+00  5.9480880E+00  6.0324203E+00  5.9994054E+00  1.4508261E+02  6.0188341E+00  5.9962967E+00  5.8600611E+00  5.2887863E+00  4.1027651E+00  3.6763152E-01
  4.4190600E+00  5.5985989E+00  6.2550950E+00  6.3398484E+00  6.3075735E+00  1.5438635E+02  6.3268130E+00  6.3047038E+00  6.1687698E+00  5.5987960E+00  4.4191266E+00  3.9199562E-01
  4.7479082E+00  5.9211324E+00  6.5746911E+00  6.6598329E+00  6.6283057E+00  1.6405083E+02  6.6473613E+00  6.6256527E+00  6.4900339E+00  5.9213322E+00  4.7479770E+00  4.1801114E-01
  5.0895475E+00  6.2564907E+00  6.9071756E+00  6.9926714E+00  6.9619018E+00  1.7407931E+02  6.9807786E+00  6.9594410E+00  6.8241538E+00  6.2566932E+00  5.0896184E+00  4.4577625E-01
  5.4442785E+00  6.6049709E+00  7.2528466E+00  7.3386598E+00  7.3086605E+00  1.8447482E+02  7.3273636E+00  7.3063653E+00  7.1714281E+00  6.6051758E+00  5.4443514E+00  4.7539431E-01
