  7.5324592E+00  8.8016214E+00  9.5756523E+00  9.6321400E+00  9.6809945E+00  2.5481312E+02  9.6915972E+00  9.7307382E+00  9.5449615E+00  8.8017965E+00  7.5325214E+00  6.4841333E-01
  8.0376347E+00  9.3011261E+00  1.0071882E+01  1.0128619E+01  1.0177206E+01  2.6994925E+02  1.0187734E+01  1.0225894E+01  1.0041665E+01  9.3013034E+00  8.0376984E+00  6.9357631E-01
  8.5625623E+00  9.8203741E+00  1.0587934E+01  1.0644869E+01  1.0693239E+01  2.8563749E+02  1.0703694E+01  1.0740843E+01  1.0558182E+01  9.8205535E+00  8.5626276E+00  7.4179011E-01
  9.1077168E+00  1.0359835E+01  1.1124280E+01  1.1181359E+01  1.1229565E+01  3.0188355E+02  1.1239951E+01  1.1276053E+01  1.1094987E+01  1.0360017E+01  9.1077836E+00  7.9323778E-01
  9.6735721E+00  1.0919978E+01  1.1681393E+01  1.1738557E+01  1.1786656E+01  3.1869282E+02  1.1796976E+01  1.1831993E+01  1.1652551E+01  1.0920161E+01  9.6736402E+00  8.4811219E-01
  1.0260601E+01  1.1501269E+01  1.2259743E+01  1.2316929E+01  1.2364985E+01  3.3607038E+02  1.2375241E+01  1.2409128E+01  1.2231346E+01  1.1501454E+01  1.0260670E+01  9.0661649E-01
  1.0869273E+01  1.2104174E+01  1.2859801E+01  1.2916940E+01  1.2965020E+01  3.5402100E+02  1.2975214E+01  1.3007922E+01  1.2831842E+01  1.2104361E+01  1.0869344E+01  9.6896462E-01
  1.1500059E+01  1.2729155E+01  1.3482034E+01  1.3539051E+01  1.3587229E+01  3.7254913E+02  1.3597365E+01  1.3628837E+01  1.3454506E+01  1.2729344E+01  1.1500132E+01  1.0353818E+00
  1.2153425E+01  1.3376673E+01  1.4126907E+01  1.4183723E+01  1.4232076E+01  3.9165890E+02  1.4242157E+01  1.4272332E+01  1.4099803E+01  1.3376864E+01  1.2153499E+01  1.1061050E+00
  1.2829835E+01  1.4047184E+01  1.4794883E+01  1.4851412E+01  1.4900026E+01  4.1135411E+02  1.4910053E+01  1.4938863E+01  1.4768197E+01  1.4047376E+01  1.2829910E+01  1.1813838E+00
  1.3529749E+01  1.4741141E+01  1.5486421E+01  1.5542569E+01  1.5591537E+01  4.3163822E+02  1.5601513E+01  1.5628883E+01  1.5460147E+01  1.4741335E+01  1.3529825E+01  1.2614804E+00
  1.4253624E+01  1.5458994E+01  1.6201977E+01  1.6257645E+01  1.6307065E+01  4.5251436E+02  1.6316993E+01  1.6342839E+01  1.6176108E+01  1.5459190E+01  1.4253701E+01  1.3466708E+00
  1.5001914E+01  1.6201187E+01  1.6942002E+01  1.6997082E+01  1.7047061E+01  4.7398533E+02  1.7056944E+01  1.7081177E+01  1.6916533E+01  1.6201385E+01  1.5001992E+01  1.4372451E+00
  1.5775066E+01  1.6968161E+01  1.7706945E+01  1.7761322E+01  1.7811974E+01  4.9605356E+02  1.7821814E+01  1.7844334E+01  1.7681869E+01  1.6968360E+01  1.5775145E+01  1.5335083E+00
  1.6573526E+01  1.7760350E+01  1.8497248E+01  1.8550797E+01  1.8602246E+01  5.1872118E+02  1.8612046E+01  1.8632745E+01  1.8472560E+01  1.7760550E+01  1.6573606E+01  1.6357808E+00
  1.7397732E+01  1.8578182E+01  1.9313349E+01  1.9365936E+01  1.9418316E+01  5.4198994E+02  1.9428077E+01  1.9446838E+01  1.9289042E+01  1.8578384E+01  1.7397813E+01  1.7443994E+00
  1.8248116E+01  1.9422081E+01  2.0155680E+01  2.0207161E+01  2.0260614E+01  5.6586124E+02  2.0270339E+01  2.0287035E+01  2.0131749E+01  1.9422284E+01  1.8248198E+01  1.8597179E+00
  1.9125106E+01  2.0292462E+01  2.1024667E+01  2.1074889E+01  2.1129567E+01  5.9033616E+02  2.1139259E+01  2.1153751E+01  2.1001107E+01  2.0292667E+01  1.9125189E+01  1.9821077E+00
  2.0029123E+01  2.1189735E+01  2.1920730E+01  2.1969527E+01  2.2025596E+01  6.1541539E+02  2.2035257E+01  2.2047394E+01  2.1897535E+01  2.1189942E+01  2.0029207E+01  2.1119591E+00
  2.0960581E+01  2.2114301E+01  2.2844281E+01  2.2891477E+01  2.2949112E+01  6.4109930E+02  2.2958745E+01  2.2968367E+01  2.2821446E+01  2.2114509E+01  2.0960666E+01  2.2496815E+00
  2.1919886E+01  2.3066555E+01  2.3795728E+01  2.3841132E+01  2.3900523E+01  6.6738787E+02  2.3910129E+01  2.3917061E+01  2.3773247E+01  2.3066764E+01  2.1919972E+01  2.3957050E+00
  2.2907439E+01  2.4046881E+01  2.4775468E+01  2.4818877E+01  2.4880226E+01  6.9428077E+02  2.4889808E+01  2.4893862E+01  2.4753336E+01  2.4047091E+01  2.2907525E+01  2.5504806E+00
  2.3923629E+01  2.5055655E+01  2.5783891E+01  2.5825088E+01  2.5888611E+01  7.2177727E+02  2.5898172E+01  2.5899145E+01  2.5762104E+01  2.5055867E+01  2.3923716E+01  2.7144820E+00
  2.4968839E+01  2.6093247E+01  2.6821379E+01  2.6860133E+01  2.6926062E+01  7.4987631E+02  2.6935603E+01  2.6933277E+01  2.6799931E+01  2.6093460E+01  2.4968928E+01  2.8882057E+00
  2.6043445E+01  2.7160012E+01  2.7888307E+01  2.7924369E+01  2.7992950E+01  7.7857648E+02  2.8002474E+01  2.7996616E+01  2.7867193E+01  2.7160227E+01  2.6043534E+01  3.0721730E+00
  2.7147811E+01  2.8256300E+01  2.8985038E+01  2.9018143E+01  2.9089640E+01  8.0787599E+02  2.9099150E+01  2.9089509E+01  2.8964253E+01  2.8256516E+01  2.7147901E+01  3.2669301E+00
  9.8861522E-01  2.2724735E+00  3.0427632E+00  3.1030731E+00  3.1493617E+00  5.8046487E+01  3.1583232E+00  3.1940212E+00  3.0146005E+00  2.2726064E+00  9.8863672E-01  1.7427068E-01
  1.1883367E+00  2.4663362E+00  3.2327000E+00  3.2936365E+00  3.3392672E+00  6.3604778E+01  3.3481577E+00  3.3832127E+00  3.2050251E+00  2.4664732E+00  1.1883617E+00  1.8502542E-01
  1.3978020E+00  2.6699949E+00  3.4324938E+00  3.4940427E+00  3.5390287E+00  6.9506308E+01  3.5478514E+00  3.5822759E+00  3.4052970E+00  2.6701359E+00  1.3978303E+00  1.9662310E-01
  1.6173694E+00  2.8838055E+00  3.6424991E+00  3.7046458E+00  3.7490007E+00  7.5759012E+01  3.7577587E+00  3.7915639E+00  3.6157709E+00  2.8839503E+00  1.6174009E+00  2.0911944E-01
  1.8474002E+00  3.1081264E+00  3.8630734E+00  3.9258027E+00  3.9695408E+00  8.2370639E+01  3.9782371E+00  4.0114329E+00  3.8368047E+00  3.1082750E+00  1.8474348E+00  2.2257348E-01
  2.0882584E+00  3.3433190E+00  4.0945772E+00  4.1578732E+00  4.2010093E+00  8.9348746E+01  4.2096470E+00  4.2422419E+00  4.0687590E+00  3.3434712E+00  2.0882959E+00  2.3704774E-01
  2.3403104E+00  3.5897470E+00  4.3373736E+00  4.4012197E+00  4.4437695E+00  9.6700691E+01  4.4523515E+00  4.4843527E+00  4.3119973E+00  3.5899027E+00  2.3403507E+00  2.5260839E-01
  2.6039249E+00  3.8477767E+00  4.5918281E+00  4.6562070E+00  4.6981869E+00  1.0443363E+02  4.7067160E+00  4.7381293E+00  4.5668853E+00  3.8479357E+00  2.6039680E+00  2.6932544E-01
  2.8794729E+00  4.1177760E+00  4.8583086E+00  4.9232018E+00  4.9646294E+00  1.1255451E+02  4.9731085E+00  5.0039379E+00  4.8337912E+00  4.1179383E+00  2.8795186E+00  2.8727294E-01
  3.1673271E+00  4.4001152E+00  5.1371851E+00  5.2025729E+00  5.2434669E+00  1.2107006E+02  5.2518987E+00  5.2821466E+00  5.1130851E+00  4.4002806E+00  3.1673753E+00  3.0652919E-01
  3.4678618E+00  4.6951656E+00  5.4288291E+00  5.4946909E+00  5.5350711E+00  1.2998680E+02  5.5434583E+00  5.5731254E+00  5.4051388E+00  4.6953341E+00  3.4679125E+00  3.2717693E-01
  3.7814529E+00  5.0033003E+00  5.7336138E+00  5.7999273E+00  5.8398152E+00  1.3931102E+02  5.8481604E+00  5.8772454E+00  5.7103256E+00  5.0034717E+00  3.7815059E+00  3.4930355E-01
  4.1084772E+00  5.3248931E+00  6.0519137E+00  6.1186552E+00  6.1580735E+00  1.4904877E+02  6.1663795E+00  6.1948790E+00  6.0290204E+00  5.3250673E+00  4.1085325E+00  3.7300137E-01
  4.4493126E+00  5.6603189E+00  6.3841041E+00  6.4512483E+00  6.4902217E+00  1.5920589E+02  6.4984908E+00  6.5263994E+00  6.3615985E+00  5.6604959E+00  4.4493700E+00  3.9836784E-01
  4.8043374E+00  6.0099529E+00  6.7305614E+00  6.7980808E+00  6.8366357E+00  1.6978796E+02  6.8448706E+00  6.8721804E+00  6.7084365E+00  6.0101325E+00  4.8043969E+00  4.2550577E-01
  5.1739304E+00  6.3741705E+00  7.0916619E+00  7.1595273E+00  7.1976922E+00  1.8080033E+02  7.2058954E+00  7.2325961E+00  7.0699110E+00  6.3743528E+00  5.1739919E+00  4.5452366E-01
  5.5584704E+00  6.7533473E+00  7.4677826E+00  7.5359623E+00  7.5737681E+00  1.9224809E+02  7.5819420E+00  7.6080206E+00  7.4463990E+00  6.7535320E+00  5.5585339E+00  4.8553592E-01
  5.9583360E+00  7.1478581E+00  7.8592999E+00  7.9277600E+00  7.9652399E+00  2.0413609E+02  7.9733868E+00  7.9988277E+00  7.8382772E+00  7.1480453E+00  5.9584013E+00  5.1866313E-01
  6.3739052E+00  7.5580774E+00  8.2665902E+00  8.3352939E+00  8.3724838E+00  2.1646892E+02  8.3806062E+00  8.4053903E+00  8.2459220E+00  7.5582670E+00  6.3739723E+00  5.5403241E-01
  6.8055553E+00  7.9843785E+00  8.6900287E+00  8.7589366E+00  8.7958752E+00  2.2925091E+02  8.8039755E+00  8.8280808E+00  8.6697089E+00  7.9845704E+00  6.8056242E+00  5.9177767E-01
  7.2536624E+00  8.4271335E+00  9.1299900E+00  9.1990593E+00  9.2357886E+00  2.4248613E+02  9.2438690E+00  9.2672700E+00  9.1100126E+00  8.4273276E+00  7.2537330E+00  6.3203995E-01
  7.7186013E+00  8.8867128E+00  9.5868470E+00  9.6560317E+00  9.6925970E+00  2.5617837E+02  9.7006599E+00  9.7233273E+00  9.5672061E+00  8.8869090E+00  7.7186734E+00  6.7496774E-01
  8.2007448E+00  9.3634848E+00  1.0060971E+01  1.0130222E+01  1.0166672E+01  2.7033117E+02  1.0174719E+01  1.0196620E+01  1.0041661E+01  9.3636831E+00  8.2008185E+00  7.2071737E-01
  8.7004640E+00  9.8578157E+00  1.0552732E+01  1.0621994E+01  1.0658383E+01  2.8494778E+02  1.0666417E+01  1.0687513E+01  1.0533747E+01  9.8580160E+00  8.7005392E+00  7.6945332E-01
  9.2181273E+00  1.0370069E+01  1.1062496E+01  1.1131713E+01  1.1168096E+01  3.0003118E+02  1.1176120E+01  1.1196370E+01  1.1043831E+01  1.0370271E+01  9.2182040E+00  8.2134862E-01
  9.7541008E+00  1.0900605E+01  1.1590629E+01  1.1659738E+01  1.1696177E+01  3.1558408E+02  1.1704192E+01  1.1723549E+01  1.1572277E+01  1.0900810E+01  9.7541789E+00  8.7658528E-01
  1.0308747E+01  1.1449782E+01  1.2137491E+01  1.2206424E+01  1.2242987E+01  3.3160889E+02  1.2250996E+01  1.2269407E+01  1.2119448E+01  1.1449988E+01  1.0308827E+01  9.3535463E-01
  1.0882426E+01  1.2017953E+01  1.2703441E+01  1.2772127E+01  1.2808885E+01  3.4810775E+02  1.2816888E+01  1.2834298E+01  1.2685702E+01  1.2018161E+01  1.0882507E+01  9.9785781E-01
  1.1475494E+01  1.2605467E+01  1.3288834E+01  1.3357194E+01  1.3394224E+01  3.6508251E+02  1.3402225E+01  1.3418569E+01  1.3271393E+01  1.2605677E+01  1.1475576E+01  1.0643062E+00
  1.2088301E+01  1.3212670E+01  1.3894020E+01  1.3961970E+01  1.3999356E+01  3.8253473E+02  1.4007357E+01  1.4022566E+01  1.3876872E+01  1.3212882E+01  1.2088385E+01  1.1349219E+00
  1.2721197E+01  1.3839903E+01  1.4519345E+01  1.4586796E+01  1.4624626E+01  4.0046569E+02  1.4632629E+01  1.4646627E+01  1.4502487E+01  1.3840116E+01  1.2721282E+01  1.2099381E+00
  1.3374524E+01  1.4487501E+01  1.5165153E+01  1.5232007E+01  1.5270378E+01  4.1887638E+02  1.5278385E+01  1.5291089E+01  1.5148578E+01  1.4487716E+01  1.3374610E+01  1.2895997E+00
  1.4048620E+01  1.5155795E+01  1.5831779E+01  1.5897932E+01  1.5936949E+01  4.3776747E+02  1.5944961E+01  1.5956281E+01  1.5815483E+01  1.5156012E+01  1.4048707E+01  1.3741641E+00
  1.4743818E+01  1.5845109E+01  1.6519555E+01  1.6584896E+01  1.6624668E+01  4.5713938E+02  1.6632689E+01  1.6642526E+01  1.6503535E+01  1.5845327E+01  1.4743906E+01  1.4639011E+00
  1.5460446E+01  1.6555763E+01  1.7228809E+01  1.7293217E+01  1.7333865E+01  4.7699221E+02  1.7341895E+01  1.7350143E+01  1.7213058E+01  1.6555982E+01  1.5460535E+01  1.5590939E+00
  1.6198824E+01  1.7288066E+01  1.7959859E+01  1.8023206E+01  1.8064857E+01  4.9732578E+02  1.8072900E+01  1.8079442E+01  1.7944374E+01  1.7288287E+01  1.6198914E+01  1.6600399E+00
  1.6959268E+01  1.8042327E+01  1.8713021E+01  1.8775168E+01  1.8817961E+01  5.1813960E+02  1.8826017E+01  1.8830729E+01  1.8697797E+01  1.8042549E+01  1.6959359E+01  1.7670509E+00
  1.7742087E+01  1.8818842E+01  1.9488601E+01  1.9549401E+01  1.9593482E+01  5.3943290E+02  1.9601555E+01  1.9604301E+01  1.9473635E+01  1.8819065E+01  1.7742178E+01  1.8804537E+00
  1.8547581E+01  1.9617903E+01  2.0286902E+01  2.0346196E+01  2.0391724E+01  5.6120462E+02  2.0399814E+01  2.0400449E+01  2.0272188E+01  1.9618128E+01  1.8547674E+01  2.0005915E+00
  1.9376047E+01  2.0439792E+01  2.1108216E+01  2.1165836E+01  2.1212978E+01  5.8345340E+02  2.1221088E+01  2.1219455E+01  2.1093751E+01  2.0440018E+01  1.9376140E+01  2.1278237E+00
  2.0227770E+01  2.1284786E+01  2.1952830E+01  2.2008594E+01  2.2057531E+01  6.0617760E+02  2.2065663E+01  2.2061594E+01  2.1938610E+01  2.1285013E+01  2.0227864E+01  2.2625271E+00
  2.1103031E+01  2.2153150E+01  2.2821023E+01  2.2874738E+01  2.2925663E+01  6.2937527E+02  2.2933818E+01  2.2927132E+01  2.2807043E+01  2.2153378E+01  2.1103126E+01  2.4050969E+00
  2.2002101E+01  2.3045142E+01  2.3713065E+01  2.3764525E+01  2.3817643E+01  6.5304419E+02  2.3825824E+01  2.3816325E+01  2.3699322E+01  2.3045372E+01  2.2002196E+01  2.5559468E+00
  2.2925242E+01  2.3961012E+01  2.4629218E+01  2.4678203E+01  2.4733734E+01  6.7718184E+02  2.4741943E+01  2.4729423E+01  2.4615708E+01  2.3961243E+01  2.2925339E+01  2.7155106E+00
  2.3872709E+01  2.4900998E+01  2.5569737E+01  2.5616011E+01  2.5674190E+01  7.0178542E+02  2.5682427E+01  2.5666664E+01  2.5556456E+01  2.4901230E+01  2.3872807E+01  2.8842427E+00
  9.2009529E-01  2.1133736E+00  2.8131386E+00  2.8857526E+00  2.9202700E+00  5.3968853E+01  2.9268409E+00  2.9474728E+00  2.7950882E+00  2.1135192E+00  9.2011885E-01  1.6417666E-01
  1.1022486E+00  2.2899457E+00  2.9864600E+00  3.0595816E+00  3.0935220E+00  5.9023319E+01  3.1000792E+00  3.1203509E+00  2.9687560E+00  2.2900959E+00  1.1022760E+00  1.7400421E-01
  1.2929858E+00  2.4751530E+00  3.1684668E+00  3.2420835E+00  3.2754592E+00  6.4375742E+01  3.2820051E+00  3.3019251E+00  3.1511017E+00  2.4753075E+00  1.2930169E+00  1.8458594E-01
  1.4926034E+00  2.6692893E+00  3.3594521E+00  3.4335508E+00  3.4663746E+00  7.0032060E+01  3.4729114E+00  3.4924871E+00  3.3424186E+00  2.6694480E+00  1.4926381E+00  1.9597054E-01
  1.7013997E+00  2.8726502E+00  3.5597107E+00  3.6342777E+00  3.6665628E+00  7.5998020E+01  3.6730930E+00  3.6923307E+00  3.5430016E+00  2.8728129E+00  1.7014377E+00  2.0820953E-01
  1.9196738E+00  3.0855325E+00  3.7695387E+00  3.8445597E+00  3.8763201E+00  8.2279182E+01  3.8828458E+00  3.9017507E+00  3.7531471E+00  3.0856991E+00  1.9197151E+00  2.2135737E-01
  2.1477263E+00  3.3082341E+00  3.9892335E+00  4.0646936E+00  4.0959438E+00  8.8880913E+01  4.1024673E+00  4.1210432E+00  3.9731526E+00  3.3084045E+00  2.1477707E+00  2.3547164E-01
  2.3858585E+00  3.5410539E+00  4.2190936E+00  4.2949771E+00  4.3257326E+00  9.5808379E+01  4.3322560E+00  4.3505054E+00  4.2033169E+00  3.5412279E+00  2.3859060E+00  2.5061315E-01
  2.6343726E+00  3.7842914E+00  4.4594184E+00  4.5357084E+00  4.5659856E+00  1.0306655E+02  4.5725111E+00  4.5904351E+00  4.4439396E+00  3.7844688E+00  2.6344229E+00  2.6684615E-01
  2.8935711E+00  4.0382466E+00  4.7105079E+00  4.7871867E+00  4.8170030E+00  1.1066019E+02  4.8235326E+00  4.8411310E+00  4.6953207E+00  4.0384274E+00  2.8936242E+00  2.8423846E-01
  3.1637571E+00  4.3032198E+00  4.9726625E+00  5.0497112E+00  5.0790852E+00  1.1859385E+02  5.0856210E+00  5.1028918E+00  4.9577611E+00  4.3034038E+00  3.1638128E+00  3.0286165E-01
  3.4452335E+00  4.5795114E+00  5.2461829E+00  5.3235814E+00  5.3525329E+00  1.2687188E+02  5.3590770E+00  5.3760165E+00  5.2315614E+00  4.5796985E+00  3.4452917E+00  3.2279124E-01
  3.7383033E+00  4.8674214E+00  5.5313699E+00  5.6090964E+00  5.6376467E+00  1.3549841E+02  5.6442011E+00  5.6608039E+00  5.5170226E+00  4.8676115E+00  3.7383640E+00  3.4410685E-01
  4.0432692E+00  5.1672498E+00  5.8285238E+00  5.9065552E+00  5.9347272E+00  1.4447736E+02  5.9412938E+00  5.9575524E+00  5.8144452E+00  5.1674428E+00  4.0433322E+00  3.6689243E-01
  4.3604331E+00  5.4792955E+00  6.1379446E+00  6.2162560E+00  6.2440744E+00  1.5381242E+02  6.2506551E+00  6.2665600E+00  6.1241294E+00  5.4794913E+00  4.3604983E+00  3.9123645E-01
  4.6900962E+00  5.8038568E+00  6.4599317E+00  6.5384961E+00  6.5659874E+00  1.6350707E+02  6.5725842E+00  6.5881237E+00  6.4463746E+00  5.8040553E+00  4.6901636E+00  4.1723210E-01
  5.0325588E+00  6.1412306E+00  6.7947832E+00  6.8735720E+00  6.9007645E+00  1.7356456E+02  6.9073794E+00  6.9225394E+00  6.7814791E+00  6.1414317E+00  5.0326283E+00  4.4497753E-01
  5.3881198E+00  6.4917126E+00  7.1427963E+00  7.2217784E+00  7.2487030E+00  1.8398790E+02  7.2553378E+00  7.2701015E+00  7.1297403E+00  6.4919163E+00  5.3881913E+00  4.7457610E-01
