# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_30/LUXqed17_PDF4LHC15_nnlo_30-mu2-10000-imem-15.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -ymax 12.0 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_30/LUXqed17_plus_PDF4LHC15_nnlo_30_0015.dat
# Stamped by ./gen_qed_grid on  3/08/2017 at 07:03:57
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_30, imem =           15
 # Qphoton =    100.00000000000000     
# charm mass = 1.3000000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.5600000E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.57560041661816     
 # QCD coupling at MZ =   0.11800021884307436     
# ymax =  12.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031861, mom_gluon =    0.4542072, mom_weighted_gluon =    0.4542072
# total momentum  (final) at Qlo (& components) 0.9997525 0.0000000 0.0048205 0.0136949 0.0223567 0.0344200 0.0390682 0.4510211 0.1313635 0.2565294 0.0248453 0.0136357 0.0048110 0.0000000 0.0000000 0.0031861 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  3.0079121  1.0150511  2.0107129 -0.0175024 -0.0003002 -0.0000492  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00701 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 6.1442124E-06 8.2936352E-06 1.1194904E-05 1.5110938E-05 2.0396541E-05 2.7530467E-05 3.7158640E-05 5.0152366E-05 6.7686698E-05 9.1345808E-05 1.2326451E-04 1.6631795E-04 2.2437529E-04 3.0263781E-04 4.0808748E-04 5.5007849E-04 7.4111067E-04 9.9782918E-04 1.3422959E-03 1.8035700E-03 2.4196114E-03 3.2394636E-03 4.3255786E-03 5.7559903E-03 7.6258360E-03 1.0047507E-02 1.3148571E-02 1.7066724E-02 2.1941529E-02 2.7903648E-02 3.5063318E-02 4.3500507E-02 5.3258925E-02 6.4344971E-02 7.6731190E-02 9.0362742E-02 1.0516500E-01 1.2105078E-01 1.3792623E-01 1.5569518E-01 1.7426191E-01 1.9353276E-01 2.1341683E-01 2.3382624E-01 2.5467604E-01 2.7588402E-01 2.9737071E-01 3.1905927E-01 3.4087579E-01 3.6274949E-01 3.8461320E-01 4.0640386E-01 4.2806301E-01 4.4953726E-01 4.7077868E-01 4.9174506E-01 5.1240004E-01 5.3271304E-01 5.5265917E-01 5.7221885E-01 5.9137751E-01 6.1012510E-01 6.2845560E-01 6.4636656E-01 6.6385855E-01 6.8093470E-01 6.9760029E-01 7.1386231E-01 7.2972912E-01 7.4521012E-01 7.6031550E-01 7.7505598E-01 7.8944265E-01 8.0348676E-01 8.1719965E-01 8.3059260E-01 8.4367673E-01 8.5646300E-01 8.6896209E-01 8.8118439E-01 8.9313999E-01 9.0483864E-01 9.1628974E-01 9.2750234E-01 9.3848513E-01 9.4924647E-01 9.5979436E-01 9.7013648E-01 9.8028016E-01 9.9023242E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  1.1646289E+00  2.6562953E+00  3.2209984E+00  3.3725872E+00  3.4202557E+00  6.1897571E+01  3.4574827E+00  3.4096814E+00  3.1860172E+00  2.6564159E+00  1.1646484E+00  1.8531854E-01
  1.3809367E+00  2.8645371E+00  3.4283111E+00  3.5797468E+00  3.6268374E+00  6.7994749E+01  3.6635800E+00  3.6164155E+00  3.3938838E+00  2.8646615E+00  1.3809594E+00  1.9708301E-01
  1.6083191E+00  3.0839408E+00  3.6467950E+00  3.7980722E+00  3.8445968E+00  7.4485892E+01  3.8808647E+00  3.8343250E+00  3.6129116E+00  3.0840689E+00  1.6083449E+00  2.0978693E-01
  1.8472043E+00  3.3149309E+00  3.8768752E+00  4.0279877E+00  4.0739588E+00  8.1381328E+01  4.1097612E+00  4.0638340E+00  3.8435259E+00  3.3150627E+00  1.8472330E+00  2.2349390E-01
  2.0980252E+00  3.5579369E+00  4.1189816E+00  4.2699225E+00  4.3153531E+00  8.8691206E+01  4.3506990E+00  4.3053714E+00  4.0861569E+00  3.5580721E+00  2.0980567E+00  2.3827139E-01
  2.3612194E+00  3.8133927E+00  4.3735489E+00  4.5243101E+00  4.5692142E+00  9.6425486E+01  4.6041124E+00  4.5593706E+00  4.3412395E+00  3.8135313E+00  2.3612537E+00  2.5419093E-01
  2.6372290E+00  4.0817367E+00  4.6410162E+00  4.7915888E+00  4.8359810E+00  1.0459393E+02  4.8704403E+00  4.8262696E+00  4.6092132E+00  4.0818785E+00  2.6372658E+00  2.7132838E-01
  2.9265000E+00  4.3634114E+00  4.9218271E+00  5.0722009E+00  5.1160968E+00  1.1320610E+02  5.1501257E+00  5.1065106E+00  4.8905217E+00  4.3635564E+00  2.9265394E+00  2.8976408E-01
  3.2294825E+00  4.6588634E+00  5.2164291E+00  5.3665927E+00  5.4100091E+00  1.2227135E+02  5.4436157E+00  5.4005397E+00  5.1856127E+00  4.6590115E+00  3.2295243E+00  3.0958316E-01
  3.5466304E+00  4.9685428E+00  5.5252735E+00  5.6752140E+00  5.7181691E+00  1.3179881E+02  5.7513615E+00  5.7088066E+00  5.4949378E+00  4.9686939E+00  3.5466745E+00  3.3087571E-01
  3.8784006E+00  5.2929032E+00  5.8488153E+00  5.9985182E+00  6.0410314E+00  1.4179738E+02  6.0738176E+00  6.0317645E+00  5.8189521E+00  5.2930571E+00  3.8784470E+00  3.5373710E-01
  4.2252537E+00  5.6324011E+00  6.1875126E+00  6.3369617E+00  6.3790540E+00  1.5227575E+02  6.4114417E+00  6.3698697E+00  6.1581139E+00  5.6325578E+00  4.2253022E+00  3.7826820E-01
  4.5876527E+00  5.9874960E+00  6.5418264E+00  6.6910038E+00  6.7326980E+00  1.6324235E+02  6.7646948E+00  6.7235812E+00  6.5128845E+00  5.9876555E+00  4.5877034E+00  4.0457572E-01
  4.9660635E+00  6.3586499E+00  6.9122206E+00  7.0611062E+00  7.1024268E+00  1.7470537E+02  7.1340402E+00  7.0933607E+00  6.8837279E+00  6.3588120E+00  4.9661162E+00  4.3277240E-01
  5.3609541E+00  6.7463267E+00  7.2991612E+00  7.4477328E+00  7.4887067E+00  1.8667277E+02  7.5199438E+00  7.4796719E+00  7.2711104E+00  6.7464914E+00  5.3610087E+00  4.6297745E-01
  5.7727945E+00  7.1509926E+00  7.7031165E+00  7.8513494E+00  7.8920055E+00  1.9915221E+02  7.9228736E+00  7.8829805E+00  7.6755002E+00  7.1511597E+00  5.7728510E+00  4.9531673E-01
  6.2020563E+00  7.5731147E+00  8.1245564E+00  8.2724232E+00  8.3127931E+00  2.1215112E+02  8.3432992E+00  8.3037537E+00  8.0973675E+00  7.5732842E+00  6.2021146E+00  5.2992320E-01
  6.6492125E+00  8.0131619E+00  8.5639520E+00  8.7114227E+00  8.7515407E+00  2.2567665E+02  8.7816917E+00  8.7424596E+00  8.5371836E+00  8.0133337E+00  6.6492726E+00  5.6693718E-01
  7.1147370E+00  8.4716033E+00  9.0217757E+00  9.1688170E+00  9.2087204E+00  2.3973567E+02  9.2385230E+00  9.1995676E+00  8.9954211E+00  8.4717775E+00  7.1147988E+00  6.0650678E-01
