PdfType: central
Format: lhagrid1
---
  9.26136000E-10  1.13119000E-09  1.38163000E-09  1.68753000E-09  2.06115000E-09  2.51750000E-09  3.07488000E-09  3.75567000E-09  4.58718000E-09  5.60280000E-09  6.84327000E-09  8.35839000E-09  1.02090000E-08  1.24693000E-08  1.52300000E-08  1.86019000E-08  2.27205000E-08  2.77508000E-08  3.38949000E-08  4.13994000E-08  5.05653000E-08  6.17606000E-08  7.54346000E-08  9.21360000E-08  1.12535000E-07  1.37451000E-07  1.67883000E-07  2.05052000E-07  2.50452000E-07  3.05902000E-07  3.73630000E-07  4.56353000E-07  5.57390000E-07  6.80798000E-07  8.31529000E-07  1.01563000E-06  1.24050000E-06  1.51514000E-06  1.85060000E-06  2.26033000E-06  2.76077000E-06  3.37202000E-06  4.11859000E-06  5.03046000E-06  6.14421000E-06  7.50456000E-06  9.16609000E-06  1.11955000E-05  1.36742000E-05  1.67017000E-05  2.03995000E-05  2.49160000E-05  3.04325000E-05  3.71703000E-05  4.53999000E-05  5.54516000E-05  6.77287000E-05  8.27241000E-05  1.01039000E-04  1.23410000E-04  1.50733000E-04  1.84106000E-04  2.24867000E-04  2.74654000E-04  3.35463000E-04  4.09735000E-04  5.00451000E-04  6.11253000E-04  7.46586000E-04  9.11882000E-04  1.11378000E-03  1.36037000E-03  1.66156000E-03  2.02943000E-03  2.47875000E-03  3.02755000E-03  3.69786000E-03  4.51658000E-03  5.51656000E-03  6.73795000E-03  8.22975000E-03  1.00518000E-02  1.22773000E-02  1.49956000E-02  1.83156000E-02  2.23708000E-02  2.73237000E-02  3.33733000E-02  4.07622000E-02  4.97871000E-02  6.08101000E-02  7.42736000E-02  9.07180000E-02  1.10803000E-01  1.35335000E-01  1.44665000E-01  1.54638000E-01  1.65299000E-01  1.76694000E-01  1.88876000E-01  2.01897000E-01  2.15815000E-01  2.30693000E-01  2.46597000E-01  2.63597000E-01  2.81769000E-01  3.01194000E-01  3.21958000E-01  3.44154000E-01  3.67879000E-01  3.93241000E-01  4.20350000E-01  4.49329000E-01  4.80305000E-01  5.13417000E-01  5.48812000E-01  5.61144000E-01  5.73753000E-01  5.86646000E-01  5.99829000E-01  6.13307000E-01  6.27089000E-01  6.41180000E-01  6.55588000E-01  6.70320000E-01  6.85383000E-01  7.00784000E-01  7.16531000E-01  7.32632000E-01  7.49095000E-01  7.65928000E-01  7.83139000E-01  8.00737000E-01  8.18731000E-01  8.24818000E-01  8.30950000E-01  8.37128000E-01  8.43352000E-01  8.49623000E-01  8.55940000E-01  8.62303000E-01  8.68715000E-01  8.75173000E-01  8.81680000E-01  8.88235000E-01  8.94839000E-01  9.01492000E-01  9.08195000E-01  9.14947000E-01  9.21750000E-01  9.28603000E-01  9.35507000E-01  9.42462000E-01  9.49470000E-01  9.56529000E-01  9.63640000E-01  9.70805000E-01  9.78023000E-01  9.85294000E-01  9.92620000E-01  1.00000000E+00
  1.29500000E+00  1.29875000E+00  1.46461000E+00  1.65924000E+00  1.89067000E+00  2.16749000E+00  2.50067000E+00  2.90430000E+00  3.39664000E+00  4.00145000E+00  4.75000000E+00  5.76715000E+00  7.07072000E+00  8.75819000E+00  1.09657000E+01  1.38856000E+01  1.77929000E+01  2.30855000E+01  3.03471000E+01  4.04448000E+01  5.46864000E+01  7.50724000E+01  1.04712000E+02  1.48517000E+02  2.14380000E+02  3.15212000E+02  4.72537000E+02  7.22946000E+02  1.12995000E+03  1.80616000E+03  2.95593000E+03  4.95886000E+03  8.53814000E+03  1.51079000E+04  2.75107000E+04  5.16275000E+04  1.00000000E+05
 -5 -4 -3 -2 -1  1  2  3  4  5 21
  1.31935672E+04  1.31935672E+04  1.32035719E+04  1.32079165E+04  1.32079543E+04  1.32079622E+04  1.32079259E+04  1.32035719E+04  1.31935672E+04  1.31935672E+04 -8.55863085E+04
  1.32012657E+04  1.32012657E+04  1.32119853E+04  1.32163384E+04  1.32163751E+04  1.32163668E+04  1.32163382E+04  1.32119853E+04  1.32012657E+04  1.32012657E+04 -9.09644130E+04
  1.57172661E+04  1.57294739E+04  1.57514468E+04  1.57549001E+04  1.57549166E+04  1.57549093E+04  1.57548942E+04  1.57514468E+04  1.57294739E+04  1.57172661E+04 -1.57155253E+05
  1.51814681E+04  1.52197381E+04  1.52417163E+04  1.52451191E+04  1.52451261E+04  1.52451285E+04  1.52451232E+04  1.52417163E+04  1.52197381E+04  1.51814681E+04 -4.13993030E+05
  1.35212058E+04  1.35891583E+04  1.36110184E+04  1.36145219E+04  1.36145189E+04  1.36145205E+04  1.36145249E+04  1.36110184E+04  1.35891583E+04  1.35212058E+04 -7.22507981E+05
  1.06479941E+04  1.07527289E+04  1.07746171E+04  1.07780245E+04  1.07780420E+04  1.07780437E+04  1.07780347E+04  1.07746171E+04  1.07527289E+04  1.06479941E+04 -1.07983604E+06
  6.49510618E+03  6.64791445E+03  6.66978689E+03  6.67317402E+03  6.67326468E+03  6.67326648E+03  6.67317708E+03  6.66978689E+03  6.64791445E+03  6.49510618E+03 -1.48237462E+06
  1.01662683E+03  1.23418675E+03  1.25566331E+03  1.25906070E+03  1.25908380E+03  1.25914984E+03  1.25912517E+03  1.25566331E+03  1.23418675E+03  1.01662683E+03 -1.92586105E+06
 -5.81304661E+03 -5.50949311E+03 -5.48772592E+03 -5.48434050E+03 -5.48424003E+03 -5.48432273E+03 -5.48433235E+03 -5.48772592E+03 -5.50949311E+03 -5.81304661E+03 -2.40544726E+06
 -1.40005936E+04 -1.35813255E+04 -1.35594546E+04 -1.35560888E+04 -1.35560620E+04 -1.35560506E+04 -1.35560790E+04 -1.35594546E+04 -1.35813255E+04 -1.40005936E+04 -2.91571787E+06
 -2.35332777E+04 -2.29604241E+04 -2.82449331E+04 -2.29353003E+04 -2.29352529E+04 -2.29353358E+04 -2.29352924E+04 -2.82449331E+04 -2.29604241E+04 -2.35332777E+04 -3.45079391E+06
 -2.27699314E+04 -2.21507386E+04 -2.21337526E+04 -2.21311260E+04 -2.21310975E+04 -2.21310905E+04 -2.21311114E+04 -2.21337526E+04 -2.21507386E+04 -2.27699314E+04 -3.57068746E+06
 -3.39836285E+04 -3.33659920E+04 -3.33487663E+04 -3.33461951E+04 -3.33460959E+04 -3.33461662E+04 -3.33462519E+04 -3.33487663E+04 -3.33659920E+04 -3.39836285E+04 -4.16505553E+06
 -4.65905736E+04 -4.59742015E+04 -4.59569228E+04 -4.59541886E+04 -4.59540244E+04 -4.59547633E+04 -4.59541715E+04 -4.59569228E+04 -4.59742015E+04 -4.65905736E+04 -4.77795014E+06
 -6.05187012E+04 -5.99037808E+04 -5.98868050E+04 -5.98843198E+04 -5.98841851E+04 -5.98841797E+04 -5.98843088E+04 -5.98868050E+04 -5.99037808E+04 -6.05187012E+04 -5.40182231E+06
 -7.56679355E+04 -7.50547301E+04 -7.50375161E+04 -7.50348102E+04 -7.50346868E+04 -7.50346821E+04 -7.50348024E+04 -7.50375161E+04 -7.50547301E+04 -7.56679355E+04 -6.02829895E+06
