PdfType: central
Format: lhagrid1
---
  1.00000000E-09  1.28050870E-09  1.63970270E-09  2.09965360E-09  2.68862480E-09  3.44280760E-09  4.40854520E-09  5.64518080E-09  7.22870340E-09  9.25641790E-09  1.18529240E-08  1.51777730E-08  1.94352710E-08  2.48870350E-08  3.18680660E-08  4.08073370E-08  5.22541520E-08  6.69118990E-08  8.56812720E-08  1.09715620E-07  1.40491810E-07  1.79900990E-07  2.30364790E-07  2.94984130E-07  3.77729760E-07  4.83686270E-07  6.19364500E-07  7.93101660E-07  1.01557360E-06  1.30045090E-06  1.66523880E-06  2.13235280E-06  2.73049640E-06  3.49642460E-06  4.47720220E-06  5.73309660E-06  7.34128040E-06  9.40057380E-06  1.20375170E-05  1.54141460E-05  1.97379490E-05  2.52746160E-05  3.23643670E-05  4.14428550E-05  5.30679380E-05  6.79539590E-05  8.70156390E-05  1.11424290E-04  1.42679780E-04  1.82702700E-04  2.33952410E-04  2.99578100E-04  3.83612380E-04  4.91219010E-04  6.29010240E-04  8.05453120E-04  1.03138980E-03  1.32070360E-03  1.69117250E-03  2.16556120E-03  2.77302010E-03  3.55087650E-03  4.54692850E-03  5.82238170E-03  7.45561070E-03  9.54697470E-03  1.22249850E-02  1.56542000E-02  2.00453400E-02  2.56682330E-02  3.28683970E-02  4.20882700E-02  5.38943980E-02  6.90122480E-02  8.83707870E-02  1.00000000E-01  1.12162160E-01  1.24324320E-01  1.36486490E-01  1.48648650E-01  1.60810810E-01  1.72972970E-01  1.85135140E-01  1.97297300E-01  2.09459460E-01  2.21621620E-01  2.33783780E-01  2.45945950E-01  2.58108110E-01  2.70270270E-01  2.82432430E-01  2.94594590E-01  3.06756760E-01  3.18918920E-01  3.31081080E-01  3.43243240E-01  3.55405410E-01  3.67567570E-01  3.79729730E-01  3.91891890E-01  4.04054050E-01  4.16216220E-01  4.28378380E-01  4.40540540E-01  4.52702700E-01  4.64864860E-01  4.77027030E-01  4.89189190E-01  5.01351350E-01  5.13513510E-01  5.25675680E-01  5.37837840E-01  5.50000000E-01  5.62162160E-01  5.74324320E-01  5.86486490E-01  5.98648650E-01  6.10810810E-01  6.22972970E-01  6.35135140E-01  6.47297300E-01  6.59459460E-01  6.71621620E-01  6.83783780E-01  6.95945950E-01  7.08108110E-01  7.20270270E-01  7.32432430E-01  7.44594590E-01  7.56756760E-01  7.68918920E-01  7.81081080E-01  7.93243240E-01  8.05405410E-01  8.17567570E-01  8.29729730E-01  8.41891890E-01  8.54054050E-01  8.66216220E-01  8.78378380E-01  8.90540540E-01  9.02702700E-01  9.14864860E-01  9.27027030E-01  9.39189190E-01  9.51351350E-01  9.63513510E-01  9.75675680E-01  9.87837840E-01  1.00000000E+00
  1.65000000E+00  1.78743880E+00  1.94290530E+00  2.11937490E+00  2.32041000E+00  2.55029450E+00  2.81420250E+00  3.11841230E+00  3.47057750E+00  3.88007520E+00  4.35845160E+00  4.92000000E+00
 -5 -4 -3 -2 -1 21  1  2  3  4  5
  1.02805132E+04  1.02957678E+04  1.06994993E+04  1.02778117E+04  1.07732782E+04 -2.71731905E+05  1.07732115E+04  1.02777436E+04  1.06995722E+04  1.02957677E+04  1.02805132E+04
  1.02261448E+04  1.03490881E+04  1.07500941E+04  1.03324119E+04  1.08223813E+04 -4.13167058E+05  1.08223151E+04  1.03323428E+04  1.07501682E+04  1.03490878E+04  1.02261448E+04
  9.79761029E+03  1.00408826E+04  1.04392213E+04  1.00254717E+04  1.05100462E+04 -5.77601114E+05  1.05099789E+04  1.00254016E+04  1.04392950E+04  1.00408829E+04  9.79761029E+03
  8.94799176E+03  9.32539245E+03  9.72112921E+03  9.31123931E+03  9.79052628E+03 -7.65120274E+05  9.79045830E+03  9.31116877E+03  9.72120597E+03  9.32539172E+03  8.94799176E+03
  7.63374096E+03  8.16034983E+03  8.55352376E+03  8.14741948E+03  8.62152081E+03 -9.75775101E+05  8.62145184E+03  8.14734921E+03  8.55359969E+03  8.16035042E+03  7.63374096E+03
  5.81215912E+03  6.50447537E+03  6.89514481E+03  6.49276031E+03  6.96177407E+03 -1.20923501E+06  6.96170446E+03  6.49268736E+03  6.89522403E+03  6.50447426E+03  5.81215912E+03
  3.44703523E+03  4.32320498E+03  4.71142093E+03  4.31268770E+03  4.77670894E+03 -1.46514506E+06  4.77663593E+03  4.31261268E+03  4.71149824E+03  4.32320337E+03  3.44703523E+03
  5.03366878E+02  1.58319801E+03  1.96900867E+03  1.57386686E+03  2.03298375E+03 -1.74256811E+06  2.03291067E+03  1.57379198E+03  1.96908913E+03  1.58319763E+03  5.03366878E+02
 -3.04878294E+03 -1.74275579E+03 -1.35930676E+03 -1.75091953E+03 -1.29661809E+03 -2.04081322E+06 -1.29669338E+03 -1.75099587E+03 -1.35922417E+03 -1.74275711E+03 -3.04878294E+03
 -7.23568857E+03 -5.67957044E+03 -5.29842870E+03 -5.68656598E+03 -5.23700333E+03 -2.35837435E+06 -5.23707999E+03 -5.68664248E+03 -5.29834481E+03 -5.67956835E+03 -7.23568857E+03
 -1.20807078E+04 -1.02456987E+04 -9.86684349E+03 -1.02515661E+04 -9.80666152E+03 -2.69445350E+06 -9.80673662E+03 -1.02516460E+04 -9.86675952E+03 -1.02456981E+04 -1.20807078E+04
 -1.75961618E+04 -1.54532394E+04 -1.50766351E+04 -1.54579762E+04 -1.50176676E+04 -3.04644066E+06 -1.50177474E+04 -1.54580658E+04 -1.50765522E+04 -1.54532379E+04 -1.75961618E+04
  9.16055399E+03  9.17564685E+03  9.56703776E+03  9.16249599E+03  9.63327262E+03 -3.08022101E+05  9.63320516E+03  9.16242608E+03  9.56711562E+03  9.17564691E+03  9.16055399E+03
  8.96992691E+03  9.09039494E+03  9.47909706E+03  9.07840161E+03  9.54394577E+03 -4.46940717E+05  9.54387714E+03  9.07833075E+03  9.47917527E+03  9.09039480E+03  8.96992691E+03
  8.41165337E+03  8.64987752E+03  9.03623249E+03  8.63930352E+03  9.09972205E+03 -6.06952271E+05  9.09965224E+03  8.63923135E+03  9.03631254E+03  8.64987751E+03  8.41165337E+03
  7.44625450E+03  7.81576808E+03  8.19964778E+03  7.80645309E+03  8.26180788E+03 -7.87996156E+05  8.26173709E+03  7.80637977E+03  8.19973031E+03  7.81576770E+03  7.44625450E+03
  6.03420212E+03  6.54968698E+03  6.93122016E+03  6.54161036E+03  6.99207941E+03 -9.89808888E+05  6.99200629E+03  6.54153498E+03  6.93130377E+03  6.54968605E+03  6.03420212E+03
  4.14090053E+03  4.81851880E+03  5.19782428E+03  4.81166309E+03  5.25740928E+03 -1.21204685E+06  5.25733526E+03  4.81158652E+03  5.19790904E+03  4.81851845E+03  4.14090053E+03
  1.73477152E+03  2.59234462E+03  2.96924623E+03  2.58669332E+03  3.02758388E+03 -1.45389191E+06  3.02750906E+03  2.58661543E+03  2.96933217E+03  2.59234457E+03  1.73477152E+03
 -1.21237114E+03 -1.55579872E+02  2.19074055E+02 -1.60044131E+02  2.76187681E+02 -1.71453147E+06  2.76111165E+02 -1.60122875E+02  2.19160193E+02 -1.55580156E+02 -1.21237114E+03
 -4.72454521E+03 -3.44653906E+03 -3.07409608E+03 -3.44983429E+03 -3.01818091E+03 -1.99296949E+06 -3.01825799E+03 -3.44991451E+03 -3.07400909E+03 -3.44654008E+03 -4.72454521E+03
 -8.82088203E+03 -7.29822096E+03 -6.92795167E+03 -7.30036663E+03 -6.87321372E+03 -2.28769759E+06 -6.87329198E+03 -7.30044680E+03 -6.92786314E+03 -7.29822116E+03 -8.82088203E+03
 -1.35198897E+04 -1.17244581E+04 -1.13563291E+04 -1.17254625E+04 -1.13027439E+04 -2.59772443E+06 -1.13028230E+04 -1.17255415E+04 -1.13562404E+04 -1.17244587E+04 -1.35198897E+04
 -1.88256741E+04 -1.67291109E+04 -1.63630827E+04 -1.67289981E+04 -1.63106285E+04 -2.92043220E+06 -1.63107089E+04 -1.67290799E+04 -1.63629861E+04 -1.67291131E+04 -1.88256741E+04
  8.11427759E+03  8.12902406E+03  8.49613668E+03  8.12803677E+03  8.54771750E+03 -3.42717262E+05  8.54764359E+03  8.12795965E+03  8.49622317E+03  8.12902398E+03  8.11427759E+03
  7.79969150E+03  7.91436848E+03  8.27924366E+03  7.91463480E+03  8.32963486E+03 -4.78844332E+05  8.32955779E+03  7.91455532E+03  8.27933519E+03  7.91436832E+03  7.79969150E+03
  7.12676676E+03  7.35310341E+03  7.71579146E+03  7.35459494E+03  7.76502033E+03 -6.34184221E+05  7.76494306E+03  7.35451486E+03  7.71588296E+03  7.35310277E+03  7.12676676E+03
  6.06033747E+03  6.41115182E+03  6.77177713E+03  6.41384796E+03  6.81986782E+03 -8.08442004E+05  6.81978983E+03  6.41376719E+03  6.77186732E+03  6.41115170E+03  6.06033747E+03
  4.56768930E+03  5.05695035E+03  5.41539452E+03  5.06082917E+03  5.46237364E+03 -1.00124301E+06  5.46229543E+03  5.06074829E+03  5.41548602E+03  5.05695008E+03  4.56768930E+03
  2.61943780E+03  3.26237141E+03  3.61869653E+03  3.26741398E+03  3.66458536E+03 -1.21200041E+06  3.66450559E+03  3.26733208E+03  3.61878573E+03  3.26237120E+03  2.61943780E+03
  1.89704519E+02  1.00312143E+03  1.35740103E+03  1.00931116E+03  1.40222408E+03 -1.43991715E+06  1.40214375E+03  1.00922799E+03  1.35749004E+03  1.00312132E+03  1.89704519E+02
